date,Onion,Potato,Wheat
2006-10-13,7.5,9.5,9.09
2006-10-14,7.5,9.5,8.81
2006-10-15,7.5,9.5,8.926666666666666
2006-10-16,7.5,9.5,9.043333333333333
2006-10-17,7.5,9.5,9.16
2006-10-18,7.5,9.5,10.0
2006-10-19,7.5,9.5,10.0
2006-10-20,7.5,9.5,9.9
2006-10-21,7.5,9.5,9.8
2006-10-22,7.5,9.5,9.7
2006-10-23,7.5,9.5,9.6
2006-10-24,7.5,9.5,9.5
2006-10-25,7.5,9.5,9.4
2006-10-26,7.5,9.5,9.3
2006-10-27,7.5,9.5,9.63
2006-10-28,7.5,9.5,9.71
2006-10-29,7.5,9.5,9.717
2006-10-30,7.5,9.5,9.724
2006-10-31,7.5,9.5,9.731
2006-11-01,7.5,9.5,9.738
2006-11-02,7.5,9.5,9.745
2006-11-03,7.5,9.5,9.752
2006-11-04,7.5,9.5,9.759
2006-11-05,7.5,9.5,9.766
2006-11-06,7.5,9.5,9.773
2006-11-07,7.5,9.5,9.78
2006-11-08,7.5,9.5,9.78
2006-11-09,7.5,9.5,9.9
2006-11-10,7.5,9.5,9.85
2006-11-11,7.5,9.5,9.89
2006-11-12,9.0,9.5,9.966666666666667
2006-11-13,9.0,9.0,10.043333333333333
2006-11-14,9.0,9.0,10.12
2006-11-15,9.0,9.0,11.15
2006-11-16,9.0,9.0,10.33
2006-11-17,9.0,9.0,10.3
2006-11-18,9.0,9.0,10.27
2006-11-19,9.0,9.0,10.24
2006-11-20,9.0,9.0,10.21
2006-11-21,9.0,9.0,10.18
2006-11-22,9.0,9.0,10.15
2006-11-23,9.0,9.0,10.106666666666666
2006-11-24,9.0,9.0,10.063333333333334
2006-11-25,9.0,9.0,10.02
2006-11-26,9.0,9.0,9.92
2006-11-27,9.0,9.0,9.82
2006-11-28,9.0,9.0,9.72
2006-11-29,9.0,9.0,9.86
2006-11-30,9.0,9.0,9.82
2006-12-01,9.0,9.0,9.78
2006-12-02,9.0,9.0,9.74
2006-12-03,9.0,9.0,9.753333333333334
2006-12-04,9.0,9.0,9.766666666666666
2006-12-05,9.0,9.0,9.78
2006-12-06,9.0,9.0,9.86
2006-12-07,9.0,9.0,10.09
2006-12-08,9.0,9.0,10.13
2006-12-09,9.0,9.0,10.19
2006-12-10,9.0,9.0,10.156666666666666
2006-12-11,9.0,9.0,10.123333333333333
2006-12-12,9.0,9.0,10.09
2006-12-13,9.0,9.0,10.0
2006-12-14,9.0,9.0,10.0
2006-12-15,9.0,9.0,9.98
2006-12-16,9.0,9.0,9.97
2006-12-17,9.0,8.5,9.84
2006-12-18,9.0,8.5,9.71
2006-12-19,9.0,9.0,9.58
2006-12-20,9.0,9.0,9.5
2006-12-21,9.0,7.5,9.64
2006-12-22,9.0,9.0,9.45
2006-12-23,9.0,9.0,9.58
2006-12-24,9.0,8.5,9.593333333333334
2006-12-25,9.0,8.5,9.606666666666666
2006-12-26,9.0,6.5,9.62
2006-12-27,9.0,7.5,9.7
2006-12-28,9.0,6.5,9.61
2006-12-29,9.0,6.5,9.69
2006-12-30,11.0,6.5,9.69
2006-12-31,9.0,6.5,9.626666666666667
2007-01-01,9.0,6.5,9.563333333333334
2007-01-02,9.0,6.5,9.5
2007-01-03,9.0,6.5,9.65
2007-01-04,9.0,6.5,9.65
2007-01-05,9.0,6.5,9.74
2007-01-06,9.0,6.5,9.59
2007-01-07,9.0,6.5,9.61
2007-01-08,9.0,6.5,9.63
2007-01-09,12.0,6.5,9.65
2007-01-10,11.0,6.5,9.8
2007-01-11,12.0,6.5,9.66
2007-01-12,13.0,6.5,9.73
2007-01-13,13.0,6.5,9.75
2007-01-14,13.0,6.5,9.74
2007-01-15,13.0,6.5,9.73
2007-01-16,13.0,6.5,9.72
2007-01-17,13.0,6.5,9.71
2007-01-18,13.0,6.5,9.7
2007-01-19,13.0,6.5,9.72
2007-01-20,13.0,6.5,9.74
2007-01-21,13.0,6.5,9.76
2007-01-22,13.0,6.5,9.78
2007-01-23,13.0,6.5,9.8
2007-01-24,13.0,6.5,9.65
2007-01-25,13.0,6.5,9.64
2007-01-26,13.0,6.5,9.57
2007-01-27,13.0,6.5,9.5
2007-01-28,13.0,6.5,9.43
2007-01-29,13.0,6.5,9.36
2007-01-30,13.5,5.5,9.29
2007-01-31,13.5,5.5,9.22
2007-02-01,13.5,6.5,9.15
2007-02-02,13.5,6.5,9.36
2007-02-03,13.5,6.5,9.41
2007-02-04,13.5,6.5,9.46
2007-02-05,13.5,6.5,9.51
2007-02-06,13.5,6.5,9.56
2007-02-07,13.5,6.5,9.61
2007-02-08,13.5,6.5,9.66
2007-02-09,16.0,6.5,9.754285714285713
2007-02-10,16.0,6.5,9.848571428571429
2007-02-11,16.0,6.5,9.942857142857145
2007-02-12,15.0,6.5,10.037142857142856
2007-02-13,15.0,6.5,10.131428571428572
2007-02-14,16.0,6.5,10.225714285714286
2007-02-15,16.0,6.5,10.32
2007-02-16,16.0,6.5,10.04
2007-02-17,16.0,6.5,10.29
2007-02-18,15.0,6.5,10.25
2007-02-19,15.0,6.5,10.21
2007-02-20,15.0,6.5,10.17
2007-02-21,15.0,6.5,9.8
2007-02-22,15.0,6.5,9.58
2007-02-23,15.0,6.5,9.57
2007-02-24,15.0,6.5,9.96
2007-02-25,15.0,6.5,9.9
2007-02-26,15.0,6.5,9.84
2007-02-27,15.0,6.5,9.78
2007-02-28,15.0,6.5,9.69
2007-03-01,13.0,6.5,9.64
2007-03-02,15.0,6.5,9.59
2007-03-03,15.0,6.5,9.54
2007-03-04,15.0,6.5,9.506666666666666
2007-03-05,15.0,6.5,9.473333333333334
2007-03-06,15.0,6.5,9.44
2007-03-07,15.0,6.5,8.67
2007-03-08,15.0,6.5,8.78
2007-03-09,15.0,6.5,8.98
2007-03-10,15.0,6.5,9.28
2007-03-11,15.0,6.5,8.986666666666666
2007-03-12,15.0,6.5,8.693333333333333
2007-03-13,15.0,6.5,8.4
2007-03-14,15.0,6.5,9.68
2007-03-15,15.0,6.5,9.5
2007-03-16,15.0,6.5,9.46
2007-03-17,11.0,6.5,9.51
2007-03-18,9.0,6.5,9.506666666666666
2007-03-19,9.0,6.5,9.503333333333334
2007-03-20,11.0,5.5,9.5
2007-03-21,11.0,5.5,9.51
2007-03-22,11.0,5.5,9.61
2007-03-23,11.0,5.5,9.88
2007-03-24,12.0,6.5,9.48
2007-03-25,11.0,6.5,9.513333333333334
2007-03-26,11.0,6.5,9.546666666666667
2007-03-27,11.0,6.5,9.58
2007-03-28,11.0,6.5,9.61
2007-03-29,11.0,6.5,9.49
2007-03-30,11.0,6.5,9.73
2007-03-31,11.0,6.5,9.669090909090908
2007-04-01,11.0,6.5,9.60818181818182
2007-04-02,11.0,6.5,9.547272727272727
2007-04-03,11.0,6.5,9.486363636363636
2007-04-04,11.0,6.5,9.425454545454548
2007-04-05,11.0,6.5,9.364545454545457
2007-04-06,11.0,6.5,9.303636363636365
2007-04-07,11.0,6.5,9.242727272727274
2007-04-08,9.0,6.5,9.181818181818182
2007-04-09,9.0,6.5,9.120909090909091
2007-04-10,9.0,6.5,9.06
2007-04-11,9.0,6.5,9.57
2007-04-12,9.0,6.5,9.27
2007-04-13,9.0,6.5,8.73
2007-04-14,9.0,6.5,9.24
2007-04-15,9.0,6.5,9.113333333333333
2007-04-16,9.0,6.5,8.986666666666666
2007-04-17,9.0,6.5,8.86
2007-04-18,9.0,6.5,9.19
2007-04-19,9.0,6.5,9.3
2007-04-20,9.0,6.5,9.1
2007-04-21,9.0,6.5,9.08
2007-04-22,9.0,7.5,8.986666666666666
2007-04-23,9.0,6.5,8.893333333333334
2007-04-24,9.0,6.5,8.8
2007-04-25,9.0,6.5,8.84
2007-04-26,7.5,6.5,8.86
2007-04-27,7.5,6.5,8.8
2007-04-28,7.5,6.5,8.69
2007-04-29,7.5,7.5,8.743333333333334
2007-04-30,7.5,7.5,8.796666666666667
2007-05-01,7.5,7.5,8.85
2007-05-02,7.5,6.5,8.766666666666666
2007-05-03,7.5,8.5,8.683333333333334
2007-05-04,7.5,8.5,8.6
2007-05-05,6.5,8.5,8.8
2007-05-06,7.5,8.5,8.796666666666667
2007-05-07,7.5,8.5,8.793333333333333
2007-05-08,7.5,9.5,8.79
2007-05-09,7.5,9.5,8.85
2007-05-10,7.5,9.5,8.76
2007-05-11,6.5,9.5,8.79
2007-05-12,6.5,9.5,8.6
2007-05-13,6.5,9.5,8.673333333333334
2007-05-14,6.5,9.5,8.746666666666666
2007-05-15,6.5,9.5,8.82
2007-05-16,7.5,9.0,8.71
2007-05-17,7.5,6.5,8.67
2007-05-18,7.5,9.0,8.74
2007-05-19,7.5,9.0,8.65
2007-05-20,6.5,9.0,8.646666666666668
2007-05-21,6.5,9.0,8.643333333333334
2007-05-22,7.5,9.0,8.64
2007-05-23,7.5,9.5,8.66
2007-05-24,6.5,9.0,8.55
2007-05-25,7.5,9.5,8.6
2007-05-26,7.5,9.0,8.6
2007-05-27,7.5,9.5,8.58
2007-05-28,7.5,9.5,8.56
2007-05-29,7.5,9.5,8.54
2007-05-30,7.5,9.5,8.61
2007-05-31,7.5,9.5,8.51
2007-06-01,7.5,9.5,8.76
2007-06-02,7.5,9.5,8.7
2007-06-03,7.5,9.5,8.6875
2007-06-04,7.5,9.5,8.675
2007-06-05,9.0,9.5,8.6625
2007-06-06,9.0,9.5,8.65
2007-06-07,9.0,9.5,8.6
2007-06-08,9.0,9.5,8.72
2007-06-09,9.0,9.5,8.66
2007-06-10,9.0,9.5,8.66
2007-06-11,9.0,9.5,8.66
2007-06-12,9.0,9.5,8.66
2007-06-13,9.0,9.5,8.7
2007-06-14,9.0,9.5,8.58
2007-06-15,11.0,9.5,8.56
2007-06-16,11.0,9.333333333333334,8.66
2007-06-17,11.0,9.166666666666666,8.618333333333334
2007-06-18,11.0,9.0,8.576666666666666
2007-06-19,11.0,9.5,8.535
2007-06-20,11.0,9.5,8.493333333333334
2007-06-21,11.0,9.5,8.451666666666666
2007-06-22,11.0,9.5,8.41
2007-06-23,11.0,9.5,8.42
2007-06-24,11.0,9.0,8.506666666666666
2007-06-25,11.0,9.5,8.593333333333334
2007-06-26,11.0,9.5,8.68
2007-06-27,11.0,9.5,8.71
2007-06-28,13.0,11.0,8.97
2007-06-29,13.0,11.0,8.9
2007-06-30,13.0,9.5,8.9
2007-07-01,13.0,11.0,8.906666666666666
2007-07-02,13.0,11.0,8.913333333333334
2007-07-03,13.0,10.5,8.92
2007-07-04,13.0,10.5,9.0
2007-07-05,13.0,11.5,8.96
2007-07-06,13.0,11.0,9.21
2007-07-07,14.5,11.5,9.28
2007-07-08,14.5,11.0,9.335
2007-07-09,14.5,11.0,9.39
2007-07-10,14.5,11.0,9.445
2007-07-11,13.0,11.0,9.5
2007-07-12,13.0,11.0,9.6
2007-07-13,13.0,11.0,9.64
2007-07-14,13.0,11.0,9.67
2007-07-15,13.0,11.0,9.646666666666668
2007-07-16,13.0,11.0,9.623333333333333
2007-07-17,13.0,11.0,9.6
2007-07-18,13.0,11.0,9.55
2007-07-19,13.0,11.0,9.55
2007-07-20,13.0,11.0,9.44
2007-07-21,13.0,11.0,9.423333333333334
2007-07-22,13.0,11.0,9.406666666666666
2007-07-23,13.0,11.0,9.39
2007-07-24,13.0,11.0,9.373333333333333
2007-07-25,13.0,11.0,9.356666666666666
2007-07-26,13.0,11.0,9.34
2007-07-27,13.0,11.0,9.36
2007-07-28,13.0,11.0,9.38
2007-07-29,13.0,11.0,9.4
2007-07-30,13.0,11.0,9.42
2007-07-31,13.0,11.0,9.44
2007-08-01,13.0,11.0,9.38
2007-08-02,13.0,11.0,9.3
2007-08-03,13.0,11.0,9.25
2007-08-04,13.0,11.0,9.2
2007-08-05,13.0,11.0,9.208
2007-08-06,13.0,11.0,9.216
2007-08-07,13.0,11.0,9.224
2007-08-08,13.0,11.0,9.232
2007-08-09,13.0,11.0,9.24
2007-08-10,13.0,11.0,9.252
2007-08-11,13.0,11.0,9.264
2007-08-12,13.0,11.0,9.276
2007-08-13,13.0,11.0,9.288
2007-08-14,13.0,11.0,9.3
2007-08-15,13.0,11.0,9.39
2007-08-16,13.0,10.5,9.25
2007-08-17,13.0,10.2,9.32
2007-08-18,13.0,10.5,9.275
2007-08-19,13.0,10.5,9.23
2007-08-20,13.0,10.5,9.185
2007-08-21,13.0,10.5,9.14
2007-08-22,17.0,10.5,9.45
2007-08-23,17.0,10.5,9.416666666666666
2007-08-24,17.0,10.5,9.383333333333333
2007-08-25,17.0,9.5,9.35
2007-08-26,17.0,9.5,9.333333333333334
2007-08-27,17.0,9.5,9.316666666666666
2007-08-28,17.0,9.5,9.3
2007-08-29,17.0,9.5,9.12
2007-08-30,19.0,11.0,8.94
2007-08-31,18.33333333333333,11.0,8.76
2007-09-01,17.666666666666668,11.0,9.06
2007-09-02,17.0,11.0,9.04
2007-09-03,19.0,11.0,9.02
2007-09-04,17.0,11.0,9.0
2007-09-05,17.0,11.0,9.08
2007-09-06,17.0,11.0,9.0
2007-09-07,17.0,10.5,9.1
2007-09-08,17.0,9.5,8.93
2007-09-09,17.0,9.5,9.003333333333334
2007-09-10,17.666666666666668,9.5,9.076666666666666
2007-09-11,18.33333333333333,9.5,9.15
2007-09-12,19.0,9.5,9.2
2007-09-13,17.0,9.5,9.3
2007-09-14,18.0,9.5,9.35
2007-09-15,17.0,9.5,9.5
2007-09-16,17.0,9.5,9.463333333333333
2007-09-17,17.0,9.5,9.426666666666666
2007-09-18,17.0,9.5,9.39
2007-09-19,17.0,9.5,9.22
2007-09-20,17.0,11.0,8.93
2007-09-21,17.0,11.0,9.0
2007-09-22,17.0,11.0,9.19
2007-09-23,17.0,11.0,9.156666666666666
2007-09-24,17.0,11.0,9.123333333333333
2007-09-25,19.0,10.5,9.09
2007-09-26,19.0,10.5,9.1
2007-09-27,19.0,9.5,8.75
2007-09-28,19.0,9.5,8.76
2007-09-29,19.0,9.5,8.6
2007-09-30,19.0,9.5,8.716666666666667
2007-10-01,19.0,9.5,8.833333333333334
2007-10-02,19.0,9.5,8.95
2007-10-03,19.0,9.5,8.65
2007-10-04,19.0,9.5,8.65
2007-10-05,19.0,9.5,8.7
2007-10-06,19.0,9.5,8.75
2007-10-07,19.0,9.5,8.8
2007-10-08,19.0,9.5,8.85
2007-10-09,19.0,9.5,8.9
2007-10-10,19.0,9.5,9.07
2007-10-11,19.0,9.5,9.31
2007-10-12,19.0,9.5,9.33
2007-10-13,19.0,9.5,9.32
2007-10-14,19.0,9.5,9.28
2007-10-15,19.0,9.5,9.24
2007-10-16,19.0,9.5,9.2
2007-10-17,19.0,9.5,9.16
2007-10-18,19.0,9.5,9.2
2007-10-19,19.0,9.5,9.39
2007-10-20,19.0,9.5,9.55
2007-10-21,19.0,9.5,9.508333333333333
2007-10-22,19.0,9.5,9.466666666666667
2007-10-23,19.0,9.5,9.425
2007-10-24,19.0,9.5,9.383333333333333
2007-10-25,17.0,9.0,9.341666666666667
2007-10-26,17.0,8.5,9.3
2007-10-27,17.0,8.5,9.375
2007-10-28,15.0,9.0,9.45
2007-10-29,15.0,9.0,9.525
2007-10-30,15.0,9.5,9.6
2007-10-31,15.0,9.5,9.59
2007-11-01,15.0,9.5,9.5
2007-11-02,15.0,9.5,9.5
2007-11-03,15.0,9.5,9.5075
2007-11-04,15.0,9.5,9.515
2007-11-05,15.0,9.5,9.5225
2007-11-06,15.0,9.5,9.53
2007-11-07,15.0,9.5,9.55
2007-11-08,13.0,9.5,9.55
2007-11-09,13.0,9.5,9.55
2007-11-10,13.0,9.5,9.55
2007-11-11,13.0,9.5,9.55
2007-11-12,13.0,9.5,9.55
2007-11-13,13.0,9.5,9.55
2007-11-14,13.0,9.5,9.41
2007-11-15,13.0,9.5,9.4
2007-11-16,13.0,9.5,9.5
2007-11-17,15.0,9.5,9.6
2007-11-18,13.0,9.5,9.536666666666667
2007-11-19,15.0,8.5,9.473333333333334
2007-11-20,15.0,9.0,9.41
2007-11-21,15.0,8.5,9.29
2007-11-22,15.0,8.5,9.2
2007-11-23,15.0,8.5,9.22
2007-11-24,15.0,8.5,9.24
2007-11-25,15.0,8.5,9.26
2007-11-26,15.0,8.5,9.28
2007-11-27,15.0,8.5,9.3
2007-11-28,13.0,10.5,9.59
2007-11-29,14.0,10.5,9.25
2007-11-30,13.0,10.5,9.3
2007-12-01,13.0,10.5,9.11
2007-12-02,13.0,10.5,9.09
2007-12-03,13.0,10.5,9.07
2007-12-04,13.0,10.5,9.05
2007-12-05,13.0,10.5,9.29
2007-12-06,13.0,10.5,9.13
2007-12-07,13.0,10.5,9.41
2007-12-08,13.0,10.5,9.37
2007-12-09,13.0,10.5,9.33
2007-12-10,13.0,10.5,9.29
2007-12-11,13.0,10.5,9.25
2007-12-12,13.0,10.5,9.196666666666664
2007-12-13,13.0,10.5,9.143333333333334
2007-12-14,11.0,10.5,9.09
2007-12-15,11.0,10.5,9.36
2007-12-16,11.0,10.5,9.403333333333334
2007-12-17,11.0,10.5,9.446666666666664
2007-12-18,11.0,10.5,9.49
2007-12-19,11.0,10.5,9.51
2007-12-20,13.0,10.5,9.25
2007-12-21,11.0,10.5,9.28
2007-12-22,11.0,10.5,9.5
2007-12-23,11.0,10.5,9.46
2007-12-24,11.0,10.5,9.42
2007-12-25,11.0,10.5,9.38
2007-12-26,11.0,10.5,9.66
2007-12-27,11.0,10.5,9.55
2007-12-28,11.0,10.5,9.67
2007-12-29,9.0,10.5,9.71
2007-12-30,9.0,10.5,9.615
2007-12-31,9.0,10.5,9.52
2008-01-01,9.0,10.5,9.425
2008-01-02,9.0,11.0,9.33
2008-01-03,9.0,10.5,9.423333333333334
2008-01-04,9.0,10.5,9.516666666666666
2008-01-05,9.0,11.0,9.61
2008-01-06,9.0,10.5,9.673333333333334
2008-01-07,9.0,10.5,9.736666666666666
2008-01-08,9.0,10.5,9.8
2008-01-09,9.0,10.5,9.81
2008-01-10,9.0,11.0,9.82
2008-01-11,7.5,7.5,9.83
2008-01-12,7.5,7.5,9.81
2008-01-13,9.0,9.0,9.856666666666666
2008-01-14,9.0,9.0,9.903333333333334
2008-01-15,9.0,9.0,9.95
2008-01-16,9.0,9.0,9.91
2008-01-17,9.0,9.0,9.82
2008-01-18,9.0,9.0,10.0
2008-01-19,9.0,9.0,9.85
2008-01-20,9.0,8.5,9.85
2008-01-21,9.0,8.5,9.85
2008-01-22,9.0,8.5,9.85
2008-01-23,7.5,9.0,9.783333333333333
2008-01-24,7.5,8.5,9.716666666666667
2008-01-25,9.0,8.5,9.65
2008-01-26,7.0,9.0,9.57
2008-01-27,7.0,8.5,9.606666666666666
2008-01-28,7.0,8.5,9.643333333333334
2008-01-29,7.0,8.5,9.68
2008-01-30,7.0,9.5,9.68
2008-01-31,7.0,7.5,9.69
2008-02-01,7.0,7.5,9.78
2008-02-02,6.5,7.5,9.64
2008-02-03,7.0,7.5,9.654
2008-02-04,7.0,7.5,9.668
2008-02-05,7.0,7.5,9.682
2008-02-06,6.5,7.5,9.696
2008-02-07,5.5,7.5,9.71
2008-02-08,5.5,7.5,9.708
2008-02-09,5.5,7.5,9.706
2008-02-10,6.5,7.5,9.704
2008-02-11,5.5,7.5,9.702
2008-02-12,6.5,7.5,9.7
2008-02-13,5.5,7.5,9.6
2008-02-14,5.5,7.5,9.68
2008-02-15,6.5,7.5,9.66
2008-02-16,5.5,7.5,9.66
2008-02-17,5.5,7.5,9.726666666666668
2008-02-18,6.5,7.5,9.793333333333333
2008-02-19,5.5,7.5,9.86
2008-02-20,5.5,7.5,9.68
2008-02-21,5.5,7.5,9.77
2008-02-22,5.5,7.5,9.85
2008-02-23,5.5,7.5,10.1
2008-02-24,5.5,7.5,10.096666666666666
2008-02-25,5.5,7.5,10.093333333333334
2008-02-26,5.5,7.5,10.09
2008-02-27,7.0,7.5,10.183333333333334
2008-02-28,6.5,7.5,10.276666666666667
2008-02-29,6.5,7.5,10.37
2008-03-01,6.5,7.5,10.39
2008-03-02,6.5,7.5,10.41
2008-03-03,6.5,7.5,10.43
2008-03-04,6.5,7.5,10.45
2008-03-05,6.5,7.5,10.38
2008-03-06,6.5,7.5,10.3
2008-03-07,6.5,7.5,10.37
2008-03-08,6.5,7.5,10.5
2008-03-09,6.5,7.5,10.45
2008-03-10,6.5,7.5,10.4
2008-03-11,6.5,7.5,10.35
2008-03-12,6.5,7.5,10.41
2008-03-13,6.5,7.5,10.356666666666667
2008-03-14,6.5,7.5,10.303333333333333
2008-03-15,6.5,7.5,10.25
2008-03-16,6.5,7.5,10.333333333333332
2008-03-17,6.5,7.5,10.416666666666668
2008-03-18,6.5,7.5,10.5
2008-03-19,6.5,7.5,10.03
2008-03-20,6.5,6.5,9.91
2008-03-21,6.5,6.5,9.8
2008-03-22,6.5,6.5,9.8275
2008-03-23,6.5,6.5,9.855
2008-03-24,6.5,6.5,9.8825
2008-03-25,6.5,6.5,9.91
2008-03-26,6.5,6.5,9.94
2008-03-27,6.5,6.5,10.08
2008-03-28,6.5,6.5,10.042
2008-03-29,6.5,6.5,10.004
2008-03-30,6.5,6.5,9.966
2008-03-31,6.5,6.5,9.928
2008-04-01,6.5,6.5,9.89
2008-04-02,6.5,6.5,10.3
2008-04-03,6.5,6.5,10.26
2008-04-04,6.5,6.5,9.94
2008-04-05,6.5,6.5,10.36
2008-04-06,6.5,6.5,10.345
2008-04-07,6.5,6.5,10.33
2008-04-08,6.5,6.5,10.315
2008-04-09,6.5,6.5,10.3
2008-04-10,6.5,6.5,10.296666666666667
2008-04-11,6.5,6.5,10.293333333333333
2008-04-12,6.5,6.5,10.29
2008-04-13,6.5,6.5,10.216666666666667
2008-04-14,6.5,6.5,10.143333333333334
2008-04-15,6.5,6.5,10.07
2008-04-16,6.5,6.5,10.156666666666666
2008-04-17,6.5,6.5,10.243333333333332
2008-04-18,6.5,6.5,10.33
2008-04-19,6.5,6.5,10.33
2008-04-20,6.5,6.5,10.236666666666666
2008-04-21,6.5,6.5,10.143333333333334
2008-04-22,6.5,6.5,10.05
2008-04-23,6.5,6.5,10.56
2008-04-24,6.5,6.5,10.45
2008-04-25,6.5,6.5,10.7
2008-04-26,6.5,6.5,10.36
2008-04-27,6.5,6.5,10.303333333333333
2008-04-28,6.5,6.5,10.246666666666668
2008-04-29,6.5,6.5,10.19
2008-04-30,6.5,6.5,10.27
2008-05-01,6.5,6.5,10.26
2008-05-02,6.5,6.833333333333334,10.45
2008-05-03,6.5,7.166666666666666,10.36
2008-05-04,6.5,7.5,10.358
2008-05-05,6.5,7.5,10.356
2008-05-06,6.5,7.5,10.354
2008-05-07,6.5,7.5,10.352
2008-05-08,6.5,7.5,10.35
2008-05-09,6.5,7.5,10.25
2008-05-10,6.5,7.5,10.44
2008-05-11,6.5,7.5,10.456666666666667
2008-05-12,6.5,7.5,10.473333333333333
2008-05-13,6.5,7.5,10.49
2008-05-14,6.5,7.5,10.35
2008-05-15,6.5,7.5,10.37
2008-05-16,6.5,7.5,10.4
2008-05-17,6.5,7.5,10.35
2008-05-18,6.5,7.5,10.356666666666667
2008-05-19,6.5,7.5,10.363333333333333
2008-05-20,6.5,7.5,10.37
2008-05-21,6.5,7.5,10.4
2008-05-22,6.5,7.5,10.42
2008-05-23,6.5,7.5,10.38
2008-05-24,6.5,7.5,10.42
2008-05-25,6.5,7.5,10.413333333333332
2008-05-26,6.5,7.5,10.406666666666668
2008-05-27,6.5,7.5,10.4
2008-05-28,6.5,7.5,10.45
2008-05-29,6.5,7.5,10.39
2008-05-30,6.5,7.5,10.55
2008-05-31,6.5,7.5,10.57
2008-06-01,6.5,7.5,10.63
2008-06-02,6.5,7.5,10.69
2008-06-03,6.5,7.5,10.75
2008-06-04,6.5,7.5,10.77
2008-06-05,6.5,7.5,10.8
2008-06-06,6.5,7.5,10.8
2008-06-07,6.5,7.5,10.77
2008-06-08,6.5,7.5,10.74
2008-06-09,6.5,7.5,10.71
2008-06-10,6.5,7.5,10.68
2008-06-11,6.5,7.5,10.78
2008-06-12,6.5,7.5,10.72
2008-06-13,6.5,7.5,10.71
2008-06-14,6.5,7.5,10.73
2008-06-15,6.5,7.5,10.73
2008-06-16,6.5,7.5,10.73
2008-06-17,6.5,7.5,10.73
2008-06-18,6.5,7.5,10.71
2008-06-19,6.5,7.5,10.68
2008-06-20,6.5,7.5,10.71
2008-06-21,7.5,7.5,10.7525
2008-06-22,6.5,7.5,10.795
2008-06-23,6.5,7.5,10.8375
2008-06-24,7.5,7.5,10.88
2008-06-25,6.5,7.5,10.81
2008-06-26,7.5,7.5,10.8
2008-06-27,7.5,7.5,10.74
2008-06-28,6.5,7.5,10.7
2008-06-29,7.5,7.5,10.683333333333332
2008-06-30,7.5,7.5,10.666666666666668
2008-07-01,7.5,7.5,10.65
2008-07-02,7.5,7.5,10.44
2008-07-03,6.5,7.5,10.63
2008-07-04,7.5,6.5,10.564
2008-07-05,7.5,7.5,10.498
2008-07-06,7.5,7.5,10.432
2008-07-07,7.5,7.5,10.366
2008-07-08,7.5,7.5,10.3
2008-07-09,7.5,7.5,10.46
2008-07-10,7.5,7.5,10.36
2008-07-11,7.5,7.5,10.46
2008-07-12,7.5,7.5,10.61
2008-07-13,7.5,7.5,10.506666666666668
2008-07-14,7.5,7.5,10.403333333333332
2008-07-15,7.5,7.5,10.3
2008-07-16,7.5,7.5,10.29
2008-07-17,6.5,6.5,10.41
2008-07-18,7.5,6.5,10.4
2008-07-19,7.5,6.5,10.58
2008-07-20,7.5,6.5,10.606666666666667
2008-07-21,7.5,6.5,10.633333333333333
2008-07-22,7.5,6.5,10.66
2008-07-23,9.0,6.5,10.36
2008-07-24,11.0,6.5,10.37
2008-07-25,11.0,6.5,10.57
2008-07-26,11.0,6.5,10.36
2008-07-27,11.0,6.5,10.343333333333332
2008-07-28,11.0,6.5,10.326666666666668
2008-07-29,11.0,6.5,10.31
2008-07-30,11.0,6.5,10.45
2008-07-31,11.0,6.5,10.3
2008-08-01,11.0,6.5,10.36
2008-08-02,11.0,6.5,10.0
2008-08-03,11.0,6.5,10.016666666666666
2008-08-04,11.0,5.5,10.033333333333333
2008-08-05,11.0,5.5,10.05
2008-08-06,11.0,5.5,10.14
2008-08-07,11.0,5.5,10.23
2008-08-08,11.0,5.5,10.32
2008-08-09,11.0,5.5,10.35
2008-08-10,11.0,5.5,10.283333333333333
2008-08-11,11.0,5.5,10.216666666666667
2008-08-12,11.0,6.5,10.15
2008-08-13,11.0,5.5,10.06
2008-08-14,11.0,5.5,10.4
2008-08-15,11.0,5.5,10.15
2008-08-16,11.0,5.5,10.2
2008-08-17,11.0,5.5,10.283333333333333
2008-08-18,11.0,5.5,10.366666666666667
2008-08-19,11.0,5.5,10.45
2008-08-20,11.0,5.5,10.1
2008-08-21,11.0,5.5,10.216666666666667
2008-08-22,11.0,5.5,10.333333333333332
2008-08-23,11.0,5.5,10.45
2008-08-24,11.0,5.5,10.373333333333333
2008-08-25,11.0,5.5,10.296666666666667
2008-08-26,11.0,5.5,10.22
2008-08-27,11.0,5.5,10.18
2008-08-28,11.0,5.5,10.1
2008-08-29,11.0,5.5,10.21
2008-08-30,11.0,5.5,10.23
2008-08-31,11.0,5.5,10.136666666666667
2008-09-01,11.0,5.5,10.043333333333333
2008-09-02,11.0,5.5,9.95
2008-09-03,11.0,5.5,10.0
2008-09-04,11.0,5.5,9.87
2008-09-05,11.0,5.5,9.82
2008-09-06,11.0,5.5,10.1
2008-09-07,11.0,5.5,10.103333333333332
2008-09-08,11.0,5.5,10.106666666666666
2008-09-09,11.0,5.5,10.11
2008-09-10,11.0,5.5,9.99
2008-09-11,11.0,5.5,10.11
2008-09-12,11.0,5.5,10.29
2008-09-13,11.0,5.5,10.25
2008-09-14,11.0,5.5,10.16
