date,Banana,Onion,Potato,Rice,Wheat
2007-01-25,6.0,11.576923076923075,2.921414112203586,14.197692307692307,11.052631578947368
2007-01-26,6.166666666666666,11.692307692307693,2.9065114709851554,14.19923076923077,11.031578947368422
2007-01-27,6.333333333333334,11.807692307692307,2.8916088297667244,14.20076923076923,11.010526315789473
2007-01-28,6.5,11.923076923076925,2.860039521881627,14.202307692307693,10.989473684210527
2007-01-29,6.5,12.038461538461537,2.8451368806631963,14.203846153846154,10.968421052631578
2007-01-30,6.5,12.153846153846155,2.8302342394447657,14.205384615384613,10.947368421052632
2007-01-31,6.5,12.269230769230768,2.815331598226335,14.20692307692308,10.926315789473684
2007-02-01,6.5,12.384615384615385,2.800428957007904,14.20846153846154,10.905263157894735
2007-02-02,6.5,12.5,2.7855263157894736,14.243333333333334,10.884210526315789
2007-02-03,6.5,12.625,2.7495614035087717,14.276666666666666,10.86315789473684
2007-02-04,6.5,12.75,2.7719298245614037,14.309999999999999,10.842105263157894
2007-02-05,6.5,12.875,2.777631578947368,14.309999999999999,10.821052631578945
2007-02-06,6.5,13.0,2.766666666666666,14.309999999999999,10.8
2007-02-07,6.5,15.5,2.8833333333333333,14.36,10.8
2007-02-08,6.75,16.25,2.99375,14.36,10.825
2007-02-09,6.5,16.0,3.120833333333333,14.36,10.85
2007-02-10,6.25,15.846153846153845,3.087310606060606,14.363636363636363,10.875
2007-02-11,6.0,15.692307692307693,3.0982323232323234,14.367272727272729,10.9
2007-02-12,6.0,15.538461538461537,3.125820707070707,14.370909090909091,10.925
2007-02-13,6.0,15.384615384615385,3.2367424242424243,14.424545454545456,10.95
2007-02-14,6.0,15.230769230769232,3.453219696969697,14.428181818181818,10.975
2007-02-15,6.0,15.076923076923075,3.403030303030303,14.451818181818183,11.0
2007-02-16,6.0,14.923076923076925,3.209090909090909,14.472121212121213,11.0
2007-02-17,6.0,14.769230769230768,3.32943722943723,14.492424242424244,10.971428571428573
2007-02-18,6.0,14.615384615384615,3.4108946608946606,14.512727272727272,10.942857142857143
2007-02-19,6.0,14.461538461538463,3.5090187590187583,14.533030303030301,10.914285714285713
2007-02-20,6.0,14.307692307692307,3.640476190476191,14.553333333333336,10.885714285714288
2007-02-21,6.0,14.153846153846155,3.788095238095238,14.569999999999999,10.857142857142858
2007-02-22,6.0,14.0,3.8211309523809525,14.569999999999999,10.82857142857143
2007-02-23,6.0,14.0,3.8375,14.603333333333335,10.8
2007-02-24,6.0,14.0,4.10625,14.736666666666668,10.833333333333332
2007-02-25,6.0,13.25,4.125,14.77,10.866666666666667
2007-02-26,6.0,12.5,4.127083333333333,14.77,10.9
2007-02-27,6.0,11.75,4.129166666666666,14.77,10.933333333333332
2007-02-28,6.0,11.75,4.164583333333333,14.75,10.966666666666667
2007-03-01,6.0,11.5,4.266666666666667,14.85,11.0
2007-03-02,6.0,9.0,4.45,14.85,11.0
2007-03-03,6.0,9.083333333333334,4.6627777777777775,14.85,11.0
2007-03-04,6.0,9.166666666666666,4.639444444444444,14.9,11.0
2007-03-05,6.25,9.25,4.632777777777777,14.9,11.0
2007-03-06,6.0,9.333333333333334,4.626111111111111,14.9,11.0
2007-03-07,6.25,9.416666666666666,4.613888888888888,14.9,11.0
2007-03-08,6.5,9.5,4.624999999999999,14.9,10.8
2007-03-09,6.5,10.75,4.658333333333333,15.0,10.8
2007-03-10,6.5,10.5,4.709848484848485,15.0,10.818181818181818
2007-03-11,6.5,10.5,4.711363636363637,15.0,10.836363636363638
2007-03-12,6.5,10.5,4.7295454545454545,15.0,10.854545454545457
2007-03-13,6.5,10.5,4.756060606060607,15.0,10.872727272727273
2007-03-14,6.5,10.0,4.840909090909091,15.1,10.89090909090909
2007-03-15,7.0,10.5,4.859090909090909,15.1,10.90909090909091
2007-03-16,6.833333333333334,10.214285714285717,4.9077489177489175,15.113333333333333,10.927272727272728
2007-03-17,6.666666666666666,9.928571428571429,4.956406926406926,15.126666666666669,10.945454545454542
2007-03-18,6.5,9.642857142857142,5.005064935064935,15.14,10.963636363636363
2007-03-19,6.5,9.357142857142854,5.037056277056277,15.14,10.981818181818182
2007-03-20,6.5,9.071428571428571,5.035714285714286,15.14,11.0
2007-03-21,6.5,8.785714285714285,5.042857142857143,15.14,11.0
2007-03-22,6.5,8.5,5.05,15.14,11.0
2007-03-23,6.5,7.25,5.05,15.14,11.0
2007-03-24,6.5,7.5,5.054166666666666,15.040000000000001,11.0
2007-03-25,6.5,7.5,5.080555555555556,15.14,11.0
2007-03-26,6.5,7.5,5.090277777777778,15.14,11.0
2007-03-27,6.5,7.5,5.116666666666667,15.14,11.0
2007-03-28,6.5,7.5,5.166666666666667,15.14,10.8
2007-03-29,6.5,7.5,5.083333333333333,15.14,10.8
2007-03-30,6.5,8.0,5.383333333333333,15.14,10.8
2007-03-31,6.5,8.0,5.453333333333333,15.14,10.75
2007-04-01,6.5,8.0,5.4927777777777775,15.16,10.7
2007-04-02,7.0,8.0,5.532222222222223,15.16,10.65
2007-04-03,7.0,8.0,5.538333333333334,15.16,10.6
2007-04-04,6.5,7.5,5.541666666666667,15.179999999999998,10.6
2007-04-05,6.5,7.25,5.538888888888889,15.176666666666666,10.566666666666668
2007-04-06,6.5,7.0,5.561111111111111,15.183333333333334,10.533333333333333
2007-04-07,6.5,6.75,5.558333333333334,15.180000000000001,10.5
2007-04-08,6.5,6.5,5.544444444444444,15.206666666666667,10.466666666666667
2007-04-09,7.0,6.25,5.563888888888889,15.203333333333333,10.433333333333332
2007-04-10,6.5,6.0,5.583333333333333,15.2,10.4
2007-04-11,6.5,6.0,5.391666666666667,15.469999999999999,10.4
2007-04-12,6.5,6.0,5.408333333333334,15.36,10.4
2007-04-13,6.5,6.0,5.498333333333334,15.319999999999999,10.2
2007-04-14,6.5,5.5,5.538333333333334,15.34,10.2
2007-04-15,6.5,5.5,5.589444444444445,15.34,10.2
2007-04-16,7.0,5.5,5.623888888888889,15.36,10.2
2007-04-17,7.0,5.5,5.675000000000001,15.36,10.2
2007-04-18,7.0,5.75,5.708333333333333,15.36,10.0
2007-04-19,7.0,5.75,5.708333333333333,15.36,10.0
2007-04-20,7.0,6.25,5.7,15.36,10.0
2007-04-21,7.0,6.0,5.925,15.4,10.0
2007-04-22,7.0,5.666666666666666,5.894444444444445,15.383333333333335,10.066666666666666
2007-04-23,7.5,5.333333333333334,5.8805555555555555,15.366666666666665,10.133333333333333
2007-04-24,7.0,5.0,5.866666666666667,15.35,10.2
2007-04-25,7.0,5.0,5.825,15.35,10.0
2007-04-26,6.75,5.25,5.825,15.35,10.0
2007-04-27,6.833333333333334,5.0,5.847222222222221,15.35,9.8
2007-04-28,6.916666666666666,5.0,5.994444444444444,15.3,9.8
2007-04-29,7.0,5.1,6.05,15.280000000000001,9.8
2007-04-30,7.0,5.2,6.1000000000000005,15.26,9.8
2007-05-01,7.0,5.3,6.083333333333333,15.24,9.8
2007-05-02,7.0,5.4,6.091666666666666,15.219999999999999,9.8
2007-05-03,7.0,5.5,6.083333333333333,15.219999999999999,9.75
2007-05-04,7.0,5.5,6.083333333333333,15.226666666666665,9.8
2007-05-05,7.0,5.5,6.1875,15.193333333333333,9.8
2007-05-06,7.0,5.666666666666666,6.230555555555555,15.180000000000001,9.8
2007-05-07,6.5,5.833333333333334,6.240277777777778,15.180000000000001,9.8
2007-05-08,7.0,6.0,6.233333333333333,15.180000000000001,9.8
2007-05-09,7.0,6.0,6.266666666666667,15.14,9.85
2007-05-10,6.5,6.0,6.25,15.180000000000001,10.0
2007-05-11,6.666666666666666,6.0,6.183333333333334,15.23,10.0
2007-05-12,6.833333333333334,6.0,6.199999999999999,15.220000000000002,10.0
2007-05-13,7.0,5.5,6.183333333333334,15.220000000000002,10.0
2007-05-14,7.0,6.0,6.166666666666667,15.23,10.0
2007-05-15,6.5,6.0,6.483333333333334,15.220000000000002,10.0
2007-05-16,7.0,6.0,6.5,15.180000000000001,9.8
2007-05-17,7.0,6.0,6.5,15.180000000000001,9.8
2007-05-18,6.833333333333334,6.0,6.466666666666668,15.113333333333333,9.75
2007-05-19,6.666666666666666,6.0,6.583333333333335,15.046666666666667,9.75
2007-05-20,6.5,6.0,6.56888888888889,14.98,9.8
2007-05-21,6.5,6.0,6.587777777777778,14.98,9.8
2007-05-22,6.5,6.0,6.598333333333334,14.98,9.7
2007-05-23,6.5,6.0,6.58388888888889,14.98,9.6
2007-05-24,6.0,6.0,6.594444444444445,14.88,9.7
2007-05-25,6.166666666666666,5.5,6.605,14.88,9.7
2007-05-26,6.333333333333334,5.5,6.690555555555556,14.9,9.7
2007-05-27,6.5,5.5,6.692777777777778,14.9,9.6
2007-05-28,6.5,5.5,6.678333333333334,14.9,9.6
2007-05-29,6.5,5.75,6.697222222222222,14.84,9.6
2007-05-30,6.5,5.75,6.716111111111111,14.860000000000003,9.8
2007-05-31,6.5,5.833333333333334,6.734999999999999,14.860000000000003,9.8
2007-06-01,6.666666666666666,5.916666666666666,6.737222222222222,14.660000000000002,9.8
2007-06-02,6.833333333333334,6.0,6.722777777777778,14.660000000000002,9.75
2007-06-03,7.0,6.166666666666666,6.752777777777777,14.660000000000002,9.8
2007-06-04,7.0,6.333333333333334,6.780555555555556,14.660000000000002,9.7
2007-06-05,6.5,6.5,6.808333333333334,14.660000000000002,9.7
2007-06-06,6.5,6.5,6.825,14.660000000000002,9.6
2007-06-07,7.0,6.5,6.866666666666667,14.657999999999998,9.6
2007-06-08,7.0,6.5,6.908333333333332,14.689999999999998,9.6
2007-06-09,7.0,7.083333333333334,6.911111111111111,14.723333333333333,9.6
2007-06-10,7.0,7.666666666666666,6.897222222222222,14.756666666666666,9.6
2007-06-11,6.5,8.25,6.933333333333334,14.789999999999997,9.5
2007-06-12,6.5,8.25,6.955555555555556,14.809999999999999,9.5
2007-06-13,6.5,8.25,6.961111111111111,14.809999999999999,9.7
2007-06-14,6.5,8.25,6.933333333333334,14.809999999999999,9.7
2007-06-15,6.5,8.0,6.908333333333334,14.86,9.7
2007-06-16,6.5,8.4,6.885000000000001,14.86,9.7
2007-06-17,6.5,8.8,6.978333333333333,14.809999999999999,9.75
2007-06-18,6.5,9.2,7.021666666666667,14.86,9.7
2007-06-19,6.5,9.6,7.065,14.86,9.8
2007-06-20,7.0,10.0,7.099999999999999,14.86,9.8
2007-06-21,7.0,10.0,7.108333333333333,14.86,9.8
2007-06-22,7.0,10.5,7.108333333333333,14.86,9.85
2007-06-23,7.0,10.5,7.108333333333333,14.9,9.8375
2007-06-24,7.0,10.5,7.141666666666666,14.87,9.825
2007-06-25,7.0,10.5,7.166666666666667,14.87,9.8125
2007-06-26,7.0,10.428571428571429,7.188095238095237,14.87,9.8
2007-06-27,7.0,10.357142857142858,7.226190476190477,14.87,9.75
2007-06-28,7.0,10.285714285714286,7.230952380952381,14.87,9.7
2007-06-29,7.0,10.214285714285717,7.23154761904762,14.88,9.7
2007-06-30,7.0,10.142857142857146,7.248809523809523,14.89,9.7
2007-07-01,7.0,10.071428571428571,7.266071428571429,14.919999999999998,9.7
2007-07-02,7.0,10.0,7.25,14.930000000000001,9.7
2007-07-03,7.0,10.048387096774192,7.266129032258064,14.971290322580646,9.7
2007-07-04,7.0,10.096774193548388,7.265591397849462,14.97258064516129,9.75
2007-07-05,7.0,10.14516129032258,7.281720430107527,14.973870967741936,9.7
2007-07-06,7.0,10.193548387096774,7.2978494623655905,15.015161290322581,9.8
2007-07-07,7.0,10.241935483870966,7.32231182795699,15.066451612903226,9.85
2007-07-08,7.0,10.29032258064516,7.346774193548387,15.117741935483869,9.9
2007-07-09,6.5,10.338709677419354,7.354569892473119,15.119032258064516,9.95
2007-07-10,7.0,10.387096774193546,7.36236559139785,15.140322580645162,10.0
2007-07-11,7.0,10.435483870967742,7.34516129032258,15.141612903225806,10.2
2007-07-12,7.0,10.483870967741936,7.327956989247312,15.142903225806453,10.3
2007-07-13,7.0,10.53225806451613,7.310752688172044,15.144193548387097,10.4
2007-07-14,7.0,10.580645161290322,7.374103942652329,15.145483870967741,10.366666666666667
2007-07-15,7.0,10.629032258064518,7.404121863799283,15.146774193548387,10.333333333333332
2007-07-16,7.0,10.677419354838712,7.400806451612902,15.14806451612903,10.3
2007-07-17,7.0,10.725806451612902,7.383602150537634,15.149354838709678,10.3
2007-07-18,7.0,10.774193548387098,7.374731182795698,15.150645161290322,10.3
2007-07-19,7.0,10.82258064516129,7.390860215053763,15.171935483870968,10.3
2007-07-20,7.0,10.870967741935482,7.373655913978493,15.206559139784947,10.3
2007-07-21,7.0,10.919354838709678,7.406451612903226,15.241182795698924,10.3
2007-07-22,7.0,10.967741935483868,7.405913978494624,15.275806451612903,10.333333333333332
2007-07-23,7.0,11.016129032258064,7.405376344086021,15.277096774193549,10.366666666666667
2007-07-24,7.0,11.06451612903226,7.411505376344086,15.278387096774193,10.4
2007-07-25,7.0,11.112903225806454,7.377634408602151,15.27967741935484,10.5
2007-07-26,7.0,11.161290322580646,7.360430107526881,15.280967741935484,10.5
2007-07-27,6.666666666666666,11.20967741935484,7.386559139784946,15.282258064516128,10.5
2007-07-28,6.333333333333334,11.258064516129034,7.35268817204301,15.283548387096776,10.7
2007-07-29,6.0,11.306451612903226,7.3465949820788525,15.304838709677421,10.733333333333333
2007-07-30,6.0,11.35483870967742,7.340501792114696,15.306129032258065,10.766666666666667
2007-07-31,6.5,11.403225806451614,7.334408602150538,15.307419354838709,10.8
2007-08-01,6.5,11.451612903225806,7.3338709677419365,15.308709677419355,11.0
2007-08-02,6.5,11.5,7.333333333333333,15.309999999999999,11.0
2007-08-03,6.5,13.0,7.333333333333333,15.319999999999999,11.0
2007-08-04,6.5,13.0,7.333333333333333,15.330000000000002,11.0
2007-08-05,6.5,11.5,7.3500000000000005,15.38,11.0
2007-08-06,6.5,11.5,7.3500000000000005,15.38,11.0
2007-08-07,7.0,11.75,7.3500000000000005,15.38,11.0
2007-08-08,7.0,11.833333333333332,7.352777777777778,15.38,10.966666666666667
2007-08-09,7.0,11.916666666666668,7.355555555555555,15.38,10.933333333333332
2007-08-10,7.0,12.0,7.375,15.38,10.9
2007-08-11,7.0,12.0,7.389583333333333,15.38,10.925
2007-08-12,7.0,12.0,7.404166666666666,15.38,10.95
2007-08-13,7.0,12.0,7.402083333333334,15.38,10.975
2007-08-14,7.0,12.0,7.3999999999999995,15.4,11.0
2007-08-15,7.0,12.0,7.416666666666667,15.4,11.066666666666668
2007-08-16,7.0,12.0,7.433333333333334,15.4,11.133333333333333
2007-08-17,7.0,12.0,7.466666666666666,15.45,11.2
2007-08-18,7.0,12.0,7.45,15.5,11.25
2007-08-19,7.0,12.0,7.455555555555556,15.5,11.233333333333333
2007-08-20,7.0,12.25,7.444444444444444,15.5,11.216666666666667
2007-08-21,7.0,12.25,7.45,15.5,11.2
2007-08-22,7.0,17.0,7.5,15.52,11.2
2007-08-23,7.0,17.0,7.466666666666666,15.52,11.2
2007-08-24,7.0,17.0,7.449999999999999,15.52,11.2
2007-08-25,7.0,17.0,7.454166666666666,15.55,11.15
2007-08-26,7.0,17.0,7.458333333333333,15.55,11.1
2007-08-27,7.0,16.0,7.4624999999999995,15.569999999999999,11.05
2007-08-28,7.0,15.5,7.45,15.569999999999999,11.0
2007-08-29,7.0,16.0,7.433333333333333,15.569999999999999,11.0
2007-08-30,7.0,16.0,7.433333333333333,15.569999999999999,11.2
2007-08-31,6.916666666666666,16.0,7.433333333333333,15.569999999999999,11.2
2007-09-01,6.833333333333334,15.5,7.436111111111111,15.610000000000003,11.208333333333332
2007-09-02,6.75,15.0,7.405555555555555,15.610000000000003,11.216666666666667
2007-09-03,7.0,14.5,7.408333333333332,15.610000000000003,11.225
2007-09-04,7.0,15.0,7.4111111111111105,15.610000000000003,11.233333333333333
2007-09-05,7.0,15.0,7.413888888888888,15.610000000000003,11.241666666666667
2007-09-06,7.0,15.0,7.416666666666665,15.66,11.25
2007-09-07,7.0,15.0,7.3999999999999995,15.709999999999999,12.25
2007-09-08,7.0,15.0,7.433333333333334,15.66,12.0125
2007-09-09,7.0,15.0,7.433333333333334,15.66,11.775
2007-09-10,7.0,15.0,7.416666666666667,15.64,11.5375
2007-09-11,6.75,14.5,7.433333333333334,15.62,11.3
2007-09-12,7.0,15.0,7.416666666666667,15.64,11.15
2007-09-13,7.0,15.0,7.433333333333333,15.64,11.0
2007-09-14,7.0,15.0,7.416666666666667,15.645,11.0
2007-09-15,7.0,15.0,7.434848484848485,15.720000000000002,10.954545454545457
2007-09-16,7.0,15.5,7.4363636363636365,15.745,10.90909090909091
2007-09-17,7.0,15.666666666666668,7.4378787878787875,15.8,10.863636363636363
2007-09-18,7.0,15.833333333333332,7.489393939393938,15.809999999999999,10.818181818181818
2007-09-19,6.5,16.0,7.507575757575758,15.84,10.772727272727273
2007-09-20,6.5,16.0,7.4424242424242415,15.809999999999999,10.727272727272727
2007-09-21,6.666666666666666,16.0,7.460606060606061,15.843333333333334,10.681818181818182
2007-09-22,6.833333333333334,16.0,7.470454545454545,15.856666666666666,10.636363636363637
2007-09-23,7.0,17.0,7.488636363636363,15.959999999999999,10.59090909090909
2007-09-24,7.0,17.166666666666668,7.510984848484849,15.98,10.545454545454543
2007-09-25,7.0,17.333333333333332,7.5,15.98,10.5
2007-09-26,7.0,17.5,7.504166666666666,15.98,10.6
2007-09-27,7.0,17.666666666666668,7.55,16.03,10.6
2007-09-28,7.0,17.833333333333332,7.55,16.060000000000002,10.6
2007-09-29,7.0,18.0,7.533333333333334,16.060000000000002,10.616666666666667
2007-09-30,7.0,18.0,7.516666666666667,16.01,10.633333333333333
2007-10-01,7.0,19.0,7.533333333333334,16.01,10.65
2007-10-02,7.0,19.0,7.4944444444444445,16.02,10.666666666666668
2007-10-03,7.0,19.0,7.472222222222222,16.03,10.683333333333332
2007-10-04,7.0,19.0,7.466666666666666,16.03,10.7
2007-10-05,7.0,19.0,7.483333333333332,15.99,10.7
2007-10-06,7.0,19.0,7.428571428571428,16.04,10.707142857142856
2007-10-07,7.0,18.8,7.407142857142856,16.04,10.714285714285714
2007-10-08,7.0,18.6,7.380158730158729,15.99,10.721428571428572
2007-10-09,7.0,18.4,7.369841269841269,15.99,10.72857142857143
2007-10-10,7.0,18.2,7.417857142857142,16.1,10.735714285714286
2007-10-11,7.0,18.0,7.413095238095238,16.1,10.742857142857142
2007-10-12,7.0,17.8,7.408333333333332,16.1,10.75
2007-10-13,7.0,17.6,7.395833333333333,16.1,10.7375
2007-10-14,7.0,17.4,7.366666666666667,16.1,10.725
2007-10-15,7.0,17.2,7.3374999999999995,16.1,10.7125
2007-10-16,7.0,17.0,7.325,16.2,10.7
2007-10-17,6.5,17.0,7.316666666666666,16.2,10.8
2007-10-18,7.0,17.0,7.357142857142857,16.2,10.8
2007-10-19,7.0,18.0,7.514285714285713,16.2,10.8
2007-10-20,7.0,18.0,7.521428571428571,16.2,10.8
2007-10-21,7.0,18.0,7.511904761904762,16.2,10.8
2007-10-22,7.0,18.0,7.502380952380952,16.2,10.8
2007-10-23,6.5,18.0,7.442857142857143,16.2,10.8
2007-10-24,7.0,18.0,7.45,16.2,10.8
2007-10-25,7.0,18.0,7.501851851851852,16.2,10.794444444444444
2007-10-26,7.0,18.0,7.52037037037037,16.3,10.788888888888891
2007-10-27,7.0,17.75,7.533333333333334,16.3,10.783333333333333
2007-10-28,7.0,17.458333333333332,7.529629629629629,16.3,10.777777777777779
2007-10-29,7.0,17.166666666666668,7.525925925925925,16.3,10.772222222222224
2007-10-30,7.0,16.875,7.526388888888889,16.375,10.766666666666667
2007-10-31,6.5,16.583333333333332,7.526851851851852,16.45,10.761111111111115
2007-11-01,6.5,16.291666666666668,7.527314814814815,16.525,10.755555555555556
2007-11-02,6.625,16.0,7.533333333333334,16.6,10.75
2007-11-03,6.75,16.0,7.518055555555556,16.35,10.770833333333332
2007-11-04,6.875,16.0,7.519444444444445,16.35,10.791666666666668
2007-11-05,7.0,16.0,7.520833333333333,16.35,10.8125
2007-11-06,6.5,16.25,7.5055555555555555,16.4,10.833333333333332
2007-11-07,7.0,16.0,7.5125,16.4,10.854166666666668
2007-11-08,7.0,12.5,7.486111111111111,16.36,10.875
2007-11-09,7.0,12.416666666666668,7.476388888888889,16.36,10.895833333333332
2007-11-10,7.0,12.333333333333332,7.461111111111111,16.36,10.916666666666668
2007-11-11,7.0,12.25,7.4624999999999995,16.36,10.9375
2007-11-12,7.0,12.166666666666668,7.43611111111111,16.36,10.958333333333332
2007-11-13,7.0,12.083333333333332,7.426388888888888,16.36,10.979166666666668
2007-11-14,7.0,12.0,7.416666666666665,16.36,11.0
2007-11-15,7.0,12.0,7.449999999999999,16.36,11.0
2007-11-16,7.0,12.0,7.483333333333333,16.36,11.0
2007-11-17,7.0,13.0,7.537499999999999,16.36,10.95
2007-11-18,7.0,13.0,7.575,16.36,10.9
2007-11-19,7.0,13.5,7.579166666666666,16.41,10.85
2007-11-20,7.0,14.0,7.616666666666667,16.41,10.8
2007-11-21,7.0,14.5,7.583333333333333,16.44,10.8
2007-11-22,7.0,15.0,7.583333333333333,16.44,10.8
2007-11-23,7.0,16.0,7.599999999999999,16.44,10.8
2007-11-24,7.0,15.0,7.645238095238096,16.44,10.8
2007-11-25,7.0,14.0,7.707142857142858,16.4,10.8
2007-11-26,7.0,12.25,7.752380952380952,16.39,10.8
2007-11-27,7.0,10.5,7.8309523809523816,16.39,10.8
2007-11-28,7.0,9.0,7.909523809523809,16.529999999999998,10.8
2007-11-29,7.0,8.25,7.954761904761905,16.41,10.8
2007-11-30,6.833333333333334,8.0,7.949999999999999,16.419999999999998,10.8
2007-12-01,6.666666666666666,8.0,7.945833333333334,16.419999999999998,10.775
2007-12-02,6.5,8.0,7.925000000000001,16.47,10.75
2007-12-03,6.75,8.0,7.904166666666668,16.47,10.725
2007-12-04,6.75,8.25,7.900000000000001,16.47,10.7
2007-12-05,6.75,8.25,7.849999999999999,16.48,10.7
2007-12-06,7.0,8.25,7.849999999999999,16.48,10.75
2007-12-07,7.0,8.0,7.733333333333332,16.490000000000002,10.75
2007-12-08,7.0,8.5,7.613333333333333,16.490000000000002,10.74
2007-12-09,7.0,8.5,7.56,16.490000000000002,10.73
2007-12-10,7.0,8.5,7.539999999999999,16.490000000000002,10.72
2007-12-11,7.0,8.5,7.503333333333333,15.89,10.71
2007-12-12,6.75,8.5,7.3933333333333335,15.89,10.7
2007-12-13,7.0,8.5,7.3525,15.89,10.705
2007-12-14,6.916666666666666,9.0,7.238333333333333,15.87,10.71
2007-12-15,6.833333333333334,9.0,7.2575,15.87,10.715
2007-12-16,6.75,9.0,7.3183333333333325,15.88,10.72
2007-12-17,7.0,8.5,7.545833333333333,15.89,10.725
2007-12-18,7.0,8.0,7.623333333333332,15.9,10.73
2007-12-19,7.0,8.5,7.3758333333333335,15.719999999999999,10.735
2007-12-20,6.75,8.5,7.353333333333334,15.719999999999999,10.74
2007-12-21,6.666666666666666,8.5,7.2725,15.719999999999999,10.745
2007-12-22,6.583333333333334,8.5,7.208333333333333,15.719999999999999,10.75
2007-12-23,6.5,8.5,7.127500000000001,15.719999999999999,10.755
2007-12-24,6.5,8.5,7.096666666666667,15.74,10.76
2007-12-25,6.5,8.333333333333334,7.0297222222222215,15.74,10.765
2007-12-26,6.5,8.166666666666666,7.007222222222221,15.743333333333334,10.77
2007-12-27,7.0,8.0,6.943055555555556,15.746666666666666,10.775
2007-12-28,6.916666666666666,8.0,6.912222222222223,15.89,10.78
2007-12-29,6.833333333333334,8.0,6.520277777777778,15.85,10.785
2007-12-30,6.75,8.25,6.511666666666667,15.85,10.79
2007-12-31,6.75,8.25,6.4558333333333335,15.85,10.795
2008-01-01,6.75,8.0,6.331182795698925,15.85,10.8
2008-01-02,6.75,8.0,6.579032258064516,15.910000000000002,10.8
2008-01-03,6.75,8.0,6.06021505376344,15.85,10.8
2008-01-04,6.833333333333334,6.5,6.024731182795699,15.95,10.8
2008-01-05,6.916666666666666,6.0,5.826747311827957,15.919999999999998,10.8125
2008-01-06,7.0,6.0,5.867652329749103,15.95333333333333,10.825
2008-01-07,7.0,6.0,5.891890681003584,15.966666666666663,10.8375
2008-01-08,7.0,6.0,5.932795698924732,16.0,10.85
2008-01-09,7.0,6.0,5.822311827956988,16.06,10.85
2008-01-10,7.0,6.0,5.778494623655914,16.06,10.85
2008-01-11,7.0,6.0,5.54467741935484,16.06,10.88
2008-01-12,7.0,6.0,5.52752688172043,16.06,10.91
2008-01-13,7.0,5.9,5.503709677419355,16.064,10.94
2008-01-14,7.0,5.8,5.52989247311828,16.067999999999998,10.97
2008-01-15,7.0,5.7,5.439408602150537,16.172,11.0
2008-01-16,7.0,5.6,5.372258064516128,16.176,11.0
2008-01-17,7.0,5.5,5.35510752688172,16.2,11.0
2008-01-18,7.0,5.5,4.944623655913978,16.28,11.0
2008-01-19,7.0,5.5,4.934139784946236,16.28,11.0
2008-01-20,7.0,5.5,4.873655913978495,16.28,11.0
2008-01-21,7.0,5.5,4.813172043010753,16.28,11.0
2008-01-22,7.0,5.5,4.786021505376344,16.28,11.0
2008-01-23,7.0,5.5,4.792204301075269,16.28,11.0
2008-01-24,7.0,5.5,4.7817204301075265,16.31,11.0
2008-01-25,7.0,5.5,4.621236559139785,16.623333333333335,11.0
2008-01-26,7.0,5.5,5.048252688172043,16.786666666666665,11.025
2008-01-27,7.0,5.5,5.108602150537634,16.740000000000002,11.05
2008-01-28,7.0,5.4,4.727284946236559,16.78,11.075
2008-01-29,7.0,5.4,4.545967741935484,16.56,11.1
2008-01-30,7.0,5.5,4.552150537634408,16.65,11.1
2008-01-31,7.0,5.5,4.541666666666667,16.65,11.1
2008-02-01,7.0,5.5,4.447849462365592,16.73,11.1
2008-02-02,7.0,5.5,4.216532258064516,16.73,11.125
2008-02-03,7.0,5.583333333333334,4.18521505376344,16.73,11.15
2008-02-04,7.0,5.666666666666666,4.162231182795699,16.73,11.175
2008-02-05,6.5,5.75,4.130913978494624,16.73,11.2
2008-02-06,6.6,5.583333333333334,4.1419578853046595,16.735,11.2
2008-02-07,6.7,5.416666666666666,4.153001792114695,16.74,11.2
2008-02-08,6.8,5.25,4.130712365591397,16.744999999999997,11.2
2008-02-09,6.9,5.25,4.136200716845878,16.75,11.216666666666667
2008-02-10,7.0,5.25,4.089605734767025,16.75,11.233333333333333
2008-02-11,7.0,5.5,4.051344086021506,16.78,11.25
2008-02-12,7.0,5.5,4.013082437275986,18.98,11.266666666666667
2008-02-13,6.9,5.25,3.908154121863799,18.604999999999997,11.283333333333333
2008-02-14,6.8,5.125,3.878225806451613,18.215,11.3
2008-02-15,6.7,5.0,3.8177419354838715,17.825,11.3
2008-02-16,6.6,4.875,3.800591397849462,17.435,11.28
2008-02-17,6.5,4.75,3.7667741935483865,17.04,11.26
2008-02-18,6.5,4.5,3.732956989247312,17.04,11.24
2008-02-19,6.5,4.5,3.715806451612903,17.04,11.22
2008-02-20,6.75,4.5,3.7153225806451613,17.04,11.2
2008-02-21,7.5,4.466666666666667,3.685394265232975,17.046666666666667,11.2
2008-02-22,7.5,4.433333333333334,3.6804659498207886,17.053333333333335,11.3
2008-02-23,7.5,4.4,3.696370967741936,17.06,11.3
2008-02-24,7.5,4.4,3.7150537634408605,17.06,11.3
2008-02-25,7.5,4.5,3.7420698924731184,17.06,11.3
2008-02-26,7.0,4.5,3.7524193548387097,17.06,11.3
2008-02-27,7.0,4.75,3.758602150537635,17.06,11.3
2008-02-28,7.0,5.0,3.7647849462365586,17.06,11.35
2008-02-29,7.0,4.75,3.737634408602151,17.06,11.35
2008-03-01,7.0,5.25,3.7049283154121864,17.11,11.408333333333333
2008-03-02,7.0,5.5,3.6888888888888887,17.11,11.466666666666667
2008-03-03,7.0,6.0,3.6833333333333336,17.06,11.525
