date,Apple,Banana,Rice
2006-10-09,31.1,7.05,11.714285714285714
2006-10-10,31.0,7.0,11.707142857142856
2006-10-11,30.0,7.0,11.7
2006-10-12,32.0,6.5,12.0
2006-10-13,32.083333333333336,7.0,11.75
2006-10-14,32.166666666666664,7.1,11.705357142857142
2006-10-15,32.25,7.2,11.660714285714285
2006-10-16,32.333333333333336,7.3,11.616071428571429
2006-10-17,32.416666666666664,7.4,11.571428571428571
2006-10-18,32.5,7.5,11.539285714285715
2006-10-19,34.0,7.5,11.557142857142857
2006-10-20,33.714285714285715,7.357142857142858,11.610714285714288
2006-10-21,33.428571428571416,7.2142857142857135,11.664285714285716
2006-10-22,33.14285714285714,7.071428571428571,11.717857142857143
2006-10-23,32.85714285714286,6.928571428571429,11.771428571428572
2006-10-24,32.571428571428584,6.7857142857142865,11.825
2006-10-25,32.285714285714285,6.642857142857142,11.878571428571428
2006-10-26,32.0,6.5,11.932142857142857
2006-10-27,30.0,6.5,12.0
2006-10-28,29.0,6.5,12.0
2006-10-29,30.0,6.5,11.733333333333334
2006-10-30,31.0,6.5,11.466666666666665
2006-10-31,32.0,6.5,11.2
2006-11-01,32.0,6.5,11.088095238095237
2006-11-02,32.0,6.5,10.976190476190476
2006-11-03,32.0,6.5,10.864285714285714
2006-11-04,33.0,6.5,10.835714285714285
2006-11-05,32.333333333333336,6.333333333333334,10.807142857142857
2006-11-06,31.666666666666664,6.166666666666666,10.778571428571428
2006-11-07,31.0,6.0,10.75
2006-11-08,30.0,6.0,10.85
2006-11-09,28.0,6.0,10.916666666666666
2006-11-10,25.0,5.5,10.983333333333334
2006-11-11,25.75,5.75,11.05
2006-11-12,26.5,6.0,11.116666666666667
2006-11-13,27.25,6.25,11.183333333333334
2006-11-14,28.0,6.5,11.25
2006-11-15,27.0,6.5,11.35
2006-11-16,30.0,6.5,11.25
2006-11-17,33.0,6.5,11.35
2006-11-18,30.0,6.5,11.05
2006-11-19,30.0,6.5,11.021428571428572
2006-11-20,30.0,6.5,10.992857142857144
2006-11-21,30.0,6.5,10.964285714285714
2006-11-22,31.0,6.5,10.852380952380953
2006-11-23,30.0,6.5,10.740476190476189
2006-11-24,30.0,7.0,10.62857142857143
2006-11-25,32.0,6.5,10.6
2006-11-26,31.81818181818182,6.5,10.633333333333333
2006-11-27,31.63636363636364,6.5,10.666666666666666
2006-11-28,31.45454545454545,6.5,10.7
2006-11-29,31.272727272727273,6.5,11.1
2006-11-30,31.09090909090909,6.5,11.141666666666666
2006-12-01,30.90909090909091,6.5,11.183333333333334
2006-12-02,30.72727272727273,6.5,11.125
2006-12-03,30.54545454545455,6.5,11.1
2006-12-04,30.363636363636363,6.5,11.075
2006-12-05,30.18181818181818,6.5,11.05
2006-12-06,30.0,6.5,11.016666666666666
2006-12-07,30.444444444444446,6.5555555555555545,10.955555555555556
2006-12-08,30.88888888888889,6.611111111111112,10.894444444444446
2006-12-09,31.333333333333336,6.666666666666666,10.966666666666665
2006-12-10,31.777777777777782,6.722222222222222,11.03888888888889
2006-12-11,32.22222222222222,6.777777777777778,11.11111111111111
2006-12-12,32.666666666666664,6.833333333333334,11.183333333333334
2006-12-13,33.111111111111114,6.888888888888888,11.155555555555555
2006-12-14,33.55555555555556,6.9444444444444455,11.177777777777779
2006-12-15,34.0,7.0,11.15
2006-12-16,35.0,6.5,10.8
2006-12-17,35.333333333333336,6.5,10.83
2006-12-18,35.666666666666664,6.5,10.86
2006-12-19,36.0,6.5,10.89
2006-12-20,32.0,6.5,10.92
2006-12-21,32.0,4.5,11.003571428571426
2006-12-22,32.333333333333336,4.8125,11.057142857142859
2006-12-23,32.666666666666664,5.125,11.110714285714286
2006-12-24,33.0,5.4375,11.146103896103897
2006-12-25,33.333333333333336,5.75,11.181493506493506
2006-12-26,33.666666666666664,6.0625,11.216883116883116
2006-12-27,34.0,6.375,11.252272727272729
2006-12-28,34.333333333333336,6.6875,11.234090909090908
2006-12-29,34.666666666666664,7.0,11.21590909090909
2006-12-30,35.0,7.0,11.197727272727272
2006-12-31,34.25,7.0,11.179545454545455
2007-01-01,33.5,7.0,11.161363636363635
2007-01-02,32.75,7.0,11.143181818181818
2007-01-03,32.0,7.0,11.125
2007-01-04,30.0,7.0,11.125
2007-01-05,31.0,6.9,11.2
2007-01-06,32.0,6.8,11.275
2007-01-07,33.0,6.7,11.466666666666665
2007-01-08,34.0,6.6,11.658333333333333
2007-01-09,35.0,6.5,11.85
2007-01-10,38.0,6.5,11.5
2007-01-11,38.0,7.0,11.5
2007-01-12,34.0,7.0,11.6125
2007-01-13,34.2,7.0,11.705
2007-01-14,34.4,7.0,11.7975
2007-01-15,34.6,7.0,11.89
2007-01-16,34.8,7.0,11.9825
2007-01-17,35.0,7.0,12.075
2007-01-18,30.0,7.0,11.9375
2007-01-19,38.0,6.5,12.0
2007-01-20,38.0,6.625,12.0
2007-01-21,37.0,6.75,12.0
2007-01-22,36.0,6.875,12.0
2007-01-23,35.0,7.0,12.0
2007-01-24,35.0,7.0,11.96304347826087
2007-01-25,35.0,7.0,11.947515527950312
2007-01-26,35.5,7.0,11.931987577639752
2007-01-27,36.0,7.0,11.916459627329191
2007-01-28,36.5,7.0,11.900931677018633
2007-01-29,37.0,7.0,11.885403726708075
2007-01-30,37.5,7.0,11.869875776397517
2007-01-31,38.0,7.0,11.854347826086958
2007-02-01,38.5,7.0,11.838819875776398
2007-02-02,39.0,7.0,11.823291925465838
2007-02-03,39.5,7.0,11.807763975155279
2007-02-04,40.0,7.0,11.792236024844723
2007-02-05,40.5,7.0,11.776708074534161
2007-02-06,41.0,7.0,11.761180124223603
2007-02-07,41.5,7.0,11.745652173913044
2007-02-08,42.0,7.0,11.730124223602484
2007-02-09,42.5,7.0,11.714596273291928
2007-02-10,43.0,7.0,11.699068322981368
2007-02-11,43.5,7.0,11.683540372670807
2007-02-12,44.0,7.0,11.668012422360247
2007-02-13,44.5,7.0,11.65248447204969
2007-02-14,45.0,7.0,11.63695652173913
2007-02-15,45.0,7.0,11.600000000000001
2007-02-16,45.6,6.9,11.600000000000001
2007-02-17,46.2,6.8,11.600000000000001
2007-02-18,46.8,6.7,11.600000000000001
2007-02-19,47.4,6.6,11.600000000000001
2007-02-20,48.0,6.5,11.600000000000001
2007-02-21,46.0,6.0,11.75
2007-02-22,45.0,6.5,11.666666666666668
2007-02-23,45.0,6.0,11.583333333333334
2007-02-24,45.0,6.5,11.5
2007-02-25,46.66666666666667,6.5,11.555
2007-02-26,48.33333333333333,6.5,11.61
2007-02-27,50.0,6.5,11.665
2007-02-28,45.0,6.5,11.719999999999999
2007-03-01,44.0,6.5,11.775
2007-03-02,35.0,6.5,11.81
2007-03-03,45.0,6.5,11.844999999999999
2007-03-04,45.0,6.5,11.879999999999999
2007-03-05,45.0,6.5,11.915
2007-03-06,45.0,6.5,11.95
2007-03-07,40.0,6.0,11.95
2007-03-08,45.0,6.0,11.95
2007-03-09,40.0,6.0,11.85
2007-03-10,40.0,6.125,11.809999999999999
2007-03-11,40.0,6.25,11.77
2007-03-12,40.0,6.375,11.73
2007-03-13,40.0,6.5,11.690000000000001
2007-03-14,50.0,6.5,11.65
2007-03-15,55.0,6.5,11.65
2007-03-16,45.0,6.5,11.7
2007-03-17,50.0,6.5,11.7
2007-03-18,48.5,6.5,11.7625
2007-03-19,47.0,6.5,11.825
2007-03-20,45.5,6.5,11.8875
2007-03-21,44.0,6.5,11.95
2007-03-22,45.0,6.5,12.0
2007-03-23,39.0,6.0,12.020833333333334
2007-03-24,46.0,6.0,11.991666666666667
2007-03-25,45.8,6.2,12.029166666666665
2007-03-26,45.6,6.4,12.066666666666666
2007-03-27,45.4,6.6,12.104166666666666
2007-03-28,45.2,6.8,11.975
2007-03-29,45.0,7.0,12.8
2007-03-30,45.0,6.9,12.9
2007-03-31,45.0,6.8,12.9375
2007-04-01,45.0,6.7,12.975000000000001
2007-04-02,45.0,6.6,13.0125
2007-04-03,45.0,6.5,13.05
2007-04-04,45.0,6.5,13.15
2007-04-05,45.0,6.5,13.15
2007-04-06,45.0,6.6,13.137142857142855
2007-04-07,45.0,6.7,13.124285714285714
2007-04-08,45.0,6.8,13.111428571428572
2007-04-09,45.0,6.9,13.098571428571429
2007-04-10,45.0,7.0,13.085714285714285
2007-04-11,45.0,7.0,13.042857142857144
2007-04-12,50.0,7.0,13.05
2007-04-13,45.0,7.0,13.05
2007-04-14,47.0,6.875,13.1
2007-04-15,49.0,6.75,13.15
2007-04-16,51.0,6.625,13.2
2007-04-17,53.0,6.5,13.25
2007-04-18,55.0,6.5,13.15
2007-04-19,53.0,6.0,13.133333333333333
2007-04-20,53.6,6.1,13.116666666666667
2007-04-21,54.2,6.2,13.1
2007-04-22,54.8,6.3,13.083333333333334
2007-04-23,55.4,6.4,13.066666666666666
2007-04-24,56.0,6.5,13.05
2007-04-25,55.0,6.0,13.05
2007-04-26,55.0,7.0,13.05
2007-04-27,56.0,7.0,12.2
2007-04-28,53.0,7.0,12.2
2007-04-29,53.0,6.9,12.17
2007-04-30,53.0,6.8,12.14
2007-05-01,53.0,6.7,12.11
2007-05-02,53.0,6.6,12.08
2007-05-03,53.0,6.5,12.05
2007-05-04,54.0,6.5,12.05
2007-05-05,55.0,6.5,12.05
2007-05-06,54.0,6.6,12.083333333333332
2007-05-07,53.0,6.7,12.116666666666667
2007-05-08,52.0,6.8,12.149999999999999
2007-05-09,51.0,6.9,12.1
2007-05-10,50.0,7.0,12.1
2007-05-11,55.0,7.0,12.149999999999999
2007-05-12,54.5,7.0,12.20625
2007-05-13,54.0,7.0,12.2625
2007-05-14,53.5,7.0,12.318750000000001
2007-05-15,53.0,7.0,12.375
2007-05-16,52.5,7.0,12.375
2007-05-17,52.0,7.0,12.375
2007-05-18,54.0,7.0,12.325
2007-05-19,55.57142857142857,7.0,12.325
2007-05-20,57.14285714285714,7.0,12.3
2007-05-21,58.714285714285715,7.0,12.275
2007-05-22,60.28571428571429,7.0,12.25
2007-05-23,61.85714285714285,7.0,12.225
2007-05-24,63.42857142857143,7.5,12.225
2007-05-25,65.0,7.0,12.219999999999999
2007-05-26,55.0,7.0,12.127500000000001
2007-05-27,51.66666666666667,7.0,12.035
2007-05-28,48.33333333333333,7.0,11.942499999999999
2007-05-29,45.0,7.0,11.85
2007-05-30,60.0,7.0,11.85
2007-05-31,60.0,7.0,11.899999999999999
2007-06-01,60.0,7.0,11.35
2007-06-02,60.0,7.0,11.899999999999999
2007-06-03,60.0,7.0,11.95
2007-06-04,60.0,7.0,12.0
2007-06-05,60.0,7.0,12.05
2007-06-06,60.0,7.0,12.0
2007-06-07,60.0,7.0,12.0
2007-06-08,65.0,7.5,11.98
2007-06-09,63.75,7.375,11.96
2007-06-10,62.5,7.25,11.94
2007-06-11,61.25,7.125,11.92
2007-06-12,60.0,7.0,11.899999999999999
2007-06-13,56.0,7.0,11.8
2007-06-14,55.0,7.0,11.8
2007-06-15,60.0,6.5,11.82
2007-06-16,61.0,6.5,11.84
2007-06-17,59.0,6.666666666666666,11.86
2007-06-18,57.0,6.833333333333334,11.879999999999999
2007-06-19,55.0,7.0,11.899999999999999
2007-06-20,50.0,7.0,12.0
2007-06-21,45.0,7.0,12.0
2007-06-22,42.0,6.5,12.0
2007-06-23,40.0,6.5,12.0
2007-06-24,41.66666666666667,6.5,12.02
2007-06-25,43.33333333333333,6.5,12.04
2007-06-26,45.0,6.5,12.059999999999999
2007-06-27,40.0,7.0,12.08
2007-06-28,45.0,7.0,12.325
2007-06-29,45.0,7.0,12.344999999999999
2007-06-30,45.0,7.0,12.365
2007-07-01,46.66666666666667,7.166666666666666,12.385
2007-07-02,48.33333333333333,7.333333333333334,12.405000000000001
2007-07-03,50.0,7.5,12.425
2007-07-04,45.0,7.5,12.675
2007-07-05,48.0,7.0,12.675
2007-07-06,45.0,7.0,12.675
2007-07-07,44.0,7.0,12.675
2007-07-08,44.5,7.0,12.6875
2007-07-09,45.0,7.0,12.7
2007-07-10,45.5,7.0,12.7125
2007-07-11,46.0,7.0,12.725000000000001
2007-07-12,48.0,7.0,12.725000000000001
2007-07-13,49.0,7.0,12.725000000000001
2007-07-14,49.25,7.0,12.725000000000001
2007-07-15,49.5,7.0,12.725000000000001
2007-07-16,49.75,7.0,12.725000000000001
2007-07-17,50.0,7.0,12.725000000000001
2007-07-18,48.0,7.0,12.725000000000001
2007-07-19,45.0,7.0,12.625
2007-07-20,50.0,7.0,12.525
2007-07-21,49.5,7.0,12.425
2007-07-22,49.0,7.0,12.485
2007-07-23,48.5,7.0,12.545
2007-07-24,48.0,7.0,12.605
2007-07-25,46.0,7.0,12.665
2007-07-26,48.0,7.0,12.725000000000001
2007-07-27,49.0,7.0,12.725000000000001
2007-07-28,48.0,7.0,12.725000000000001
2007-07-29,45.33333333333333,7.0,12.775
2007-07-30,42.66666666666667,7.0,12.825
2007-07-31,40.0,7.0,12.875
2007-08-01,45.0,7.0,12.863888888888889
2007-08-02,43.33333333333333,7.0,12.852777777777778
2007-08-03,41.66666666666667,7.0,12.841666666666667
2007-08-04,40.0,7.0,12.830555555555557
2007-08-05,38.333333333333336,7.0,12.819444444444443
2007-08-06,36.66666666666667,7.0,12.808333333333334
2007-08-07,35.0,7.0,12.797222222222222
2007-08-08,35.333333333333336,7.0,12.786111111111111
2007-08-09,35.666666666666664,7.0,12.775
2007-08-10,36.0,7.0,12.825
2007-08-11,36.333333333333336,7.0,12.90625
2007-08-12,36.66666666666666,7.0,12.9875
2007-08-13,37.0,7.0,13.06875
2007-08-14,35.0,7.0,13.15
2007-08-15,38.333333333333336,6.833333333333334,13.116666666666667
2007-08-16,41.66666666666667,6.666666666666666,13.083333333333334
2007-08-17,45.0,6.5,13.05
2007-08-18,45.0,7.0,13.05
2007-08-19,45.0,7.166666666666666,13.05
2007-08-20,45.0,7.333333333333334,13.05
2007-08-21,45.0,7.5,13.05
2007-08-22,40.0,7.5,13.2
2007-08-23,45.0,7.0,13.2
2007-08-24,40.0,6.5,13.0
2007-08-25,40.0,6.5,13.0
2007-08-26,38.333333333333336,6.5,13.0125
2007-08-27,36.66666666666666,6.5,13.025
2007-08-28,35.0,6.5,13.037500000000001
2007-08-29,34.0,6.0,13.05
2007-08-30,35.0,6.5,13.2
2007-08-31,32.0,6.5,13.2
2007-09-01,34.0,7.0,13.2
2007-09-02,34.0,6.833333333333334,13.183333333333334
2007-09-03,34.0,6.666666666666666,13.166666666666668
2007-09-04,34.0,6.5,13.15
2007-09-05,34.0,6.5,13.15
2007-09-06,34.85714285714286,6.642857142857142,13.15
2007-09-07,35.714285714285715,6.7857142857142865,13.15
2007-09-08,36.57142857142857,6.928571428571429,13.16
2007-09-09,37.428571428571416,7.071428571428571,13.17
2007-09-10,38.285714285714285,7.2142857142857135,13.18
2007-09-11,39.14285714285714,7.357142857142858,13.190000000000001
2007-09-12,40.0,7.5,13.2
2007-09-13,42.0,7.0,13.2
2007-09-14,32.0,6.5,13.2
2007-09-15,32.0,6.625,13.1875
2007-09-16,32.0,6.75,13.175
2007-09-17,32.0,6.875,13.162500000000001
2007-09-18,32.0,7.0,13.15
2007-09-19,32.0,6.5,13.2
2007-09-20,30.0,6.5,13.2
2007-09-21,30.0,6.5,13.2
2007-09-22,32.0,6.5,13.4
2007-09-23,31.333333333333336,6.666666666666666,13.175
2007-09-24,30.666666666666664,6.833333333333334,12.95
2007-09-25,30.0,7.0,12.725000000000001
2007-09-26,28.0,7.0,12.5
2007-09-27,30.0,7.0,12.5
2007-09-28,30.0,6.5,12.583333333333334
2007-09-29,30.0,7.0,12.666666666666668
2007-09-30,29.6,7.0,12.75
2007-10-01,29.2,7.0,12.833333333333334
2007-10-02,28.8,7.0,12.916666666666668
2007-10-03,28.4,7.0,13.0
2007-10-04,28.0,7.0,13.083333333333334
2007-10-05,30.0,7.0,13.166666666666668
2007-10-06,28.0,7.0,13.25
2007-10-07,28.6,7.0,13.45
2007-10-08,29.2,7.0,13.649999999999999
2007-10-09,29.8,7.0,13.85
2007-10-10,30.4,7.0,13.85
2007-10-11,31.0,7.0,13.85
2007-10-12,31.6,7.0,13.85
2007-10-13,32.2,7.0,13.85
2007-10-14,32.8,7.0,13.85
2007-10-15,33.4,7.0,13.85
2007-10-16,34.0,7.0,13.85
2007-10-17,34.0,7.0,13.85
2007-10-18,36.0,7.0,13.85
2007-10-19,34.0,7.0,13.85
2007-10-20,34.0,6.954545454545455,13.7625
2007-10-21,34.0,6.909090909090909,13.675
2007-10-22,34.0,6.863636363636362,13.5875
2007-10-23,34.0,6.8181818181818175,13.5
2007-10-24,34.0,6.7727272727272725,13.65
2007-10-25,33.333333333333336,6.727272727272728,14.600000000000001
2007-10-26,32.666666666666664,6.6818181818181825,13.8
2007-10-27,32.0,6.636363636363638,13.412500000000001
2007-10-28,32.0,6.590909090909091,13.375
2007-10-29,32.0,6.545454545454545,13.3375
2007-10-30,32.0,6.5,13.3
2007-10-31,36.0,6.5,13.3
2007-11-01,36.333333333333336,6.333333333333334,13.2
2007-11-02,36.66666666666666,6.166666666666666,13.100000000000001
2007-11-03,37.0,6.0,13.0
2007-11-04,37.333333333333336,5.833333333333334,12.933333333333334
2007-11-05,37.66666666666666,5.666666666666666,12.866666666666667
2007-11-06,38.0,5.5,12.8
2007-11-07,35.0,5.5,13.15
2007-11-08,35.166666666666664,5.666666666666666,13.16875
2007-11-09,35.333333333333336,5.833333333333334,13.1875
2007-11-10,35.5,6.0,13.20625
2007-11-11,35.666666666666664,6.166666666666666,13.225000000000001
2007-11-12,35.833333333333336,6.333333333333334,13.24375
2007-11-13,36.0,6.5,13.2625
2007-11-14,37.0,6.5,13.28125
2007-11-15,38.0,5.5,13.3
2007-11-16,35.0,6.5,12.9
2007-11-17,38.0,5.5,12.9
2007-11-18,38.0,5.5,13.0
2007-11-19,38.0,5.5,13.100000000000001
2007-11-20,38.0,5.5,13.2
2007-11-21,33.0,5.5,13.4
2007-11-22,40.0,5.5,13.4
2007-11-23,36.0,5.5,13.3
2007-11-24,38.0,5.5,13.3
2007-11-25,37.333333333333336,5.5,13.333333333333334
2007-11-26,36.66666666666666,5.5,13.366666666666667
2007-11-27,36.0,5.5,13.4
2007-11-28,35.0,5.5,13.65
2007-11-29,34.0,5.5,13.65
2007-11-30,35.0,5.5,13.65
2007-12-01,35.0,5.5,13.65
2007-12-02,35.0,5.833333333333334,13.65
2007-12-03,35.0,6.166666666666666,13.65
2007-12-04,35.0,6.5,13.65
2007-12-05,35.0,6.5,13.5
2007-12-06,36.0,6.5,13.5
2007-12-07,34.0,6.5,13.5
2007-12-08,34.25,6.25,13.45
2007-12-09,34.5,6.0,13.4
2007-12-10,34.75,5.75,13.350000000000001
2007-12-11,35.0,5.5,13.3
2007-12-12,30.0,5.833333333333334,13.5
2007-12-13,23.0,6.166666666666666,13.5
2007-12-14,36.0,6.5,13.75
2007-12-15,37.0,6.5,13.75
2007-12-16,36.0,6.5,13.733333333333334
2007-12-17,35.0,6.5,13.716666666666667
2007-12-18,34.0,6.5,13.7
2007-12-19,33.0,6.5,13.8
2007-12-20,32.0,6.5,13.8
2007-12-21,32.0,6.5,13.78421052631579
2007-12-22,32.0,6.5,13.768421052631581
2007-12-23,32.0,6.5,13.75263157894737
2007-12-24,32.0,6.5,13.736842105263158
2007-12-25,32.0,6.5,13.721052631578948
2007-12-26,32.0,6.5,13.705263157894738
2007-12-27,32.0,6.5,13.689473684210526
2007-12-28,32.0,6.5,13.673684210526316
2007-12-29,32.0,6.5,13.657894736842106
2007-12-30,32.0,6.5,13.642105263157895
2007-12-31,32.0,6.5,13.626315789473685
2008-01-01,32.0,6.5,13.610526315789475
2008-01-02,32.0,6.5,13.594736842105263
2008-01-03,32.0,6.5,13.578947368421053
2008-01-04,32.0,6.5,13.563157894736843
2008-01-05,32.0,6.5,13.547368421052632
2008-01-06,32.0,6.5,13.53157894736842
2008-01-07,32.0,6.5,13.51578947368421
2008-01-08,32.0,6.5,13.5
2008-01-09,35.0,6.5,13.8
2008-01-10,32.0,6.5,13.8
2008-01-11,32.285714285714285,6.5,13.8
2008-01-12,32.571428571428584,6.5,13.75
2008-01-13,32.85714285714286,6.5,13.7
2008-01-14,33.14285714285714,6.5,13.65
2008-01-15,33.428571428571416,6.5,13.600000000000001
2008-01-16,33.714285714285715,6.5,13.55
2008-01-17,34.0,6.5,13.5
2008-01-18,35.0,6.0,13.8
2008-01-19,34.25,6.125,13.8
2008-01-20,33.5,6.25,13.8
2008-01-21,32.75,6.375,13.8
2008-01-22,32.0,6.5,13.8
2008-01-23,36.0,6.333333333333334,13.8
2008-01-24,35.0,6.166666666666666,13.4
2008-01-25,36.0,6.0,13.4
2008-01-26,35.0,6.125,13.45
2008-01-27,34.0,6.25,13.5
2008-01-28,33.0,6.375,13.55
2008-01-29,32.0,6.5,13.600000000000001
2008-01-30,36.0,6.333333333333334,13.65
2008-01-31,35.0,6.166666666666666,13.65
2008-02-01,34.0,6.0,13.65
2008-02-02,33.0,6.0,13.8
2008-02-03,33.0,6.0,13.8
2008-02-04,33.0,6.0,13.8
2008-02-05,33.0,6.0,13.8
2008-02-06,32.0,6.0,13.65
2008-02-07,32.0,6.5,13.65
2008-02-08,38.0,6.0,13.55
2008-02-09,37.0,6.0,13.6375
2008-02-10,36.0,6.0,13.725000000000001
2008-02-11,35.0,6.0,13.8125
2008-02-12,34.0,6.0,13.9
2008-02-13,32.0,6.0,13.866666666666667
2008-02-14,35.0,6.0,13.833333333333334
2008-02-15,38.0,6.0,13.8
2008-02-16,23.0,6.0,13.8
2008-02-17,26.666666666666664,6.0,13.866666666666667
2008-02-18,30.333333333333336,6.0,13.933333333333334
2008-02-19,34.0,6.0,14.0
2008-02-20,33.0,6.0,13.8
2008-02-21,35.0,6.5,13.8
2008-02-22,36.0,6.0,14.15
2008-02-23,35.0,6.0,14.15
2008-02-24,34.666666666666664,6.166666666666666,14.15
2008-02-25,34.333333333333336,6.333333333333334,14.15
2008-02-26,34.0,6.5,14.15
2008-02-27,34.0,6.5,14.15
2008-02-28,35.0,6.0,14.3
2008-02-29,34.0,6.0,14.3
2008-03-01,36.0,6.0,14.3
2008-03-02,37.333333333333336,6.166666666666666,14.3
2008-03-03,38.66666666666666,6.333333333333334,14.3
2008-03-04,40.0,6.5,14.3
2008-03-05,40.0,6.333333333333334,14.3
2008-03-06,40.0,6.166666666666666,14.3
2008-03-07,40.0,6.0,14.3
2008-03-08,41.25,6.0,14.2625
2008-03-09,42.5,6.0,14.225000000000001
2008-03-10,43.75,6.0,14.1875
2008-03-11,45.0,6.0,14.15
2008-03-12,44.0,6.0,14.15
2008-03-13,45.0,6.0,14.15
2008-03-14,44.0,6.0,13.9
2008-03-15,45.0,6.0,13.9
2008-03-16,46.66666666666667,6.0,13.983333333333334
2008-03-17,48.33333333333333,6.0,14.066666666666666
2008-03-18,50.0,6.0,14.15
2008-03-19,45.0,6.0,14.0
2008-03-20,30.0,6.5,14.0
2008-03-21,34.0,6.4,14.04
2008-03-22,38.0,6.3,14.08
2008-03-23,42.0,6.2,14.120000000000001
2008-03-24,46.0,6.1,14.16
2008-03-25,50.0,6.0,14.2
2008-03-26,50.0,6.0,14.2
2008-03-27,50.0,6.0,13.9
2008-03-28,55.0,6.0,13.9
2008-03-29,58.0,6.5,13.9
2008-03-30,55.33333333333333,6.333333333333334,13.933333333333334
2008-03-31,52.66666666666667,6.166666666666666,13.966666666666667
2008-04-01,50.0,6.0,14.0
2008-04-02,54.0,6.0,14.3
2008-04-03,50.0,6.0,14.3
2008-04-04,55.0,6.0,14.3
2008-04-05,54.0,6.0,14.3
2008-04-06,54.16666666666667,6.083333333333334,14.3875
2008-04-07,54.33333333333333,6.166666666666666,14.475
2008-04-08,54.5,6.25,14.5625
2008-04-09,54.66666666666667,6.333333333333334,14.65
2008-04-10,54.83333333333333,6.416666666666666,14.75
2008-04-11,55.0,6.5,14.75
2008-04-12,54.8,6.4,14.76
2008-04-13,54.6,6.3,14.77
2008-04-14,54.4,6.2,14.780000000000001
2008-04-15,54.2,6.1,14.790000000000001
2008-04-16,54.0,6.0,14.8
2008-04-17,55.0,6.0,14.5
2008-04-18,54.83333333333333,6.0,14.5
2008-04-19,54.66666666666667,6.0,14.5
2008-04-20,54.5,6.0,14.5
2008-04-21,54.33333333333333,6.0,14.5
2008-04-22,54.16666666666667,6.0,14.5
2008-04-23,54.0,6.0,14.5
2008-04-24,55.0,6.0,14.55
2008-04-25,54.0,6.0,16.8
2008-04-26,53.0,6.0,14.55
2008-04-27,56.66666666666667,6.0,14.583333333333334
2008-04-28,60.33333333333333,6.0,14.616666666666667
2008-04-29,64.0,6.0,14.65
2008-04-30,64.0,6.0,14.65
2008-05-01,64.0,6.166666666666666,14.6
2008-05-02,64.0,6.333333333333334,14.55
2008-05-03,64.0,6.5,14.5
2008-05-04,66.0,6.666666666666666,14.666666666666666
2008-05-05,68.0,6.833333333333334,14.833333333333334
2008-05-06,70.0,7.0,15.0
2008-05-07,70.0,7.0,14.65
2008-05-08,70.0,6.833333333333334,14.65
2008-05-09,70.0,6.666666666666666,14.65
2008-05-10,70.0,6.5,14.65
2008-05-11,70.0,6.333333333333334,14.65
2008-05-12,70.0,6.166666666666666,14.65
2008-05-13,70.0,6.0,14.65
2008-05-14,72.85714285714283,6.5,14.8
2008-05-15,75.71428571428572,6.5,14.8
2008-05-16,78.57142857142857,6.5,14.82
2008-05-17,81.42857142857143,6.5,14.84
2008-05-18,84.28571428571429,6.5,14.860000000000001
2008-05-19,87.14285714285714,6.5,14.88
2008-05-20,90.0,6.5,14.9
2008-05-21,90.0,6.5,14.8
2008-05-22,90.0,6.5,14.8
2008-05-23,90.0,6.5,14.8
2008-05-24,90.0,6.5,14.8
2008-05-25,90.0,6.5,14.866666666666667
2008-05-26,90.0,6.5,14.933333333333334
2008-05-27,90.0,6.5,15.0
2008-05-28,90.0,6.5,15.0
2008-05-29,90.0,6.5,15.05
2008-05-30,90.0,6.5,15.05
2008-05-31,90.0,6.5,15.0
2008-06-01,90.0,6.5,15.0
2008-06-02,90.0,6.5,15.0
2008-06-03,90.0,6.5,15.0
2008-06-04,90.0,7.0,15.4
2008-06-05,90.0,6.5,15.4
2008-06-06,90.0,6.5,15.15
2008-06-07,90.0,7.0,15.15
2008-06-08,90.0,6.833333333333334,15.1
2008-06-09,90.0,6.666666666666666,15.05
2008-06-10,90.0,6.5,15.0
2008-06-11,85.0,6.5,15.15
2008-06-12,80.0,6.5,15.15
2008-06-13,80.0,6.5,15.15
2008-06-14,80.66666666666667,6.5,15.1125
2008-06-15,81.33333333333333,6.5,15.075000000000001
2008-06-16,82.0,6.5,15.0375
2008-06-17,82.66666666666666,6.5,15.0
2008-06-18,83.33333333333334,6.5,15.0
2008-06-19,84.0,6.5,15.0
2008-06-20,84.66666666666666,6.5,15.3
2008-06-21,85.33333333333334,6.5,18.4
2008-06-22,86.0,6.5,17.266666666666666
2008-06-23,86.66666666666666,6.5,16.133333333333333
2008-06-24,87.33333333333334,6.5,15.0
2008-06-25,88.0,6.5,15.0
2008-06-26,88.66666666666666,6.5,15.0
2008-06-27,89.33333333333334,6.5,15.0
2008-06-28,90.0,6.5,15.0
2008-06-29,85.0,6.5,15.0
2008-06-30,80.0,6.5,15.0
2008-07-01,75.0,6.5,15.0
2008-07-02,70.0,6.5,15.0
2008-07-03,65.0,7.0,15.0
2008-07-04,60.0,7.0,15.0
2008-07-05,55.0,6.5,15.0
2008-07-06,61.25,6.666666666666666,15.0
2008-07-07,67.5,6.833333333333334,15.0
2008-07-08,73.75,7.0,15.0
2008-07-09,80.0,7.0,15.0
2008-07-10,80.0,7.0,15.0
2008-07-11,80.0,7.0,15.0
2008-07-12,80.0,7.0,15.0
