date,Rice
2007-11-25,14.457142857142856
2007-11-26,14.471428571428572
2007-11-27,14.485714285714286
2007-11-28,14.51
2007-11-29,14.559999999999999
2007-11-30,14.55
2007-12-01,14.504999999999999
2007-12-02,14.460000000000003
2007-12-03,14.415000000000001
2007-12-04,14.37
2007-12-05,14.37
2007-12-06,14.51
2007-12-07,14.430000000000001
2007-12-08,14.455000000000002
2007-12-09,14.48
2007-12-10,14.505
2007-12-11,14.530000000000001
2007-12-12,14.530000000000001
2007-12-13,14.55
2007-12-14,14.55
2007-12-15,14.597500000000002
2007-12-16,14.645
2007-12-17,14.6925
2007-12-18,14.74
2007-12-19,14.86
2007-12-20,14.819999999999999
2007-12-21,14.844285714285713
2007-12-22,14.868571428571428
2007-12-23,14.892857142857142
2007-12-24,14.917142857142855
2007-12-25,14.94142857142857
2007-12-26,14.965714285714284
2007-12-27,14.99
2007-12-28,15.020000000000001
2007-12-29,15.010499999999999
2007-12-30,15.001
2007-12-31,14.991499999999998
2008-01-01,14.982
2008-01-02,14.98
2008-01-03,14.99
2008-01-04,15.001666666666665
2008-01-05,15.018333333333334
2008-01-06,15.035
2008-01-07,15.051666666666666
2008-01-08,15.068333333333333
2008-01-09,15.129999999999999
2008-01-10,15.201666666666668
2008-01-11,15.203333333333333
2008-01-12,15.279
2008-01-13,15.354666666666665
2008-01-14,15.430333333333333
2008-01-15,15.506
2008-01-16,15.559999999999999
2008-01-17,15.580000000000002
2008-01-18,15.5
2008-01-19,15.485
2008-01-20,15.469999999999999
2008-01-21,15.455000000000002
2008-01-22,15.440000000000001
2008-01-23,15.49
2008-01-24,15.540000000000001
2008-01-25,15.589999999999998
2008-01-26,15.622500000000002
2008-01-27,15.655000000000001
2008-01-28,15.6875
2008-01-29,15.719999999999999
2008-01-30,15.6
2008-01-31,15.66142857142857
2008-02-01,15.672857142857143
2008-02-02,15.726785714285715
2008-02-03,15.780714285714287
2008-02-04,15.834642857142857
2008-02-05,15.888571428571428
2008-02-06,15.899999999999997
2008-02-07,15.920000000000002
2008-02-08,15.940000000000001
2008-02-09,15.940000000000001
2008-02-10,15.940000000000001
2008-02-11,15.940000000000001
2008-02-12,15.940000000000001
2008-02-13,15.940000000000001
2008-02-14,15.940000000000001
2008-02-15,15.88
2008-02-16,15.86
2008-02-17,15.84
2008-02-18,15.820000000000002
2008-02-19,15.8
2008-02-20,15.814444444444444
2008-02-21,15.812222222222223
2008-02-22,15.810000000000002
2008-02-23,15.807777777777778
2008-02-24,15.805555555555554
2008-02-25,15.803333333333336
2008-02-26,15.801111111111108
2008-02-27,15.835555555555555
2008-02-28,15.829999999999998
2008-02-29,15.824444444444444
2008-03-01,15.818888888888887
2008-03-02,15.806666666666667
2008-03-03,15.794444444444446
2008-03-04,15.782222222222222
2008-03-05,15.756666666666666
2008-03-06,15.761111111111111
2008-03-07,15.765555555555556
2008-03-08,15.77
2008-03-09,15.780000000000001
2008-03-10,15.790000000000001
2008-03-11,15.8
2008-03-12,15.8
2008-03-13,15.76
2008-03-14,15.76
2008-03-15,15.8
2008-03-16,15.8
2008-03-17,15.8
2008-03-18,15.8
2008-03-19,15.8
2008-03-20,15.8
2008-03-21,15.80625
2008-03-22,15.8125
2008-03-23,15.81875
2008-03-24,15.825
2008-03-25,15.83125
2008-03-26,15.8375
2008-03-27,15.84375
2008-03-28,15.85
2008-03-29,15.85
2008-03-30,15.875
2008-03-31,15.9
2008-04-01,15.925
2008-04-02,15.946666666666667
2008-04-03,15.963333333333333
2008-04-04,15.959999999999999
2008-04-05,15.9275
2008-04-06,15.915000000000001
2008-04-07,15.9025
2008-04-08,15.89
2008-04-09,15.877500000000001
2008-04-10,15.865
2008-04-11,15.852500000000001
2008-04-12,15.84
2008-04-13,15.965
2008-04-14,16.09
2008-04-15,16.215
2008-04-16,16.34
2008-04-17,16.343333333333334
2008-04-18,16.246666666666666
2008-04-19,16.15
2008-04-20,16.053333333333335
2008-04-21,15.956666666666667
2008-04-22,15.86
2008-04-23,15.928333333333333
2008-04-24,15.996666666666666
2008-04-25,16.065
2008-04-26,15.98
2008-04-27,15.856666666666666
2008-04-28,15.733333333333334
2008-04-29,15.61
2008-04-30,15.62
2008-05-01,15.596666666666668
2008-05-02,15.573333333333332
2008-05-03,15.55
2008-05-04,15.683333333333334
2008-05-05,15.816666666666666
2008-05-06,15.95
2008-05-07,15.99
2008-05-08,15.99
2008-05-09,16.03
2008-05-10,15.99
2008-05-11,16.003333333333334
2008-05-12,16.016666666666666
2008-05-13,16.03
2008-05-14,16.016666666666666
2008-05-15,16.003333333333334
2008-05-16,15.99
2008-05-17,16.03
2008-05-18,16.033333333333335
2008-05-19,16.03666666666667
2008-05-20,16.04
2008-05-21,16.043333333333333
2008-05-22,16.046666666666667
2008-05-23,16.05
2008-05-24,16.053333333333335
2008-05-25,16.173333333333336
2008-05-26,16.293333333333333
2008-05-27,16.413333333333334
2008-05-28,16.423333333333332
2008-05-29,16.43333333333333
2008-05-30,16.44
2008-05-31,16.44
2008-06-01,16.44
2008-06-02,16.44
2008-06-03,16.44
2008-06-04,16.419999999999998
2008-06-05,16.43333333333333
2008-06-06,16.458666666666666
2008-06-07,16.484
2008-06-08,16.496000000000002
2008-06-09,16.508000000000003
2008-06-10,16.520000000000003
2008-06-11,16.520000000000003
2008-06-12,16.520000000000003
2008-06-13,16.53
2008-06-14,16.52
2008-06-15,16.53
2008-06-16,16.54
2008-06-17,16.55
2008-06-18,16.53
2008-06-19,16.57
2008-06-20,16.57
2008-06-21,16.55
2008-06-22,16.57
2008-06-23,16.59
2008-06-24,16.61
2008-06-25,16.776666666666664
2008-06-26,16.903333333333332
2008-06-27,17.11
2008-06-28,17.229999999999997
2008-06-29,17.3
2008-06-30,17.369999999999997
2008-07-01,17.44
2008-07-02,17.509999999999998
2008-07-03,17.56
2008-07-04,17.56
2008-07-05,17.580000000000002
2008-07-06,17.573333333333334
2008-07-07,17.566666666666666
2008-07-08,17.56
2008-07-09,17.72
2008-07-10,17.580000000000002
2008-07-11,17.6
2008-07-12,17.6
2008-07-13,17.61
2008-07-14,17.619999999999997
2008-07-15,17.63
2008-07-16,17.69
2008-07-17,17.740000000000002
2008-07-18,17.740000000000002
2008-07-19,17.740000000000002
2008-07-20,17.775
2008-07-21,17.809999999999995
2008-07-22,17.845
2008-07-23,17.85333333333333
2008-07-24,17.861666666666665
2008-07-25,17.95
2008-07-26,17.958333333333336
2008-07-27,17.973333333333333
2008-07-28,17.988333333333333
2008-07-29,18.003333333333334
2008-07-30,18.011666666666663
2008-07-31,18.02
2008-08-01,18.02
2008-08-02,18.0
2008-08-03,18.009999999999998
2008-08-04,18.02
2008-08-05,18.029999999999998
2008-08-06,18.029999999999998
2008-08-07,18.029999999999998
2008-08-08,18.029999999999998
2008-08-09,18.026666666666667
2008-08-10,18.023333333333333
2008-08-11,18.020000000000003
2008-08-12,18.016666666666666
2008-08-13,18.013333333333335
2008-08-14,18.009999999999998
2008-08-15,18.008333333333333
2008-08-16,18.006666666666668
2008-08-17,18.005
2008-08-18,18.003333333333334
2008-08-19,18.00166666666667
2008-08-20,18.0
2008-08-21,17.99833333333333
2008-08-22,17.996666666666666
2008-08-23,17.995
2008-08-24,17.993333333333332
2008-08-25,17.991666666666667
2008-08-26,17.990000000000002
2008-08-27,18.029999999999998
2008-08-28,18.029999999999998
2008-08-29,18.029999999999998
2008-08-30,18.020243902439027
2008-08-31,18.005725900116143
2008-09-01,17.991207897793263
2008-09-02,17.976689895470383
2008-09-03,17.962171893147502
2008-09-04,17.947653890824622
2008-09-05,17.93313588850174
2008-09-06,17.86861788617886
2008-09-07,17.85409988385598
2008-09-08,17.839581881533103
2008-09-09,17.825063879210223
2008-09-10,17.81054587688734
2008-09-11,17.79602787456446
2008-09-12,17.78150987224158
2008-09-13,17.7669918699187
2008-09-14,17.752473867595818
2008-09-15,17.737955865272937
2008-09-16,17.723437862950057
2008-09-17,17.718919860627178
2008-09-18,17.704401858304298
2008-09-19,17.689883855981414
2008-09-20,17.675365853658537
2008-09-21,17.685609756097563
2008-09-22,17.695853658536585
2008-09-23,17.70609756097561
2008-09-24,17.636341463414634
2008-09-25,17.63658536585366
2008-09-26,17.53682926829268
2008-09-27,17.667073170731705
2008-09-28,17.643983739837395
2008-09-29,17.62089430894309
2008-09-30,17.59780487804878
2008-10-01,17.628048780487806
2008-10-02,17.61829268292683
2008-10-03,17.608536585365854
2008-10-04,17.598780487804877
2008-10-05,17.582357723577235
2008-10-06,17.565934959349594
2008-10-07,17.549512195121952
2008-10-08,17.533089430894307
2008-10-09,17.516666666666666
2008-10-10,17.91
2008-10-11,17.903333333333332
2008-10-12,17.889999999999997
2008-10-13,17.876666666666665
2008-10-14,17.863333333333333
2008-10-15,17.856666666666666
2008-10-16,17.85
2008-10-17,17.89
2008-10-18,17.923333333333336
2008-10-19,17.956666666666667
2008-10-20,17.990000000000002
2008-10-21,18.023333333333333
2008-10-22,18.056666666666665
2008-10-23,18.09
2008-10-24,18.123333333333335
2008-10-25,18.156666666666666
2008-10-26,18.169999999999998
2008-10-27,18.183333333333334
2008-10-28,18.196666666666665
2008-10-29,18.21
2008-10-30,18.223333333333333
2008-10-31,18.23666666666666
2008-11-01,17.85
2008-11-02,17.923333333333332
2008-11-03,17.996666666666666
2008-11-04,18.07
2008-11-05,18.14333333333333
2008-11-06,18.216666666666665
2008-11-07,18.29
2008-11-08,18.14
2008-11-09,18.023333333333333
2008-11-10,17.906666666666666
2008-11-11,17.79
2008-11-12,17.72
2008-11-13,17.60708333333333
2008-11-14,17.534166666666668
2008-11-15,17.46125
2008-11-16,17.388333333333332
2008-11-17,17.315416666666664
2008-11-18,17.2425
2008-11-19,17.03625
2008-11-20,17.130000000000003
2008-11-21,17.15
2008-11-22,17.25
2008-11-23,17.088333333333335
2008-11-24,16.926666666666666
2008-11-25,16.765
2008-11-26,16.746666666666666
2008-11-27,16.698333333333334
2008-11-28,16.69
2008-11-29,16.65
2008-11-30,16.653333333333332
2008-12-01,16.656666666666666
2008-12-02,16.66
2008-12-03,16.663333333333334
2008-12-04,16.666666666666664
2008-12-05,16.669999999999998
2008-12-06,16.673333333333336
2008-12-07,16.676666666666666
2008-12-08,16.68
2008-12-09,16.683333333333334
2008-12-10,16.686666666666667
2008-12-11,16.69
2008-12-12,16.685555555555556
2008-12-13,16.68111111111111
2008-12-14,16.679166666666667
2008-12-15,16.677222222222223
2008-12-16,16.67527777777778
2008-12-17,16.673333333333336
2008-12-18,16.66888888888889
2008-12-19,16.664444444444445
2008-12-20,16.66
2008-12-21,16.658333333333335
2008-12-22,16.656666666666666
2008-12-23,16.655
2008-12-24,16.656666666666666
2008-12-25,16.391666666666666
2008-12-26,16.12666666666667
2008-12-27,15.861666666666668
2008-12-28,15.996666666666666
2008-12-29,16.131666666666668
2008-12-30,16.266666666666666
2008-12-31,16.235
2009-01-01,16.203333333333333
2009-01-02,16.199999999999996
2009-01-03,15.9
2009-01-04,16.21
2009-01-05,15.919999999999998
2009-01-06,15.530000000000001
2009-01-07,15.940000000000001
2009-01-08,16.25025641025641
2009-01-09,15.960512820512822
2009-01-10,15.970769230769232
2009-01-11,16.36769230769231
2009-01-12,16.064615384615387
2009-01-13,16.061538461538465
2009-01-14,16.75846153846154
2009-01-15,16.755384615384617
2009-01-16,16.752307692307692
2009-01-17,16.369230769230768
2009-01-18,16.366153846153846
2009-01-19,16.263076923076923
2009-01-20,16.36
2009-01-21,16.4
2009-01-22,16.36
2009-01-23,16.4
2009-01-24,16.36
2009-01-25,16.36
2009-01-26,16.36
2009-01-27,16.36
2009-01-28,16.36
2009-01-29,16.373333333333335
2009-01-30,16.386666666666667
2009-01-31,16.427500000000002
2009-02-01,16.46833333333333
2009-02-02,16.509166666666665
2009-02-03,16.550000000000004
2009-02-04,16.550000000000004
2009-02-05,16.594285714285714
2009-02-06,16.568571428571428
2009-02-07,16.562857142857144
2009-02-08,16.56714285714286
2009-02-09,16.571428571428573
2009-02-10,16.575714285714284
2009-02-11,16.58
2009-02-12,16.62
2009-02-13,16.58833333333333
2009-02-14,16.456666666666667
2009-02-15,16.49833333333333
2009-02-16,16.540000000000003
2009-02-17,16.568333333333335
2009-02-18,16.563333333333336
2009-02-19,16.55
2009-02-20,16.583333333333336
2009-02-21,16.996666666666666
2009-02-22,16.876666666666665
2009-02-23,16.743333333333332
2009-02-24,16.65
2009-02-25,16.69
2009-02-26,16.69
2009-02-27,16.676666666666666
2009-02-28,16.663333333333334
2009-03-01,16.663333333333334
2009-03-02,16.630000000000003
2009-03-03,16.596666666666668
2009-03-04,16.639999999999997
2009-03-05,16.68
2009-03-06,16.582666666666665
2009-03-07,16.610333333333333
2009-03-08,16.637999999999998
2009-03-09,16.665666666666667
2009-03-10,16.693333333333335
2009-03-11,16.696
2009-03-12,16.698666666666664
2009-03-13,16.70133333333333
2009-03-14,16.604
2009-03-15,16.64
2009-03-16,16.676
2009-03-17,16.712
2009-03-18,16.764666666666667
2009-03-19,16.767333333333333
2009-03-20,16.78
2009-03-21,16.740000000000002
2009-03-22,16.740000000000002
2009-03-23,16.740000000000002
2009-03-24,16.740000000000002
2009-03-25,16.72
2009-03-26,16.740000000000002
2009-03-27,16.740000000000002
2009-03-28,16.742424242424242
2009-03-29,16.744848484848482
2009-03-30,16.747272727272726
2009-03-31,16.749696969696966
2009-04-01,16.832121212121216
2009-04-02,16.834545454545456
2009-04-03,16.838398268398272
2009-04-04,16.842251082251085
2009-04-05,16.846103896103898
2009-04-06,16.84995670995671
2009-04-07,16.853809523809524
2009-04-08,16.85766233766234
2009-04-09,16.861515151515153
2009-04-10,16.882510822510824
2009-04-11,16.90350649350649
2009-04-12,16.924502164502165
2009-04-13,16.945497835497836
2009-04-14,16.966493506493507
2009-04-15,16.98748917748918
2009-04-16,17.008484848484848
2009-04-17,17.07090909090909
2009-04-18,17.073333333333334
2009-04-19,17.075757575757574
2009-04-20,17.078181818181818
2009-04-21,17.080606060606062
2009-04-22,17.083030303030306
2009-04-23,17.085454545454546
2009-04-24,17.087878787878786
2009-04-25,17.09030303030303
2009-04-26,17.092727272727274
2009-04-27,17.095151515151514
2009-04-28,17.097575757575758
2009-04-29,17.02
2009-04-30,17.02
2009-05-01,17.008
2009-05-02,16.996
2009-05-03,16.984
2009-05-04,16.972
2009-05-05,16.96
2009-05-06,16.96
2009-05-07,16.96
2009-05-08,16.96
2009-05-09,16.96
2009-05-10,16.96
2009-05-11,16.96
2009-05-12,16.96
2009-05-13,16.96
2009-05-14,16.96
2009-05-15,16.96
2009-05-16,16.96
2009-05-17,16.96
2009-05-18,16.96
2009-05-19,16.96
2009-05-20,16.96
2009-05-21,16.96
2009-05-22,16.96
2009-05-23,16.96
2009-05-24,16.953333333333333
2009-05-25,16.946666666666665
2009-05-26,16.939999999999998
2009-05-27,15.76
2009-05-28,16.860000000000003
2009-05-29,16.9
2009-05-30,16.9
2009-05-31,16.913333333333334
2009-06-01,16.926666666666666
2009-06-02,16.94
2009-06-03,16.97
2009-06-04,16.21
2009-06-05,16.41
2009-06-06,16.53
2009-06-07,16.65
2009-06-08,16.77
2009-06-09,16.89
2009-06-10,16.85
2009-06-11,16.91
2009-06-12,16.91
2009-06-13,16.97
2009-06-14,16.97
2009-06-15,16.97
2009-06-16,17.669999999999998
2009-06-17,17.25
2009-06-18,17.25
2009-06-19,17.192857142857143
2009-06-20,17.15571428571429
2009-06-21,17.09190476190476
2009-06-22,17.06809523809524
2009-06-23,17.004285714285714
2009-06-24,16.973809523809525
2009-06-25,16.943333333333335
2009-06-26,17.084285714285713
2009-06-27,17.208571428571425
2009-06-28,17.342857142857145
2009-06-29,17.47714285714286
2009-06-30,17.611428571428572
2009-07-01,17.745714285714286
2009-07-02,17.880000000000003
2009-07-03,17.68
2009-07-04,17.73
2009-07-05,17.78
2009-07-06,17.93
2009-07-07,17.98
2009-07-08,18.36
2009-07-09,18.36434782608696
2009-07-10,18.388695652173915
2009-07-11,18.39304347826087
2009-07-12,18.397391304347828
2009-07-13,18.461739130434786
2009-07-14,18.46608695652174
2009-07-15,18.4704347826087
2009-07-16,18.474782608695655
2009-07-17,18.47913043478261
2009-07-18,18.573478260869564
2009-07-19,18.59449275362319
2009-07-20,18.615507246376815
2009-07-21,18.636521739130433
2009-07-22,18.59086956521739
2009-07-23,18.595217391304345
2009-07-24,18.5995652173913
2009-07-25,18.55391304347826
2009-07-26,18.574927536231883
2009-07-27,18.595942028985508
2009-07-28,18.61695652173913
2009-07-29,18.57130434782609
2009-07-30,18.625652173913043
2009-07-31,18.580000000000002
2009-08-01,18.591490683229814
2009-08-02,18.602981366459627
2009-08-03,18.614472049689443
2009-08-04,18.625962732919255
2009-08-05,18.637453416149068
2009-08-06,18.648944099378877
2009-08-07,18.660434782608696
2009-08-08,18.671925465838513
2009-08-09,18.696749482401657
2009-08-10,18.7215734989648
2009-08-11,18.746397515527953
2009-08-12,18.75788819875776
2009-08-13,18.769378881987574
2009-08-14,18.78486956521739
2009-08-15,18.793217391304346
2009-08-16,18.801565217391303
2009-08-17,18.759913043478264
2009-08-18,18.768260869565218
2009-08-19,18.822608695652175
2009-08-20,18.82695652173913
2009-08-21,18.831304347826087
2009-08-22,18.810652173913045
2009-08-23,18.79
2009-08-24,18.769347826086957
2009-08-25,18.748695652173915
2009-08-26,18.75304347826087
2009-08-27,18.757391304347827
2009-08-28,18.761739130434783
2009-08-29,18.776086956521738
2009-08-30,18.780434782608697
2009-08-31,18.784782608695654
2009-09-01,18.78913043478261
2009-09-02,18.810144927536232
2009-09-03,18.831159420289858
2009-09-04,18.85217391304348
2009-09-05,18.856521739130436
2009-09-06,18.860869565217392
2009-09-07,18.86521739130435
2009-09-08,18.869565217391305
2009-09-09,18.823913043478264
2009-09-10,18.82826086956522
2009-09-11,18.832608695652176
2009-09-12,18.79695652173913
2009-09-13,18.801304347826086
2009-09-14,18.805652173913042
2009-09-15,18.81
2009-09-16,18.95
2009-09-17,18.95
2009-09-18,19.0
2009-09-19,19.0
2009-09-20,19.0
2009-09-21,18.95
2009-09-22,18.9
2009-09-23,18.85
2009-09-24,18.8
2009-09-25,18.660000000000004
2009-09-26,18.682499999999997
2009-09-27,18.705000000000002
2009-09-28,18.7275
2009-09-29,18.75
2009-09-30,18.7725
2009-10-01,18.785
2009-10-02,18.3975
2009-10-03,18.41
2009-10-04,18.393333333333334
2009-10-05,18.376666666666665
2009-10-06,18.36
2009-10-07,18.369999999999997
2009-10-08,18.383333333333333
2009-10-09,18.39666666666667
2009-10-10,18.31
2009-10-11,18.396666666666665
2009-10-12,18.483333333333334
2009-10-13,18.61
2009-10-14,18.66
2009-10-15,18.69
2009-10-16,18.78
2009-10-17,18.830000000000002
2009-10-18,18.880000000000003
2009-10-19,18.93
2009-10-20,18.98
2009-10-21,18.880000000000003
2009-10-22,18.98
2009-10-23,18.996666666666666
2009-10-24,19.013333333333332
2009-10-25,19.03
2009-10-26,19.046666666666667
2009-10-27,19.063333333333333
2009-10-28,19.0
2009-10-29,18.97
2009-10-30,18.94
2009-10-31,18.91
2009-11-01,18.947647058823527
2009-11-02,18.985294117647058
2009-11-03,19.02294117647059
2009-11-04,19.06058823529412
2009-11-05,19.09823529411765
2009-11-06,19.135882352941177
2009-11-07,19.173529411764708
2009-11-08,19.22450980392157
2009-11-09,19.27549019607843
2009-11-10,19.326470588235292
2009-11-11,19.344117647058823
2009-11-12,19.361764705882354
2009-11-13,19.33655462184874
2009-11-14,19.311344537815124
2009-11-15,19.3418487394958
2009-11-16,19.37235294117647
2009-11-17,19.402857142857144
2009-11-18,19.415714285714287
2009-11-19,19.428571428571427
2009-11-20,19.644285714285715
2009-11-21,19.64
2009-11-22,19.68333333333333
2009-11-23,19.726666666666667
2009-11-24,19.770000000000003
2009-11-25,19.686666666666667
2009-11-26,19.703333333333333
2009-11-27,19.7
2009-11-28,19.619999999999997
2009-11-29,19.665
2009-11-30,19.71
2009-12-01,19.755000000000003
2009-12-02,19.759999999999998
2009-12-03,19.68
2009-12-04,19.48
2009-12-05,19.473333333333336
2009-12-06,19.473333333333336
2009-12-07,19.473333333333336
2009-12-08,19.473333333333336
2009-12-09,19.466666666666665
2009-12-10,19.46
2009-12-11,19.919999999999998
2009-12-12,19.928
2009-12-13,19.936
2009-12-14,19.944
2009-12-15,19.952
2009-12-16,19.96
2009-12-17,19.91
2009-12-18,20.0
2009-12-19,20.0
2009-12-20,20.0
2009-12-21,19.983333333333338
2009-12-22,19.96666666666667
2009-12-23,19.955
2009-12-24,20.009999999999998
2009-12-25,20.00722222222222
2009-12-26,20.00444444444444
2009-12-27,20.001666666666672
2009-12-28,20.015555555555554
2009-12-29,20.029444444444444
2009-12-30,20.043333333333333
2009-12-31,20.05222222222222
2010-01-01,20.06111111111111
2010-01-02,20.09
2010-01-03,20.09
2010-01-04,20.13
2010-01-05,20.169999999999998
2010-01-06,20.21
2010-01-07,20.25
2010-01-08,20.42
2010-01-09,20.34
2010-01-10,20.34
2010-01-11,20.34
2010-01-12,20.34
2010-01-13,20.34
2010-01-14,20.4
2010-01-15,20.459999999999997
2010-01-16,20.470000000000002
2010-01-17,20.51333333333333
2010-01-18,20.506666666666664
2010-01-19,20.503999999999998
2010-01-20,20.541333333333334
2010-01-21,20.578666666666667
2010-01-22,20.616
2010-01-23,20.619999999999997
2010-01-24,20.5
2010-01-25,20.52
2010-01-26,20.54
2010-01-27,20.56
2010-01-28,20.580000000000002
2010-01-29,20.6
2010-01-30,20.6
2010-01-31,20.6
2010-02-01,20.633333333333333
2010-02-02,20.666666666666664
2010-02-03,20.91
2010-02-04,20.996666666666666
2010-02-05,21.053333333333335
2010-02-06,21.05
2010-02-07,21.126666666666665
2010-02-08,21.20333333333333
2010-02-09,21.28
2010-02-10,21.8
2010-02-11,21.693333333333335
2010-02-12,21.696666666666665
2010-02-13,21.694444444444446
2010-02-14,21.672222222222224
2010-02-15,21.65
2010-02-16,21.627777777777776
2010-02-17,21.572222222222223
2010-02-18,21.566666666666666
2010-02-19,21.56111111111111
2010-02-20,21.555555555555557
2010-02-21,21.55
2010-02-22,21.5
2010-02-23,21.55
2010-02-24,21.25
2010-02-25,21.25
2010-02-26,21.35
2010-02-27,21.36
2010-02-28,21.369999999999997
2010-03-01,21.380000000000003
2010-03-02,21.39
2010-03-03,21.4
2010-03-04,21.326666666666664
2010-03-05,21.303333333333335
2010-03-06,21.317500000000003
2010-03-07,21.348333333333336
2010-03-08,21.379166666666666
2010-03-09,21.41
2010-03-10,21.35333333333333
2010-03-11,21.336666666666666
2010-03-12,21.5
2010-03-13,21.5875
2010-03-14,21.508333333333333
2010-03-15,21.429166666666667
2010-03-16,21.35
2010-03-17,20.8875
2010-03-18,21.085
2010-03-19,21.282500000000002
2010-03-20,21.48
2010-03-21,21.41
2010-03-22,21.339999999999996
2010-03-23,21.27
2010-03-24,21.371428571428574
2010-03-25,21.472857142857144
2010-03-26,21.574285714285715
2010-03-27,21.625714285714285
2010-03-28,21.80047619047619
2010-03-29,21.975238095238094
2010-03-30,22.15
2010-03-31,22.2
2010-04-01,20.3
2010-04-02,22.1
2010-04-03,22.1
2010-04-04,22.1
2010-04-05,22.1
2010-04-06,22.1
2010-04-07,22.04
2010-04-08,22.0
2010-04-09,21.02
2010-04-10,22.02
2010-04-11,22.02
2010-04-12,22.02
2010-04-13,22.02
2010-04-14,21.98
2010-04-15,21.98
2010-04-16,21.988
2010-04-17,21.946
2010-04-18,21.970666666666666
2010-04-19,21.99533333333333
2010-04-20,22.02
2010-04-21,21.94
2010-04-22,21.9
2010-04-23,21.818
2010-04-24,21.836000000000002
2010-04-25,21.820666666666664
2010-04-26,21.805333333333333
2010-04-27,21.79
2010-04-28,21.55
2010-04-29,21.54
2010-04-30,21.4
2010-05-01,21.41166666666667
2010-05-02,21.423333333333336
2010-05-03,21.435
2010-05-04,21.446666666666665
2010-05-05,21.418333333333333
2010-05-06,21.43
2010-05-07,21.441666666666666
2010-05-08,21.653333333333332
2010-05-09,21.665
2010-05-10,21.676666666666666
2010-05-11,21.688333333333333
2010-05-12,21.7
2010-05-13,21.7
2010-05-14,21.7
2010-05-15,21.6
2010-05-16,21.583333333333336
2010-05-17,21.566666666666666
2010-05-18,21.55
2010-05-19,21.566666666666666
2010-05-20,21.583333333333336
2010-05-21,21.6
2010-05-22,21.55
2010-05-23,21.58190476190476
2010-05-24,21.613809523809522
2010-05-25,21.645714285714284
2010-05-26,21.674285714285713
2010-05-27,21.73619047619048
2010-05-28,21.798095238095236
2010-05-29,21.86
2010-05-30,21.846666666666668
2010-05-31,21.833333333333332
2010-06-01,21.82
2010-06-02,21.806666666666665
2010-06-03,21.893333333333334
2010-06-04,21.84
2010-06-05,21.84
2010-06-06,21.846666666666668
2010-06-07,21.85333333333333
2010-06-08,21.86
2010-06-09,21.740000000000002
2010-06-10,21.6
2010-06-11,21.7
2010-06-12,21.7
2010-06-13,21.716666666666665
2010-06-14,21.733333333333334
2010-06-15,21.75
2010-06-16,21.744999999999997
2010-06-17,21.740000000000002
2010-06-18,21.735
2010-06-19,21.73
2010-06-20,21.7375
2010-06-21,21.744999999999997
2010-06-22,21.7525
2010-06-23,21.785
2010-06-24,21.81
2010-06-25,21.855
2010-06-26,21.880000000000003
2010-06-27,21.85333333333333
2010-06-28,21.826666666666668
2010-06-29,21.8
2010-06-30,21.740000000000002
2010-07-01,21.726666666666667
2010-07-02,21.71333333333333
2010-07-03,21.7
2010-07-04,21.733333333333334
2010-07-05,21.766666666666666
2010-07-06,21.8
2010-07-07,21.8
2010-07-08,21.8
2010-07-09,21.71
2010-07-10,21.700000000000003
2010-07-11,21.752857142857145
2010-07-12,21.80571428571428
2010-07-13,21.85857142857143
2010-07-14,21.861428571428572
2010-07-15,21.864285714285714
2010-07-16,21.987142857142857
2010-07-17,22.009999999999998
2010-07-18,22.026666666666664
2010-07-19,22.043333333333333
2010-07-20,22.06
2010-07-21,22.006666666666668
2010-07-22,21.953333333333333
2010-07-23,21.919999999999998
2010-07-24,21.84
2010-07-25,21.84
2010-07-26,21.883333333333333
2010-07-27,21.926666666666666
2010-07-28,21.97
2010-07-29,21.919999999999998
2010-07-30,21.98
2010-07-31,22.080000000000002
2010-08-01,22.066666666666666
2010-08-02,22.053333333333335
2010-08-03,22.04
2010-08-04,22.04
2010-08-05,22.02
2010-08-06,22.34
2010-08-07,22.32
2010-08-08,22.413333333333334
2010-08-09,22.506666666666668
2010-08-10,22.6
2010-08-11,22.6
2010-08-12,22.566666666666666
2010-08-13,22.593333333333334
2010-08-14,22.56
2010-08-15,22.56
2010-08-16,22.66
2010-08-17,22.66
2010-08-18,22.66
2010-08-19,22.580000000000002
2010-08-20,22.68
2010-08-21,22.619999999999997
2010-08-22,22.606666666666666
2010-08-23,22.593333333333334
2010-08-24,22.580000000000002
2010-08-25,22.619999999999997
2010-08-26,22.56
2010-08-27,22.604285714285716
2010-08-28,22.50857142857143
2010-08-29,22.54619047619048
2010-08-30,22.58380952380952
2010-08-31,22.621428571428574
2010-09-01,22.633714285714284
2010-09-02,22.645999999999997
2010-09-03,22.658285714285714
2010-09-04,22.670571428571428
2010-09-05,22.68285714285714
2010-09-06,22.647142857142857
2010-09-07,22.65142857142857
2010-09-08,22.755714285714284
2010-09-09,22.860000000000003
2010-09-10,23.052
2010-09-11,23.003999999999998
2010-09-12,22.996000000000002
2010-09-13,22.988
2010-09-14,22.985714285714288
2010-09-15,22.99142857142857
2010-09-16,23.00464285714286
2010-09-17,23.017857142857146
2010-09-18,22.956071428571427
2010-09-19,22.894285714285715
2010-09-20,22.8325
2010-09-21,22.765
2010-09-22,22.732499999999998
2010-09-23,22.753333333333334
2010-09-24,22.78666666666667
2010-09-25,22.8
