date,Banana,Potato,Wheat
2006-08-04,5.15,5.502000000000002,8.875714285714285
2006-08-05,5.158823529411765,5.520352941176469,8.896428571428572
2006-08-06,5.16764705882353,5.538705882352941,8.936190476190475
2006-08-07,5.1764705882352935,5.557058823529411,8.975952380952382
2006-08-08,5.185294117647058,5.5754117647058825,9.015714285714285
2006-08-09,5.194117647058823,5.593764705882354,9.032142857142858
2006-08-10,5.202941176470588,5.612117647058824,9.048571428571428
2006-08-11,5.211764705882351,5.630470588235293,9.065000000000001
2006-08-12,5.220588235294118,5.648823529411764,9.127
2006-08-13,5.229411764705882,5.667176470588236,9.206142857142858
2006-08-14,5.238235294117646,5.685529411764707,9.285285714285713
2006-08-15,5.247058823529412,5.703882352941176,9.364428571428572
2006-08-16,5.255882352941176,5.722235294117647,9.443571428571428
2006-08-17,5.264705882352942,5.740588235294116,9.460714285714285
2006-08-18,5.273529411764706,5.7589411764705885,9.587857142857143
2006-08-19,5.282352941176471,5.777294117647059,9.629999999999999
2006-08-20,5.291176470588235,5.795647058823528,9.676666666666666
2006-08-21,5.3,5.814,9.723333333333333
2006-08-22,5.3088235294117645,5.832352941176469,9.77
2006-08-23,5.317647058823528,5.8507058823529405,9.365
2006-08-24,5.326470588235294,5.869058823529412,9.225
2006-08-25,5.3352941176470585,5.887411764705884,9.55
2006-08-26,5.344117647058823,5.905764705882353,9.523
2006-08-27,5.352941176470588,5.9241176470588215,9.528500000000001
2006-08-28,5.3617647058823525,5.9424705882352935,9.533999999999999
2006-08-29,5.370588235294116,5.9608235294117655,9.5395
2006-08-30,5.379411764705884,5.979176470588236,9.545
2006-08-31,5.388235294117648,5.997529411764706,9.5175
2006-09-01,5.397058823529411,6.015882352941178,9.55
2006-09-02,5.405882352941177,6.034235294117647,9.57125
2006-09-03,5.4147058823529415,6.052588235294117,9.592500000000001
2006-09-04,5.423529411764706,6.070941176470589,9.61375
2006-09-05,5.432352941176472,6.089294117647058,9.635
2006-09-06,5.441176470588236,6.107647058823528,9.760000000000002
2006-09-07,5.45,6.126,9.695
2006-09-08,5.458823529411764,6.144352941176472,9.73
2006-09-09,5.4676470588235295,6.162705882352941,9.705
2006-09-10,5.476470588235293,6.181058823529412,9.738333333333333
2006-09-11,5.485294117647059,6.199411764705883,9.771666666666667
2006-09-12,5.494117647058824,6.217764705882352,9.805
2006-09-13,5.502941176470588,6.236117647058824,9.82
2006-09-14,5.511764705882354,6.254470588235295,9.754999999999999
2006-09-15,5.520588235294117,6.272823529411764,9.705
2006-09-16,5.529411764705883,6.291176470588236,9.83
2006-09-17,5.538235294117649,6.309529411764706,9.791666666666666
2006-09-18,5.5470588235294125,6.3278823529411765,9.753333333333334
2006-09-19,5.555882352941177,6.346235294117648,9.715
2006-09-20,5.564705882352941,6.364588235294117,9.68
2006-09-21,5.5735294117647065,6.382941176470588,9.74
2006-09-22,5.582352941176469,6.4012941176470575,9.525
2006-09-23,5.591176470588236,6.4196470588235295,9.51875
2006-09-24,5.6,6.438,9.5125
2006-09-25,5.608823529411764,6.456352941176472,9.50625
2006-09-26,5.617647058823528,6.474705882352941,9.5
2006-09-27,5.626470588235294,6.493058823529411,9.51
2006-09-28,5.6352941176470575,6.5114117647058825,9.440000000000001
2006-09-29,5.644117647058822,6.529764705882354,9.346136363636363
2006-09-30,5.652941176470589,6.548117647058822,9.368939393939392
2006-10-01,5.661764705882352,6.566470588235294,9.391742424242423
2006-10-02,5.670588235294117,6.584823529411764,9.414545454545454
2006-10-03,5.6794117647058835,6.6031764705882345,9.437348484848485
2006-10-04,5.688235294117647,6.6215294117647066,9.460151515151516
2006-10-05,5.697058823529412,6.639882352941178,9.482954545454547
2006-10-06,5.705882352941178,6.658235294117646,9.539090909090909
2006-10-07,5.714705882352941,6.676588235294116,9.845227272727271
2006-10-08,5.723529411764706,6.694941176470588,9.868030303030302
2006-10-09,5.7323529411764715,6.713294117647058,9.890833333333333
2006-10-10,5.741176470588236,6.731647058823528,9.913636363636364
2006-10-11,5.75,6.75,9.869772727272725
2006-10-12,5.0,7.18,9.77590909090909
2006-10-13,5.0,7.05,9.832045454545455
2006-10-14,6.0,7.25,9.638181818181817
2006-10-15,5.925,7.2875,9.677651515151515
2006-10-16,5.85,7.325,9.717121212121212
2006-10-17,5.775,7.3625,9.75659090909091
2006-10-18,5.7,7.4,9.762727272727272
2006-10-19,5.625,7.4375,9.768863636363637
2006-10-20,5.55,7.475,9.775
2006-10-21,5.475,7.5125,9.84375
2006-10-22,5.4,7.55,9.912500000000001
2006-10-23,5.325,7.5875,9.98125
2006-10-24,5.25,7.625,10.05
2006-10-25,5.175,7.6625,10.15
2006-10-26,5.1,7.7,10.125
2006-10-27,5.025,7.7375,10.411666666666665
2006-10-28,4.95,7.775,10.348333333333333
2006-10-29,4.875,7.8125,10.443333333333332
2006-10-30,4.8,7.85,10.538333333333334
2006-10-31,4.725,7.8875,10.633333333333333
2006-11-01,4.65,7.925,10.6
2006-11-02,4.575,7.9625,10.325
2006-11-03,4.5,8.0,10.43
2006-11-04,4.509174311926606,7.955963302752293,10.65
2006-11-05,4.5183486238532105,7.911926605504588,10.670000000000002
2006-11-06,4.527522935779817,7.867889908256881,10.69
2006-11-07,4.536697247706422,7.823853211009173,10.71
2006-11-08,4.545871559633027,7.779816513761468,10.658333333333335
2006-11-09,4.555045871559633,7.7357798165137615,10.636666666666667
2006-11-10,4.564220183486238,7.691743119266055,10.615
2006-11-11,4.5733944954128445,7.6477064220183495,10.6
2006-11-12,4.58256880733945,7.603669724770643,10.638333333333332
2006-11-13,4.591743119266055,7.559633027522937,10.676666666666668
2006-11-14,4.600917431192661,7.515596330275231,10.715
2006-11-15,4.610091743119266,7.471559633027523,10.705
2006-11-16,4.619266055045872,7.427522935779816,10.5
2006-11-17,4.628440366972477,7.383486238532112,10.55
2006-11-18,4.637614678899083,7.339449541284404,10.530000000000001
2006-11-19,4.646788990825688,7.295412844036697,10.463750000000001
2006-11-20,4.655963302752294,7.251376146788992,10.3975
2006-11-21,4.6651376146788985,7.2073394495412835,10.33125
2006-11-22,4.674311926605505,7.1633027522935775,10.25
2006-11-23,4.683486238532111,7.119266055045871,10.585
2006-11-24,4.692660550458715,7.0752293577981655,10.575
2006-11-25,4.701834862385321,7.031192660550459,10.608125000000001
2006-11-26,4.711009174311927,6.987155963302753,10.424583333333334
2006-11-27,4.7201834862385335,6.943119266055047,10.241041666666666
2006-11-28,4.729357798165138,6.899082568807338,10.057500000000001
2006-11-29,4.738532110091743,6.855045871559633,10.540625
2006-11-30,4.747706422018347,6.811009174311928,10.52375
2006-12-01,4.756880733944954,6.76697247706422,10.506875
2006-12-02,4.76605504587156,6.722935779816514,10.49
2006-12-03,4.775229357798165,6.678899082568807,10.482
2006-12-04,4.784403669724772,6.6348623853210995,10.474
2006-12-05,4.793577981651376,6.5908256880733935,10.466000000000001
2006-12-06,4.802752293577981,6.5467889908256875,10.358
2006-12-07,4.811926605504587,6.5027522935779825,10.45
2006-12-08,4.821100917431194,6.4587155963302765,10.52
2006-12-09,4.830275229357798,6.414678899082569,10.535
2006-12-10,4.839449541284403,6.370642201834862,10.520833333333332
2006-12-11,4.848623853211009,6.326605504587156,10.506666666666668
2006-12-12,4.857798165137615,6.28256880733945,10.4925
2006-12-13,4.86697247706422,6.238532110091742,10.478333333333333
2006-12-14,4.876146788990826,6.194495412844037,10.464166666666667
2006-12-15,4.885321100917432,6.15045871559633,10.45
2006-12-16,4.894495412844036,6.106422018348622,10.43
2006-12-17,4.903669724770642,6.0623853211009155,10.334999999999999
2006-12-18,4.912844036697249,6.018348623853211,10.240000000000002
2006-12-19,4.922018348623853,5.9743119266055045,10.145
2006-12-20,4.931192660550459,5.930275229357799,10.39
2006-12-21,4.940366972477063,5.8862385321100925,10.15
2006-12-22,4.9495412844036695,5.842201834862385,9.875
2006-12-23,4.9587155963302765,5.798165137614678,9.905000000000001
2006-12-24,4.967889908256881,5.754128440366973,9.906666666666666
2006-12-25,4.977064220183486,5.710091743119266,9.908333333333333
2006-12-26,4.986238532110092,5.666055045871559,9.91
2006-12-27,4.995412844036697,5.622018348623854,9.965
2006-12-28,5.004587155963304,5.577981651376146,10.3
2006-12-29,5.013761467889908,5.53394495412844,10.285
2006-12-30,5.022935779816514,5.489908256880734,9.885
2006-12-31,5.032110091743119,5.445871559633027,9.940000000000001
2007-01-01,5.0412844036697235,5.401834862385322,9.995000000000001
2007-01-02,5.0504587155963305,5.357798165137615,10.05
2007-01-03,5.059633027522937,5.313761467889908,10.11
2007-01-04,5.068807339449542,5.269724770642202,9.555
2007-01-05,5.077981651376147,5.225688073394495,10.075
2007-01-06,5.087155963302751,5.181651376146789,9.885
2007-01-07,5.0963302752293576,5.137614678899083,9.793333333333333
2007-01-08,5.105504587155964,5.093577981651376,9.701666666666668
2007-01-09,5.114678899082568,5.04954128440367,9.61
2007-01-10,5.123853211009174,5.005504587155963,9.86
2007-01-11,5.13302752293578,4.961467889908256,9.865
2007-01-12,5.1422018348623855,4.91743119266055,9.7
2007-01-13,5.1513761467889925,4.873394495412843,9.875
2007-01-14,5.160550458715597,4.8293577981651366,9.966666666666665
2007-01-15,5.169724770642201,4.785321100917432,10.058333333333334
2007-01-16,5.178899082568806,4.741284403669725,10.15
2007-01-17,5.1880733944954125,4.697247706422019,10.05
2007-01-18,5.197247706422019,4.653211009174312,9.879999999999999
2007-01-19,5.206422018348624,4.609174311926607,9.98
2007-01-20,5.215596330275231,4.565137614678899,9.89
2007-01-21,5.224770642201835,4.521100917431194,9.893333333333334
2007-01-22,5.23394495412844,4.477064220183486,9.896666666666667
2007-01-23,5.243119266055046,4.433027522935778,9.9
2007-01-24,5.252293577981652,4.388990825688073,9.725000000000001
2007-01-25,5.261467889908257,4.344954128440366,9.86
2007-01-26,5.270642201834862,4.30091743119266,9.675
2007-01-27,5.279816513761468,4.2568807339449535,9.61
2007-01-28,5.2889908256880735,4.212844036697248,9.501666666666667
2007-01-29,5.298165137614678,4.168807339449541,9.393333333333333
2007-01-30,5.307339449541285,4.124770642201835,9.285
2007-01-31,5.316513761467889,4.080733944954128,9.165
2007-02-01,5.325688073394495,4.036697247706422,9.61
2007-02-02,5.3348623853211015,3.9926605504587154,9.8
2007-02-03,5.344036697247708,3.948623853211009,9.725
2007-02-04,5.353211009174312,3.9045871559633034,9.7
2007-02-05,5.362385321100918,3.860550458715596,9.675
2007-02-06,5.371559633027524,3.8165137614678897,9.65
2007-02-07,5.380733944954129,3.7724770642201833,9.684999999999999
2007-02-08,5.389908256880734,3.728440366972477,9.685
2007-02-09,5.399082568807338,3.6844036697247695,9.85
2007-02-10,5.408256880733945,3.640366972477064,9.874285714285714
2007-02-11,5.41743119266055,3.5963302752293576,9.865238095238094
2007-02-12,5.426605504587156,3.5522935779816516,9.856190476190477
2007-02-13,5.435779816513762,3.5082568807339447,9.847142857142856
2007-02-14,5.444954128440368,3.4642201834862387,9.871428571428574
2007-02-15,5.454128440366973,3.4201834862385314,9.895714285714286
2007-02-16,5.463302752293577,3.376146788990825,9.89
2007-02-17,5.472477064220184,3.3321100917431195,9.865
2007-02-18,5.481651376146789,3.2880733944954126,9.793333333333333
2007-02-19,5.490825688073394,3.244036697247706,9.721666666666668
2007-02-20,5.5,3.2,9.649999999999999
2007-02-21,5.0,2.75,9.4
2007-02-22,5.0,3.38,9.205
2007-02-23,5.25,3.0,9.3
2007-02-24,5.5,3.13,9.325
2007-02-25,5.833333333333334,3.17,9.396666666666668
2007-02-26,6.166666666666666,3.21,9.468333333333334
2007-02-27,6.5,3.25,9.54
2007-02-28,6.0,4.0,9.594999999999999
2007-03-01,6.0,3.5,9.45
2007-03-02,5.5,3.0,9.379999999999999
2007-03-03,5.0,3.75,9.2
2007-03-04,5.3,4.0,9.003333333333334
2007-03-05,5.6,4.25,8.806666666666668
2007-03-06,5.9,4.5,8.61
2007-03-07,6.2,4.38,8.235
2007-03-08,6.5,4.82,8.458333333333332
2007-03-09,5.5,4.88,8.616666666666667
2007-03-10,5.625,4.88,8.6
2007-03-11,5.75,4.604,8.592500000000001
2007-03-12,5.875,4.328,8.585
2007-03-13,6.0,4.052,8.5775
2007-03-14,5.5,3.776,8.67
2007-03-15,6.0,3.5,8.879999999999999
2007-03-16,6.5,3.5,8.945
2007-03-17,6.0,3.75,8.976666666666667
2007-03-18,6.05,3.7,9.063333333333333
2007-03-19,6.1,3.65,9.15
2007-03-20,6.15,3.6,9.15
2007-03-21,6.2,3.55,9.306666666666667
2007-03-22,6.25,3.5,9.063333333333333
2007-03-23,5.5,3.4722222222222223,8.969999999999999
2007-03-24,6.5,3.4444444444444446,9.125
2007-03-25,6.25,3.416666666666667,9.086666666666666
2007-03-26,6.0,3.3888888888888893,9.048333333333332
2007-03-27,5.75,3.3611111111111107,9.01
2007-03-28,5.5,3.333333333333333,9.0
2007-03-29,5.666666666666666,3.305555555555556,8.7
2007-03-30,5.833333333333334,3.2777777777777777,9.280000000000001
2007-03-31,6.0,3.25,9.186250000000001
2007-04-01,6.166666666666666,3.5,9.145833333333334
2007-04-02,6.333333333333334,3.75,9.105416666666667
2007-04-03,6.5,4.0,9.065000000000001
2007-04-04,6.75,3.83,9.24
2007-04-05,6.0,4.13,9.344999999999999
2007-04-06,6.0,4.164,9.43
2007-04-07,5.75,4.198,9.3925
2007-04-08,5.833333333333334,4.232,9.221666666666668
2007-04-09,5.916666666666666,4.266,9.050833333333333
2007-04-10,6.0,4.3,8.879999999999999
2007-04-11,5.5,3.75,8.7
2007-04-12,5.5,4.38,8.821666666666665
2007-04-13,5.5,4.69,8.923333333333332
2007-04-14,5.5,4.88,9.025
2007-04-15,5.833333333333334,4.713333333333333,8.928333333333335
2007-04-16,6.166666666666666,4.546666666666667,8.831666666666667
2007-04-17,6.5,4.38,8.735
2007-04-18,6.0,4.5,8.765
2007-04-19,5.5,4.75,9.01
2007-04-20,6.5,4.63,8.688
2007-04-21,7.5,4.5,8.766
2007-04-22,7.166666666666666,4.583333333333333,8.844
2007-04-23,6.833333333333334,4.666666666666667,8.922
2007-04-24,6.5,4.75,9.0
2007-04-25,6.666666666666666,4.63,8.88375
2007-04-26,6.833333333333334,4.63,8.817499999999999
2007-04-27,7.0,4.47,8.75125
2007-04-28,6.5,4.38,8.934999999999999
2007-04-29,6.333333333333334,4.503333333333333,8.893333333333334
2007-04-30,6.166666666666666,4.626666666666667,8.851666666666667
2007-05-01,6.0,4.75,8.809999999999999
2007-05-02,6.75,5.25,8.66
2007-05-03,7.5,5.25,8.754999999999999
2007-05-04,8.0,4.63,8.835
2007-05-05,6.0,5.0,8.99
2007-05-06,6.5,5.0,8.940000000000001
2007-05-07,7.0,5.0,8.89
2007-05-08,7.5,5.0,8.84
2007-05-09,8.0,5.0,8.815000000000001
2007-05-10,7.0,5.0,8.835
2007-05-11,6.0,4.95,8.875
2007-05-12,7.0,4.9,8.825
2007-05-13,7.166666666666666,4.85,8.836666666666666
2007-05-14,7.333333333333334,4.8,8.848333333333333
2007-05-15,7.5,4.75,8.86
2007-05-16,6.0,4.63,8.705
2007-05-17,6.5,5.13,8.7
2007-05-18,5.5,5.25,8.844999999999999
2007-05-19,4.5,5.1575,8.649999999999999
2007-05-20,5.0,5.065,8.702941176470588
2007-05-21,5.5,4.9725,8.755882352941176
2007-05-22,6.0,4.88,8.808823529411764
2007-05-23,5.833333333333334,4.88,8.661764705882351
2007-05-24,5.666666666666666,5.0,8.66470588235294
2007-05-25,5.5,4.88,8.692647058823528
2007-05-26,6.0,4.75,8.570588235294117
2007-05-27,6.25,4.75,8.606862745098038
2007-05-28,6.5,4.75,8.64313725490196
2007-05-29,6.75,4.75,8.679411764705883
2007-05-30,6.5,5.0,8.668067226890756
2007-05-31,6.25,5.63,8.65672268907563
2007-06-01,6.0,6.25,8.645378151260502
2007-06-02,5.0,6.5,8.634033613445379
2007-06-03,5.0,6.5,8.622689075630252
2007-06-04,5.0,6.5,8.611344537815125
2007-06-05,5.0,6.5,8.6
2007-06-06,5.0,6.0,8.75
2007-06-07,4.5,5.19,8.741666666666667
2007-06-08,4.5,6.0,8.708333333333332
2007-06-09,5.5,6.25,8.76
2007-06-10,5.166666666666666,6.0,8.733333333333334
2007-06-11,4.833333333333333,5.75,8.706666666666667
2007-06-12,4.5,5.5,8.68
2007-06-13,4.571428571428573,5.83,8.559999999999999
2007-06-14,4.6428571428571415,5.0,8.57
2007-06-15,4.714285714285714,5.75,8.655000000000001
2007-06-16,4.785714285714286,5.5,8.658571428571427
2007-06-17,4.8571428571428585,5.5,8.662142857142857
2007-06-18,4.928571428571429,5.5,8.665714285714285
2007-06-19,5.0,5.5,8.669285714285714
2007-06-20,4.0,6.0,8.672857142857143
2007-06-21,3.5,5.5,8.72642857142857
2007-06-22,4.5,5.25,8.780000000000001
2007-06-23,4.0,5.63,8.754999999999999
2007-06-24,4.083333333333333,5.92,8.828
2007-06-25,4.166666666666667,6.21,8.901
2007-06-26,4.25,6.5,8.974
2007-06-27,3.0,6.0,9.047
2007-06-28,3.083333333333333,5.38,9.12
2007-06-29,3.166666666666667,5.25,9.125
2007-06-30,3.25,6.0,9.195
2007-07-01,3.333333333333333,5.833333333333334,9.205
2007-07-02,3.416666666666667,5.666666666666666,9.215
2007-07-03,3.5,5.5,9.225000000000001
2007-07-04,3.25,5.25,9.27
2007-07-05,3.0,5.75,9.376666666666667
2007-07-06,2.75,5.8,9.433333333333334
2007-07-07,2.5,6.25,9.49
2007-07-08,3.0,6.25,9.496666666666666
2007-07-09,3.5,6.25,9.503333333333334
2007-07-10,4.0,6.25,9.51
2007-07-11,3.25,5.5,9.635
2007-07-12,3.166666666666667,6.13,9.785
2007-07-13,3.083333333333333,6.0,9.89
2007-07-14,3.0,6.25,9.825
2007-07-15,3.0,6.05,9.776666666666667
2007-07-16,3.0,5.85,9.728333333333332
2007-07-17,3.0,5.65,9.68
2007-07-18,3.0,6.25,9.614999999999998
2007-07-19,3.5,5.75,9.58
2007-07-20,3.75,6.25,9.57
2007-07-21,3.5,5.75,9.545
2007-07-22,3.333333333333333,5.833333333333334,9.496666666666666
2007-07-23,3.166666666666667,5.916666666666666,9.448333333333334
2007-07-24,3.0,6.0,9.399999999999999
2007-07-25,3.5,5.5,9.48
2007-07-26,3.0,6.25,9.475
2007-07-27,3.1,6.25,9.545
2007-07-28,3.2,6.25,9.515
2007-07-29,3.3,6.083333333333334,9.485000000000001
2007-07-30,3.4,5.916666666666666,9.454999999999998
2007-07-31,3.5,5.75,9.425
2007-08-01,3.666666666666667,5.75,9.45
2007-08-02,3.833333333333333,5.75,9.325
2007-08-03,4.0,5.13,9.399999999999999
2007-08-04,3.5,5.38,9.36
2007-08-05,3.5,5.67,9.33
2007-08-06,3.5,5.96,9.3
2007-08-07,3.5,6.25,9.27
2007-08-08,3.5,6.5,9.275
2007-08-09,3.75,6.0,9.375
2007-08-10,3.75,5.13,9.417
2007-08-11,3.25,5.5,9.419
2007-08-12,3.25,5.46,9.426
2007-08-13,3.25,5.42,9.433
2007-08-14,3.25,5.38,9.440000000000001
2007-08-15,3.5,6.25,9.46
2007-08-16,4.5,6.1,9.445
2007-08-17,4.5,6.0,9.395
2007-08-18,4.5,6.13,9.405
2007-08-19,4.333333333333333,6.296666666666666,9.366666666666667
2007-08-20,4.166666666666667,6.463333333333334,9.328333333333333
2007-08-21,4.0,6.63,9.29
2007-08-22,4.75,6.4275,9.285
2007-08-23,4.5,6.225,9.280000000000001
2007-08-24,4.5,6.0225,9.275
2007-08-25,3.75,5.82,9.29
2007-08-26,3.875,5.871666666666666,9.278333333333332
2007-08-27,4.0,5.923333333333334,9.26666666666667
2007-08-28,4.125,5.975,9.254999999999999
2007-08-29,4.25,6.026666666666666,9.255
2007-08-30,4.375,6.078333333333334,9.225
2007-08-31,4.5,6.13,9.17
2007-09-01,4.5,8.75,9.16
2007-09-02,4.416666666666667,7.916666666666666,9.166666666666668
2007-09-03,4.333333333333333,7.083333333333334,9.173333333333332
2007-09-04,4.25,6.25,9.18
2007-09-05,4.25,5.75,9.184999999999999
2007-09-06,3.9,6.75,9.219999999999999
2007-09-07,4.5,6.13,9.2
2007-09-08,4.375,6.1975,9.3
2007-09-09,4.25,6.265,9.331666666666667
2007-09-10,4.125,6.3325,9.363333333333333
2007-09-11,4.0,6.4,9.395
2007-09-12,4.5,5.75,9.46
2007-09-13,4.0,6.25,9.45
2007-09-14,4.0,5.88,9.395
2007-09-15,4.5,6.0,9.3
2007-09-16,4.416666666666667,6.2,9.256666666666668
2007-09-17,4.333333333333333,6.4,9.213333333333333
2007-09-18,4.25,6.6,9.17
2007-09-19,3.75,6.5,9.186428571428571
2007-09-20,4.0,7.0,9.202857142857143
2007-09-21,5.0,6.25,9.169285714285714
2007-09-22,5.0,6.13,9.235714285714286
2007-09-23,5.0,6.086666666666666,9.268809523809523
2007-09-24,5.0,6.043333333333334,9.301904761904762
2007-09-25,5.0,6.0,9.335
2007-09-26,5.0,6.083333333333334,9.305
2007-09-27,5.5,6.166666666666666,9.3
2007-09-28,5.5,6.25,9.32
2007-09-29,4.75,6.13,9.195
2007-09-30,4.583333333333333,6.087999999999999,9.163333333333334
2007-10-01,4.416666666666667,6.046,9.131666666666668
2007-10-02,4.25,6.004,9.100000000000001
2007-10-03,5.5,5.9620000000000015,9.055
2007-10-04,5.5,5.92,9.005
2007-10-05,5.5,6.0,9.030000000000001
2007-10-06,5.5,6.38,9.175
2007-10-07,5.333333333333334,6.43,9.15
2007-10-08,5.166666666666666,6.48,9.125
2007-10-09,5.0,6.53,9.1
2007-10-10,5.5,6.58,9.29
2007-10-11,4.5,6.63,9.5
2007-10-12,5.5,6.35,9.4
2007-10-13,5.5,6.25,9.455
2007-10-14,5.833333333333334,6.3966666666666665,9.453333333333333
2007-10-15,6.166666666666666,6.543333333333334,9.451666666666668
2007-10-16,6.5,6.69,9.45
2007-10-17,6.0,6.63,9.55
2007-10-18,6.5,6.38,9.565000000000001
2007-10-19,6.45,6.468571428571429,9.575
2007-10-20,6.4,6.557142857142857,9.57
2007-10-21,6.35,6.645714285714287,9.563333333333333
2007-10-22,6.3,6.734285714285715,9.556666666666667
2007-10-23,6.25,6.822857142857143,9.55
2007-10-24,6.5,6.911428571428571,9.635
2007-10-25,5.5,7.0,9.696666666666667
2007-10-26,5.5,6.926,9.708333333333334
2007-10-27,5.5,6.852,9.714
2007-10-28,5.5,6.778,9.701333333333334
2007-10-29,5.5,6.704,9.688666666666666
2007-10-30,5.5,6.63,9.676
2007-10-31,5.5,6.75,9.667857142857141
2007-11-01,5.5,6.75,9.659714285714285
2007-11-02,4.5,6.38,9.651571428571426
2007-11-03,6.5,6.5,9.643428571428572
2007-11-04,6.166666666666666,6.1066666666666665,9.635285714285715
2007-11-05,5.833333333333334,5.713333333333334,9.627142857142857
2007-11-06,5.5,5.32,9.619
2007-11-07,4.5,6.13,9.568000000000001
2007-11-08,5.0,6.75,9.563666666666666
2007-11-09,4.75,7.73,9.559333333333333
2007-11-10,4.875,7.36,9.555
2007-11-11,5.0,6.99,9.550666666666668
2007-11-12,5.125,6.62,9.546333333333333
2007-11-13,5.25,6.25,9.542
2007-11-14,5.0,5.75,9.519333333333332
2007-11-15,5.0,5.25,9.496666666666666
2007-11-16,4.5,6.0,9.474
2007-11-17,3.5,5.88,9.468
2007-11-18,3.5,5.963333333333334,9.453666666666667
2007-11-19,3.5,6.046666666666666,9.439333333333334
2007-11-20,3.5,6.13,9.425
2007-11-21,3.5,6.0,9.404642857142857
2007-11-22,5.5,5.5,9.404285714285715
2007-11-23,4.5,6.12,9.373928571428571
2007-11-24,4.5,6.0,9.353571428571428
2007-11-25,4.5,5.75,9.361547619047618
2007-11-26,4.5,5.5,9.369523809523809
2007-11-27,4.5,5.25,9.377500000000001
2007-11-28,5.25,5.63,9.382142857142858
2007-11-29,5.0,5.38,9.391785714285714
2007-11-30,4.5,5.35,9.396428571428572
2007-12-01,6.0,5.75,9.351071428571426
2007-12-02,5.5,5.75,9.342380952380953
2007-12-03,5.0,5.75,9.333690476190476
2007-12-04,4.5,5.75,9.325
2007-12-05,4.5,5.63,9.329642857142858
2007-12-06,4.333333333333333,5.12,9.339285714285715
2007-12-07,4.166666666666667,5.25,9.308928571428574
2007-12-08,4.0,5.12,9.328571428571427
2007-12-09,3.666666666666667,4.913333333333333,9.31154761904762
2007-12-10,3.333333333333333,4.706666666666667,9.29452380952381
2007-12-11,3.0,4.5,9.2775
2007-12-12,3.333333333333333,4.75,9.267142857142858
2007-12-13,3.666666666666667,5.0,9.226785714285715
2007-12-14,4.0,4.85,9.256428571428572
2007-12-15,3.5,4.5,9.306071428571428
2007-12-16,3.833333333333333,4.3133333333333335,9.290714285714285
2007-12-17,4.166666666666667,4.126666666666667,9.275357142857143
2007-12-18,4.5,3.94,9.26
2007-12-19,3.0,4.27,9.305
2007-12-20,4.0,3.65,9.365
2007-12-21,4.2,3.62,9.319285714285716
2007-12-22,4.4,3.59,9.453571428571427
2007-12-23,4.6,3.56,9.487857142857143
2007-12-24,4.8,3.53,9.522142857142857
2007-12-25,5.0,3.5,9.556428571428572
2007-12-26,4.75,3.62,9.530714285714286
2007-12-27,5.0,3.65,9.59
2007-12-28,4.5,3.63,9.572247191011236
2007-12-29,5.75,3.5,9.54449438202247
2007-12-30,5.5,3.5,9.536741573033709
2007-12-31,5.25,3.5,9.528988764044943
2008-01-01,5.0,3.5,9.52123595505618
2008-01-02,4.0,4.13,9.518483146067416
2008-01-03,4.5,4.0,9.540730337078653
2008-01-04,4.5,4.15,9.642977528089887
2008-01-05,4.0,4.14,9.655224719101124
2008-01-06,4.05,4.172,9.681043338683786
2008-01-07,4.1,4.204,9.706861958266451
2008-01-08,4.15,4.2360000000000015,9.732680577849118
2008-01-09,4.2,4.268,9.758499197431782
2008-01-10,4.25,4.3,9.784317817014447
2008-01-11,4.3,3.75,9.810136436597112
2008-01-12,4.35,4.06,9.835955056179778
2008-01-13,4.4,3.873333333333333,9.83320224719101
2008-01-14,4.45,3.686666666666667,9.830449438202248
2008-01-15,4.5,3.5,9.827696629213484
2008-01-16,4.75,3.75,9.844943820224719
2008-01-17,4.5,3.5,9.902191011235956
2008-01-18,4.5,3.87,9.889438202247192
2008-01-19,5.0,4.0,9.876685393258427
2008-01-20,4.958333333333333,4.04,9.863932584269662
2008-01-21,4.916666666666667,4.08,9.851179775280897
2008-01-22,4.875,4.12,9.838426966292136
2008-01-23,4.833333333333333,4.03,9.82567415730337
2008-01-24,4.791666666666667,3.94,9.812921348314607
2008-01-25,4.75,3.85,9.760168539325843
2008-01-26,4.9375,4.12,9.707415730337079
2008-01-27,5.125,4.08,9.654662921348315
2008-01-28,5.3125,4.04,9.601910112359551
2008-01-29,5.5,4.0,9.549157303370787
2008-01-30,5.0,3.85,9.676404494382021
2008-01-31,5.0,3.56,9.768651685393257
2008-02-01,5.0,3.78,9.745898876404494
2008-02-02,4.5,3.81,9.748146067415732
2008-02-03,4.55,3.86,9.755393258426967
2008-02-04,4.6,3.91,9.762640449438202
2008-02-05,4.65,3.96,9.76988764044944
2008-02-06,4.7,4.01,9.757134831460675
2008-02-07,4.75,4.06,9.699382022471909
2008-02-08,4.5,3.63,9.708629213483146
2008-02-09,4.5,4.12,9.717876404494382
2008-02-10,4.7,4.12,9.727123595505617
2008-02-11,4.9,4.12,9.736370786516854
2008-02-12,5.1,4.12,9.74561797752809
2008-02-13,5.3,4.0,9.752865168539326
2008-02-14,5.5,3.75,9.768445692883894
2008-02-15,5.0,3.85,9.784026217228465
2008-02-16,5.5,4.25,9.799606741573033
2008-02-17,5.642857142857142,4.268571428571429,9.783520599250938
2008-02-18,5.7857142857142865,4.2871428571428565,9.767434456928838
