date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other
2006-03-15,8.083333333333334,8.666666666666666,3.5,8.03142857142857,4.0
2006-03-16,8.166666666666666,8.833333333333334,3.5,8.015714285714285,4.0
2006-03-17,8.25,9.0,3.5,8.0,4.0
2006-03-18,7.9,9.25,3.5,7.91,4.0
2006-03-19,7.933333333333334,9.083333333333334,3.666666666666667,8.023333333333332,4.0
2006-03-20,7.966666666666666,8.916666666666666,3.833333333333333,8.136666666666667,4.0
2006-03-21,8.0,8.75,4.0,8.25,4.0
2006-03-22,8.25,9.75,3.5,8.01,4.0
2006-03-23,8.25,9.25,3.5,8.6,4.0
2006-03-24,8.25,9.25,3.5,8.64,4.0
2006-03-25,8.5,9.5,3.5,8.55,4.0
2006-03-26,8.55,9.525,3.5,8.49,4.0
2006-03-27,8.6,9.55,3.5,8.43,4.0
2006-03-28,8.65,9.575,3.5,8.37,4.0
2006-03-29,8.7,9.6,3.5,8.18,4.0
2006-03-30,8.75,9.625,3.5,8.12,4.0
2006-03-31,8.8,9.65,3.5,8.06,4.5
2006-04-01,8.85,9.675,3.5,8.0,4.4
2006-04-02,8.9,9.7,3.5,8.0275,4.3
2006-04-03,8.95,9.725,3.5,8.055,4.2
2006-04-04,9.0,9.75,3.5,8.0825,4.1
2006-04-05,9.0,10.5,3.5,8.11,4.0
2006-04-06,9.0,10.375,3.5,8.17,4.0
2006-04-07,9.0,10.25,3.5,8.21,4.0
2006-04-08,9.0,10.125,3.5,8.17,4.0
2006-04-09,9.0,10.0,3.5,8.15,4.0
2006-04-10,9.0,9.875,3.5,8.13,4.0
2006-04-11,9.0,9.75,3.5,8.11,4.5
2006-04-12,9.0,9.625,3.5,8.09,4.5
2006-04-13,9.0,9.5,3.5,8.07,4.5
2006-04-14,9.083333333333334,9.833333333333334,3.5,8.13,4.5
2006-04-15,9.166666666666666,10.166666666666666,3.5,8.19,4.5
2006-04-16,9.25,10.5,3.5,8.25,4.5
2006-04-17,9.333333333333334,10.833333333333332,3.5,8.31,4.5
2006-04-18,9.416666666666666,11.166666666666668,3.5,8.37,4.5
2006-04-19,9.5,11.5,3.5,9.5,4.5
2006-04-20,9.0,11.75,3.5,9.0,4.5
2006-04-21,9.25,10.5,3.9,8.61,4.5
2006-04-22,9.5,10.75,3.5,8.91,4.5
2006-04-23,9.5,11.0,3.5,8.813333333333334,4.5
2006-04-24,9.5,11.25,3.5,8.716666666666667,4.5
2006-04-25,9.5,11.5,3.5,8.62,4.5
2006-04-26,9.0,11.25,3.5,8.95,4.5
2006-04-27,9.5,10.75,3.5,9.05,4.5
2006-04-28,9.25,10.5,3.416666666666667,9.15,4.5
2006-04-29,10.7,13.05,3.333333333333333,9.16,4.5
2006-04-30,10.3,12.533333333333333,3.25,9.17,4.5
2006-05-01,9.9,12.016666666666667,3.166666666666667,9.18,4.5
2006-05-02,9.5,11.5,3.083333333333333,9.19,4.5
2006-05-03,9.75,11.0,3.0,9.2,4.5
2006-05-04,9.0,12.0,3.0,9.2,4.5
2006-05-05,9.75,12.0,3.0,9.3,4.5
2006-05-06,9.5,11.75,3.0,11.0,4.5
2006-05-07,9.666666666666666,12.533333333333333,3.0,10.333333333333332,4.5
2006-05-08,9.833333333333334,13.316666666666668,3.0,9.666666666666666,4.5
2006-05-09,10.0,14.1,3.0,9.0,4.5
2006-05-10,9.7,10.15,3.0,9.5,4.5
2006-05-11,9.75,10.75,3.0,9.0,4.5
2006-05-12,9.75,11.25,3.0,10.11,4.5
2006-05-13,9.744,11.222,3.0,10.75,4.5
2006-05-14,9.738,11.194,3.0,10.5,4.5
2006-05-15,9.732,11.166,3.0,10.25,4.5
2006-05-16,9.726,11.138,3.0,10.0,4.5
2006-05-17,9.72,11.11,3.0,10.25,4.5
2006-05-18,9.714,11.082,3.0,10.75,4.5
2006-05-19,9.708,11.054,2.5,10.81,4.0
2006-05-20,9.702,11.026,2.5,9.0,4.0
2006-05-21,9.696,10.998,2.6,9.55,4.0
2006-05-22,9.69,10.97,2.7,10.1,4.5
2006-05-23,9.684,10.942,2.8,10.65,4.5
2006-05-24,9.678,10.914,2.9,9.0,4.5
2006-05-25,9.672,10.886,3.0,10.65,4.5
2006-05-26,9.666,10.858,2.5,10.5,4.5
2006-05-27,9.66,10.83,3.0,10.25,4.5
2006-05-28,9.654,10.802,3.0,10.283333333333333,4.5
2006-05-29,9.648,10.774,3.0,10.316666666666668,4.5
2006-05-30,9.642,10.746,2.5,10.35,4.5
2006-05-31,9.636,10.718,2.5,9.5,4.5
2006-06-01,9.63,10.69,2.5,9.75,4.383333333333333
2006-06-02,9.624,10.662,2.5,9.81,4.266666666666667
2006-06-03,9.618,10.634,2.5,10.0,4.15
2006-06-04,9.612,10.606,2.5,10.0,4.15
2006-06-05,9.606,10.578,2.5,10.0,4.15
2006-06-06,9.6,10.55,2.5,10.0,4.433333333333334
2006-06-07,9.5,10.716666666666667,2.5,10.0,4.716666666666667
2006-06-08,9.4,10.883333333333333,2.5,9.75,5.0
2006-06-09,9.3,11.05,2.5,11.1,5.0
2006-06-10,9.85,9.95,2.5,10.0,5.0
2006-06-11,9.7625,10.025,2.5,10.003333333333334,5.0
2006-06-12,9.675,10.1,2.5,10.006666666666666,5.0
2006-06-13,9.5875,10.175,2.5,10.01,5.0
2006-06-14,9.5,10.25,2.5,9.7,5.4
2006-06-15,9.45,10.15,2.5,9.8,5.0
2006-06-16,9.2,11.0,2.5,10.25,5.0
2006-06-17,9.25,10.65,2.5,9.71,5.0
2006-06-18,9.25,10.633333333333333,2.5,9.806666666666667,5.0
2006-06-19,9.25,10.616666666666667,2.5,9.903333333333334,5.0
2006-06-20,9.25,10.6,3.0,10.0,6.0
2006-06-21,9.25,10.583333333333332,2.5,10.0,5.0
2006-06-22,9.25,10.566666666666668,2.5,10.0,5.0
2006-06-23,9.25,10.55,2.5,10.0,5.0
2006-06-24,9.25,10.533333333333333,2.5,9.5,5.0
2006-06-25,9.25,10.516666666666667,2.75,9.833333333333334,5.0
2006-06-26,9.25,10.5,2.75,10.166666666666666,5.0
2006-06-27,9.25,10.483333333333333,3.5,10.5,5.0
2006-06-28,9.25,10.466666666666667,4.0,10.0,6.0
2006-06-29,9.25,10.45,2.75,9.5,5.0
2006-06-30,9.5,10.8,2.8125,9.51,5.0
2006-07-01,9.25,10.15,2.875,9.75,5.0
2006-07-02,9.333333333333334,9.65,2.9375,9.803333333333336,5.0
2006-07-03,9.416666666666666,9.15,3.0,9.856666666666666,5.0
2006-07-04,9.5,8.65,4.0,9.91,5.0
2006-07-05,9.4375,9.175,4.0,9.71,5.0
2006-07-06,9.375,9.7,3.0,10.03,5.0
2006-07-07,9.3125,10.225,4.0,9.983333333333334,5.0
2006-07-08,9.25,10.75,4.0,9.936666666666666,5.0
2006-07-09,9.166666666666666,10.666666666666668,4.0,9.89,5.0
2006-07-10,9.083333333333334,10.583333333333332,4.0,9.843333333333334,5.0
2006-07-11,9.0,10.5,3.5,9.796666666666667,5.0
2006-07-12,9.75,9.65,3.5,9.75,5.0
2006-07-13,9.25,11.4,4.0,10.2,5.0
2006-07-14,9.5,10.65,4.0,10.17,5.0
2006-07-15,9.25,10.1,4.0,10.33,5.0
2006-07-16,9.583333333333334,10.35,4.0,10.386666666666667,5.0
2006-07-17,9.916666666666666,10.6,4.0,10.443333333333333,5.0
2006-07-18,10.25,10.85,4.0,10.5,5.0
2006-07-19,9.5,9.75,4.0,10.25,5.0
2006-07-20,9.25,10.5,4.0,10.0,5.0
2006-07-21,10.5,10.0,4.0,10.75,5.0
2006-07-22,9.0,9.75,3.5,10.15,5.0
2006-07-23,9.166666666666666,9.916666666666666,3.5,10.12,5.0
2006-07-24,9.333333333333334,10.083333333333334,3.5,10.09,5.0
2006-07-25,9.5,10.25,4.0,10.06,5.0
2006-07-26,10.25,10.75,4.0,10.25,5.0
2006-07-27,9.25,10.0,4.0,10.25,5.0
2006-07-28,10.25,10.5,4.0,10.0,5.0
2006-07-29,9.9,9.5,4.0,10.0,5.0
2006-07-30,9.85,9.733333333333334,4.0,10.0375,5.0
2006-07-31,9.8,9.966666666666667,4.0,10.075,5.0
2006-08-01,9.75,10.2,4.0,10.1125,5.0
2006-08-02,10.1,10.0,4.0,10.15,5.0
2006-08-03,10.4,10.05,4.0,10.136666666666667,5.0
2006-08-04,10.0,10.6,4.0,10.123333333333333,6.5
2006-08-05,10.25,10.5,4.0,10.11,6.5
2006-08-06,10.083333333333334,10.5,4.0,10.056666666666667,6.5
2006-08-07,9.916666666666666,10.5,4.0,10.003333333333334,6.5
2006-08-08,9.75,10.5,4.0,9.95,6.5
2006-08-09,9.9,10.583333333333332,4.0,10.5,6.5
2006-08-10,10.05,10.666666666666668,4.0,10.0,6.5
2006-08-11,10.2,10.75,4.0,10.5,6.0
2006-08-12,10.204545454545457,10.795454545454543,4.0,11.5,6.0
2006-08-13,10.209090909090909,10.84090909090909,4.0,11.262,6.0
2006-08-14,10.213636363636363,10.886363636363637,4.0,11.024,6.0
2006-08-15,10.21818181818182,10.931818181818182,4.5,10.786,6.5
2006-08-16,10.222727272727274,10.977272727272727,4.5,10.548,6.5
2006-08-17,10.227272727272727,11.022727272727273,4.5,10.31,6.5
2006-08-18,10.23181818181818,11.068181818181818,4.5,10.7,6.5
2006-08-19,10.236363636363636,11.113636363636363,4.5,10.81,6.5
2006-08-20,10.24090909090909,11.15909090909091,4.5,10.806666666666667,6.5
2006-08-21,10.245454545454542,11.204545454545457,4.5,10.803333333333333,6.5
2006-08-22,10.25,11.25,4.5,10.8,6.5
2006-08-23,10.5,11.25,4.5,11.5,6.5
2006-08-24,10.75,11.25,4.5,11.5,6.5
2006-08-25,10.25,10.75,4.5,12.0,7.0
2006-08-26,10.6,10.45,4.5,11.25,7.0
2006-08-27,10.6375,10.7125,4.5,11.2,7.0
2006-08-28,10.675,10.975,4.5,11.15,7.0
2006-08-29,10.7125,11.2375,4.5,11.1,6.5
2006-08-30,10.75,11.5,4.5,11.05,6.5
2006-08-31,10.75,11.75,4.5,11.0,7.5
2006-09-01,10.25,10.5,4.666666666666667,11.5,7.5
2006-09-02,10.5,11.5,4.833333333333333,11.15,7.5
2006-09-03,10.5,11.333333333333332,5.0,11.1,7.5
2006-09-04,10.5,11.166666666666668,4.5,11.05,7.5
2006-09-05,10.5,11.0,4.5,11.0,8.0
2006-09-06,10.25,10.75,4.5,11.083333333333332,8.0
2006-09-07,10.2,10.75,4.5,11.166666666666668,8.0
2006-09-08,10.4,10.8,4.5,11.25,7.5
2006-09-09,10.25,11.1,4.5,11.0,7.5
2006-09-10,10.333333333333332,11.233333333333333,4.5,11.036666666666667,7.5
2006-09-11,10.416666666666668,11.366666666666667,4.5,11.073333333333332,7.5
2006-09-12,10.5,11.5,4.5,11.11,7.0
2006-09-13,10.75,11.3,4.5,12.0,7.5
2006-09-14,10.5,11.0,4.5,11.31,7.0
2006-09-15,10.25,10.75,4.5,11.0,7.0
2006-09-16,10.25,10.5,4.0,11.5,7.0
2006-09-17,10.25,10.583333333333332,4.0,11.333333333333332,7.0
2006-09-18,10.25,10.666666666666668,4.0,11.166666666666668,7.333333333333334
2006-09-19,10.25,10.75,4.0,11.0,7.666666666666666
2006-09-20,10.5,10.75,4.0,11.11,8.0
2006-09-21,10.75,11.0,4.0,11.0,8.0
2006-09-22,10.75,11.0,4.0,11.05,7.5
2006-09-23,10.5,11.5,4.0,11.1,7.5
2006-09-24,10.583333333333332,11.416666666666668,4.0,11.15,7.5
2006-09-25,10.666666666666668,11.333333333333332,4.0,11.2,7.5
2006-09-26,10.75,11.25,4.0,11.25,7.5
2006-09-27,11.0,11.25,4.0,11.01,7.5
2006-09-28,10.5,11.25,4.0,11.01,7.5
2006-09-29,11.25,11.75,4.0,10.943333333333333,7.5
2006-09-30,11.1,11.75,4.5,10.876666666666667,7.5
2006-10-01,10.95,11.75,4.5,10.81,7.5
2006-10-02,10.8,11.75,4.5,10.743333333333332,7.5
2006-10-03,10.65,11.75,4.5,10.676666666666668,7.5
2006-10-04,10.5,11.75,4.5,10.61,8.0
2006-10-05,10.5,11.25,4.5,11.0,8.0
2006-10-06,10.75,11.0,4.5,11.41,8.0
2006-10-07,10.75,11.25,4.5,11.01,8.0
2006-10-08,10.583333333333332,11.083333333333332,4.5,11.056666666666667,8.0
2006-10-09,10.416666666666668,10.916666666666668,4.5,11.103333333333332,8.0
2006-10-10,10.25,10.75,4.5,11.15,8.0
2006-10-11,10.5,11.5,4.0,10.81,8.0
2006-10-12,10.5,11.5,4.0,13.5,8.0
2006-10-13,10.75,11.25,4.0,11.0,8.0
2006-10-14,10.75,11.75,4.0,11.041666666666668,8.0
2006-10-15,10.916666666666668,11.666666666666668,4.0,11.083333333333332,8.0
2006-10-16,11.083333333333332,11.583333333333332,4.0,11.125,8.0
2006-10-17,11.25,11.5,4.0,11.166666666666668,8.0
2006-10-18,11.25,12.0,4.0,11.208333333333332,8.0
2006-10-19,11.25,12.4,4.0,11.25,8.0
2006-10-20,11.388888888888891,12.522222222222224,4.0,11.34375,8.0
2006-10-21,11.527777777777779,12.644444444444444,4.0,11.4375,8.0
2006-10-22,11.666666666666668,12.766666666666667,4.0,11.53125,8.0
2006-10-23,11.805555555555555,12.888888888888891,4.0,11.625,8.0
2006-10-24,11.944444444444445,13.011111111111115,4.0,11.71875,8.0
2006-10-25,12.083333333333332,13.133333333333333,4.0,11.8125,8.0
2006-10-26,12.222222222222221,13.255555555555556,4.0,11.90625,8.0
2006-10-27,12.361111111111109,13.377777777777776,4.0,12.0,8.0
2006-10-28,12.5,13.5,4.0,11.5,8.0
2006-10-29,12.45,13.5,4.0,11.55,9.5
2006-10-30,12.4,13.5,4.0,11.6,9.5
2006-10-31,12.35,13.5,4.0,11.65,9.5
2006-11-01,12.3,13.5,4.0,11.7,9.666666666666666
2006-11-02,12.25,13.5,4.0,11.75,9.833333333333334
2006-11-03,12.35,13.25,4.0,13.0,10.0
2006-11-04,12.25,13.0,4.0,12.25,8.0
2006-11-05,12.333333333333332,12.916666666666668,4.0,12.483333333333333,8.0
2006-11-06,12.416666666666668,12.833333333333332,4.0,12.716666666666667,8.0
2006-11-07,12.5,12.75,4.0,12.95,8.0
2006-11-08,12.5,13.0,4.0,12.55,8.0
2006-11-09,11.75,12.75,4.0,12.7,8.0
2006-11-10,11.75,12.25,4.0,13.0,8.0
2006-11-11,12.0,12.25,4.0,13.0,8.0
2006-11-12,12.166666666666668,12.416666666666668,4.0,13.1,6.5
2006-11-13,12.333333333333332,12.583333333333332,4.0,13.2,6.5
2006-11-14,12.5,12.75,4.0,13.3,6.5
2006-11-15,12.0,12.5,4.0,14.0,6.5
2006-11-16,12.25,12.0,4.0,14.4,6.5
2006-11-17,12.0,12.25,4.0,13.35,6.5
2006-11-18,11.75,11.9,4.0,13.272727272727273,5.5
2006-11-19,12.0,12.183333333333332,4.0,13.195454545454545,5.416666666666666
2006-11-20,12.25,12.466666666666667,4.0,13.118181818181816,5.333333333333334
2006-11-21,12.5,12.75,4.0,13.04090909090909,5.25
2006-11-22,11.6,12.3,4.0,12.963636363636365,5.166666666666666
2006-11-23,12.0,12.35,4.0,12.886363636363635,5.083333333333333
2006-11-24,11.75,12.25,4.0,12.80909090909091,5.0
2006-11-25,11.5,13.0,4.0,12.731818181818182,4.5
2006-11-26,11.666666666666668,12.833333333333332,4.0,12.654545454545454,4.5
2006-11-27,11.833333333333332,12.666666666666668,4.0,12.577272727272728,4.5
2006-11-28,12.0,12.5,4.0,12.5,4.5
2006-11-29,12.25,13.0,4.0,12.571428571428573,4.5
2006-11-30,12.75,12.25,4.0,12.642857142857142,4.5
2006-12-01,12.6,12.25,4.0,12.714285714285715,4.416666666666667
2006-12-02,12.45,12.25,4.0,12.785714285714285,4.333333333333333
2006-12-03,12.3,12.25,4.0,12.857142857142858,4.25
2006-12-04,12.15,12.25,4.0,12.928571428571427,4.25
2006-12-05,12.0,12.25,4.0,13.0,4.25
2006-12-06,12.25,12.5,4.5,12.5,4.25
2006-12-07,12.5,12.25,4.5,12.514705882352944,4.25
2006-12-08,12.25,12.75,4.5,12.529411764705882,4.25
2006-12-09,12.5,12.75,4.5,12.544117647058822,4.25
2006-12-10,12.333333333333332,12.833333333333332,4.666666666666667,12.558823529411766,4.25
2006-12-11,12.166666666666668,12.916666666666668,4.833333333333333,12.573529411764705,3.25
2006-12-12,12.0,13.0,5.0,12.588235294117649,3.25
2006-12-13,12.5,12.25,5.0,12.602941176470587,3.25
2006-12-14,12.25,12.75,5.0,12.617647058823529,3.25
2006-12-15,12.25,12.9,5.0,12.632352941176471,3.25
2006-12-16,12.0,12.5,5.0,12.647058823529413,3.25
2006-12-17,12.0,12.666666666666668,5.0,12.661764705882351,3.25
2006-12-18,12.0,12.833333333333332,5.0,12.676470588235295,3.25
2006-12-19,12.0,13.0,6.5,12.691176470588234,3.25
2006-12-20,11.75,12.75,6.5,12.705882352941178,3.05
2006-12-21,11.785714285714285,12.714285714285715,6.5555555555555545,12.720588235294118,3.05
2006-12-22,11.821428571428573,12.678571428571427,6.611111111111112,12.735294117647056,3.25
2006-12-23,11.857142857142858,12.642857142857142,6.666666666666666,12.75,3.25
2006-12-24,11.892857142857142,12.607142857142858,6.722222222222222,12.764705882352944,3.25
2006-12-25,11.928571428571427,12.571428571428573,6.777777777777778,12.779411764705882,3.25
2006-12-26,11.964285714285715,12.535714285714285,6.833333333333334,12.794117647058822,3.25
2006-12-27,12.0,12.5,6.888888888888888,12.808823529411766,3.25
2006-12-28,12.083333333333332,12.65,6.9444444444444455,12.823529411764705,2.5
2006-12-29,12.166666666666668,12.8,7.0,12.838235294117649,2.5
2006-12-30,12.25,12.95,7.0,12.852941176470587,2.5
2006-12-31,12.1875,12.8375,7.0,12.867647058823529,2.5
2007-01-01,12.125,12.725,6.833333333333334,12.882352941176471,2.4166666666666665
2007-01-02,12.0625,12.6125,6.666666666666666,12.897058823529413,2.333333333333333
2007-01-03,12.0,12.5,6.5,12.911764705882351,2.25
2007-01-04,12.25,12.5,6.5,12.926470588235295,2.25
2007-01-05,12.25,12.5,6.5,12.941176470588234,2.25
2007-01-06,12.25,12.5,6.625,12.955882352941178,2.25
2007-01-07,12.25,12.5,6.75,12.970588235294118,2.25
2007-01-08,12.25,12.5,6.875,12.985294117647056,2.25
2007-01-09,12.25,12.5,7.0,13.0,2.75
2007-01-10,12.5,12.75,7.0,12.25,2.75
2007-01-11,11.8,13.3,7.0,12.5,2.75
2007-01-12,12.5,12.75,7.0,12.416666666666668,2.75
2007-01-13,12.25,13.0,7.0,12.333333333333332,2.75
2007-01-14,12.416666666666668,13.0,7.0,12.25,2.75
2007-01-15,12.583333333333332,13.0,7.0,12.166666666666668,2.75
2007-01-16,12.75,13.0,7.208333333333334,12.083333333333332,2.75
2007-01-17,12.5,13.4,7.416666666666666,12.0,2.75
2007-01-18,12.5,13.25,7.625,12.01,2.75
2007-01-19,12.0,12.25,7.833333333333334,12.108,2.75
2007-01-20,12.5,13.0,8.041666666666666,12.206,2.75
2007-01-21,12.333333333333332,12.583333333333332,8.25,12.304,2.75
2007-01-22,12.166666666666668,12.166666666666668,8.25,12.402,2.75
2007-01-23,12.0,11.75,8.25,12.5,2.75
2007-01-24,12.25,13.05,9.5,12.61,3.25
2007-01-25,11.5,12.0,9.5,12.565,3.25
2007-01-26,11.392857142857142,11.857142857142858,9.5,12.52,3.25
2007-01-27,11.285714285714285,11.714285714285715,9.5,12.475,3.25
2007-01-28,11.178571428571427,11.571428571428573,9.5,12.43,3.25
2007-01-29,11.071428571428573,11.428571428571427,9.5,12.385,3.25
2007-01-30,10.964285714285712,11.285714285714285,9.5,12.34,3.25
2007-01-31,10.857142857142858,11.142857142857142,9.5,12.295,3.25
2007-02-01,10.75,11.0,9.5,12.25,3.25
2007-02-02,10.5,11.25,9.5,12.166666666666668,3.25
2007-02-03,10.75,11.25,9.5,12.083333333333332,3.25
2007-02-04,10.833333333333332,11.533333333333333,9.5,12.0,3.25
2007-02-05,10.916666666666668,11.816666666666668,9.5,11.916666666666668,3.25
2007-02-06,11.0,12.1,9.5,11.833333333333332,3.25
2007-02-07,11.0,11.25,9.5,11.75,3.25
2007-02-08,10.9,11.0,9.5,11.666666666666668,4.25
2007-02-09,10.85,10.95,9.5,11.583333333333332,4.25
2007-02-10,10.5,10.75,9.5,11.5,4.25
2007-02-11,10.5,10.75,9.5,11.416666666666668,4.25
2007-02-12,10.5,10.75,10.0,11.333333333333332,4.25
2007-02-13,10.5,10.75,10.0,11.25,4.5
2007-02-14,10.25,11.25,10.0,11.166666666666668,4.5
2007-02-15,10.5,11.0,10.0,11.083333333333332,4.5
2007-02-16,10.12,10.76,10.0,11.0,4.5
2007-02-17,9.74,10.52,11.0,10.916666666666668,4.5
2007-02-18,9.36,10.28,8.5,10.833333333333332,3.1
2007-02-19,8.98,10.04,9.0,10.75,3.2
2007-02-20,8.6,9.8,9.0,10.666666666666668,3.2
2007-02-21,9.0,10.55,8.25,10.583333333333332,3.25
2007-02-22,9.0,10.25,8.25,10.5,3.25
2007-02-23,9.5,10.9,8.25,10.416666666666668,3.25
2007-02-24,9.75,10.5,8.25,10.333333333333332,3.25
2007-02-25,9.566666666666666,10.6,8.25,10.25,3.25
2007-02-26,9.383333333333333,10.7,8.25,10.166666666666666,3.25
2007-02-27,9.2,10.8,8.25,10.083333333333332,3.25
2007-02-28,9.0,10.8,8.25,10.0,3.25
2007-03-01,9.25,10.35,8.25,9.916666666666666,3.25
2007-03-02,9.0,11.0,8.25,9.833333333333332,3.25
2007-03-03,9.25,10.4,8.25,9.75,3.25
2007-03-04,9.05,10.55,8.25,9.666666666666666,3.25
2007-03-05,8.85,10.7,7.5,9.583333333333332,4.0
2007-03-06,8.65,10.85,7.5,9.5,4.0
2007-03-07,8.75,10.6,7.5,9.35,4.0
2007-03-08,9.0,10.9,7.5,9.71,4.0
2007-03-09,9.5,10.6,7.5,10.5,4.0
2007-03-10,9.25,10.3,7.5,10.51,4.0
2007-03-11,9.25,10.4,7.5,10.256666666666668,4.0
2007-03-12,9.25,10.5,8.0,10.003333333333334,4.0
2007-03-13,9.25,10.6,8.5,9.75,4.5
2007-03-14,9.75,11.25,9.0,10.21,4.5
2007-03-15,9.25,11.0,9.0,10.226666666666668,4.5
2007-03-16,9.5,11.25,9.0,10.243333333333332,4.5
2007-03-17,9.75,11.5,9.0,10.26,4.5
2007-03-18,9.583333333333334,11.416666666666668,9.0,10.276666666666667,4.5
2007-03-19,9.416666666666666,11.333333333333332,8.166666666666666,10.293333333333333,4.5
2007-03-20,9.25,11.25,7.333333333333334,10.31,4.5
2007-03-21,9.75,11.5,6.5,10.5,3.05
2007-03-22,9.75,12.0,6.5,10.71,3.05
2007-03-23,9.75,11.75,6.5,10.5,3.05
2007-03-24,9.5,12.0,6.5,10.565,3.05
2007-03-25,9.568181818181818,12.022727272727273,6.333333333333334,10.63,3.05
2007-03-26,9.636363636363637,12.045454545454545,6.166666666666666,10.695,3.05
2007-03-27,9.704545454545457,12.068181818181818,6.0,10.76,2.15
2007-03-28,9.772727272727273,12.09090909090909,6.0,11.0,3.05
2007-03-29,9.840909090909092,12.113636363636365,6.5,10.61,3.05
2007-03-30,9.909090909090908,12.136363636363635,6.0,10.658,3.05
2007-03-31,9.977272727272727,12.15909090909091,6.0,10.706,3.05
2007-04-01,10.045454545454543,12.181818181818182,6.0,10.754,3.05
2007-04-02,10.113636363636363,12.204545454545455,6.0,10.802,3.05
2007-04-03,10.181818181818182,12.227272727272727,6.0,10.85,3.05
2007-04-04,10.25,12.25,6.0,12.0,3.0
2007-04-05,9.75,12.0,6.0,11.606666666666667,3.0
2007-04-06,9.65,11.85,7.0,11.213333333333333,3.0
2007-04-07,9.55,11.7,7.0,10.82,3.0
2007-04-08,9.45,11.55,7.0,10.803333333333333,3.0
2007-04-09,9.35,11.4,7.0,10.786666666666667,3.0
2007-04-10,9.25,11.25,7.0,10.77,3.0
2007-04-11,9.0,11.25,7.0,11.1,3.0
2007-04-12,9.0,11.0,7.0,11.01,3.0
2007-04-13,9.25,11.0,7.0,11.3,3.0
2007-04-14,9.25,11.125,6.5,11.225,3.0
2007-04-15,9.25,11.25,6.5,11.15,3.75
2007-04-16,9.25,11.375,6.5,11.075,3.25
2007-04-17,9.25,11.5,6.5,11.0,3.25
2007-04-18,9.0,11.5,6.5,10.51,3.25
2007-04-19,9.0,11.25,6.5,10.8,3.25
2007-04-20,9.0,11.25,6.5,10.65,3.25
2007-04-21,9.0,10.5,6.25,10.75,3.25
2007-04-22,9.0,10.75,5.5,10.833333333333332,3.0
2007-04-23,9.0,11.0,6.5,10.916666666666668,3.25
2007-04-24,9.0,11.25,6.5,11.0,3.25
2007-04-25,9.25,11.0,6.25,10.75,3.25
2007-04-26,8.85,11.05,5.0,10.736666666666668,3.25
2007-04-27,8.75,10.5,4.5,10.723333333333333,3.5
2007-04-28,8.7,10.45,5.0,10.71,3.5
2007-04-29,8.716666666666667,10.383333333333333,5.0,10.71,3.25
2007-04-30,8.733333333333334,10.316666666666668,5.125,10.71,3.25
2007-05-01,8.75,10.25,5.25,10.71,3.666666666666667
2007-05-02,8.65,10.5,5.375,10.71,4.083333333333333
2007-05-03,8.75,10.1,5.5,10.71,4.5
2007-05-04,8.8,10.35,4.5,10.62,4.5
2007-05-05,8.75,10.5,4.5,10.81,4.5
2007-05-06,8.75,10.5,5.5,10.79,5.5
2007-05-07,8.75,10.5,5.5,10.77,4.0
2007-05-08,8.75,10.5,5.5,10.75,4.5
2007-05-09,8.65,10.5,5.5,10.666666666666668,4.5
2007-05-10,8.6,10.15,3.8,10.583333333333332,4.5
2007-05-11,8.6,9.8,3.75,10.5,4.25
2007-05-12,8.65,10.25,3.5,10.21,4.5
2007-05-13,8.566666666666666,9.933333333333334,3.5,10.39,4.0
2007-05-14,8.483333333333334,9.616666666666667,4.0,10.57,4.5
2007-05-15,8.4,9.3,3.5,10.75,4.25
2007-05-16,8.55,9.9,3.5,10.5,5.5
2007-05-17,8.55,10.2,3.5,10.583333333333332,5.5
2007-05-18,8.4,9.9,3.5,10.666666666666668,5.5
2007-05-19,8.5,9.8,3.5,10.75,4.75
2007-05-20,8.483333333333334,9.833333333333334,3.5,10.566666666666668,4.75
2007-05-21,8.466666666666667,9.866666666666667,3.5,10.383333333333333,4.5
2007-05-22,8.45,9.9,3.5,10.2,4.75
2007-05-23,8.5,9.75,3.5,13.5,5.0
2007-05-24,8.4,9.5,3.5,10.35,5.0
2007-05-25,8.25,9.3,3.5,10.07,5.0
2007-05-26,8.25,9.5,3.5,10.8,5.0
2007-05-27,8.333333333333334,9.416666666666666,3.5,10.593333333333332,5.0
2007-05-28,8.416666666666666,9.333333333333334,3.75,10.386666666666667,5.25
2007-05-29,8.5,9.25,4.0,10.18,5.5
2007-05-30,8.4,9.5,4.0,9.87,5.5
2007-05-31,8.7,9.15,4.0,10.0,5.5
2007-06-01,8.5,9.1,4.0,10.35,5.5
2007-06-02,8.65,9.25,4.0,10.2,5.5
2007-06-03,8.6,9.25,4.0,10.21,5.5
2007-06-04,8.55,9.25,4.0,10.22,5.5
2007-06-05,8.5,9.25,4.0,10.23,5.5
2007-06-06,8.7,9.0,4.0,10.5,5.5
2007-06-07,8.65,9.4,3.7,9.95,5.5
2007-06-08,8.5,9.0,4.0,10.2,5.5
2007-06-09,8.6,8.7,4.25,10.17,5.56
2007-06-10,8.6,8.8,3.5,10.163333333333334,5.5
2007-06-11,8.6,8.9,3.5,10.156666666666666,5.5
2007-06-12,8.6,9.0,4.0,10.15,5.5
2007-06-13,8.9,9.25,4.0,10.65,5.5
