date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other
2006-05-18,9.714,11.082,4.166666666666667,10.75
2006-05-19,9.708,11.054,4.333333333333333,10.81
2006-05-20,9.702,11.026,4.5,9.0
2006-05-21,9.696,10.998,4.5,9.55
2006-05-22,9.69,10.97,4.5,10.1
2006-05-23,9.684,10.942,4.5,10.65
2006-05-24,9.678,10.914,4.75,9.0
2006-05-25,9.672,10.886,4.875,10.65
2006-05-26,9.666,10.858,5.0,10.5
2006-05-27,9.66,10.83,5.125,10.25
2006-05-28,9.654,10.802,5.25,10.283333333333333
2006-05-29,9.648,10.774,5.375,10.316666666666668
2006-05-30,9.642,10.746,5.5,10.35
2006-05-31,9.636,10.718,4.5,9.5
2006-06-01,9.63,10.69,4.75,9.75
2006-06-02,9.624,10.662,4.7,9.81
2006-06-03,9.618,10.634,4.65,10.0
2006-06-04,9.612,10.606,4.6,10.0
2006-06-05,9.606,10.578,4.55,10.0
2006-06-06,9.6,10.55,4.5,10.0
2006-06-07,9.5,10.716666666666667,4.5,10.0
2006-06-08,9.4,10.883333333333333,4.5,9.75
2006-06-09,9.3,11.05,4.5,11.1
2006-06-10,9.85,9.95,4.5,10.0
2006-06-11,9.7625,10.025,4.5,10.003333333333334
2006-06-12,9.675,10.1,4.5,10.006666666666666
2006-06-13,9.5875,10.175,4.5,10.01
2006-06-14,9.5,10.25,3.5,9.7
2006-06-15,9.45,10.15,3.666666666666667,9.8
2006-06-16,9.2,11.0,3.833333333333333,10.25
2006-06-17,9.25,10.65,4.0,9.71
2006-06-18,9.25,10.633333333333333,4.166666666666667,9.806666666666667
2006-06-19,9.25,10.616666666666667,4.333333333333334,9.903333333333334
2006-06-20,9.25,10.6,4.5,10.0
2006-06-21,9.25,10.583333333333332,4.5,10.0
2006-06-22,9.25,10.566666666666668,4.5,10.0
2006-06-23,9.25,10.55,4.5,10.0
2006-06-24,9.25,10.533333333333333,4.5,9.5
2006-06-25,9.25,10.516666666666667,4.5,9.833333333333334
2006-06-26,9.25,10.5,4.5,10.166666666666666
2006-06-27,9.25,10.483333333333333,4.5,10.5
2006-06-28,9.25,10.466666666666667,2.75,10.0
2006-06-29,9.25,10.45,2.708333333333333,9.5
2006-06-30,9.5,10.8,2.666666666666667,9.51
2006-07-01,9.25,10.15,2.625,9.75
2006-07-02,9.333333333333334,9.65,2.583333333333333,9.803333333333336
2006-07-03,9.416666666666666,9.15,2.5416666666666665,9.856666666666666
2006-07-04,9.5,8.65,2.5,9.91
2006-07-05,9.4375,9.175,2.5,9.71
2006-07-06,9.375,9.7,2.5,10.03
2006-07-07,9.3125,10.225,2.5,9.983333333333334
2006-07-08,9.25,10.75,2.5,9.936666666666666
2006-07-09,9.166666666666666,10.666666666666668,2.5,9.89
2006-07-10,9.083333333333334,10.583333333333332,2.5,9.843333333333334
2006-07-11,9.0,10.5,2.7,9.796666666666667
2006-07-12,9.75,9.65,2.5,9.75
2006-07-13,9.25,11.4,2.5,10.2
2006-07-14,9.5,10.65,2.5,10.17
2006-07-15,9.25,10.1,2.5,10.33
2006-07-16,9.583333333333334,10.35,2.5,10.386666666666667
2006-07-17,9.916666666666666,10.6,4.5,10.443333333333333
2006-07-18,10.25,10.85,4.5,10.5
2006-07-19,9.5,9.75,5.0,10.25
2006-07-20,9.25,10.5,4.5,10.0
2006-07-21,10.5,10.0,4.5,10.75
2006-07-22,9.0,9.75,4.5,10.15
2006-07-23,9.166666666666666,9.916666666666666,4.5,10.12
2006-07-24,9.333333333333334,10.083333333333334,4.5,10.09
2006-07-25,9.5,10.25,4.5,10.06
2006-07-26,10.25,10.75,4.5,10.25
2006-07-27,9.25,10.0,4.5,10.25
2006-07-28,10.25,10.5,4.5,10.0
2006-07-29,9.9,9.5,4.5,10.0
2006-07-30,9.85,9.733333333333334,4.5,10.0375
2006-07-31,9.8,9.966666666666667,4.5,10.075
2006-08-01,9.75,10.2,4.5,10.1125
2006-08-02,10.1,10.0,4.5,10.15
2006-08-03,10.4,10.05,4.575,10.136666666666667
2006-08-04,10.0,10.6,4.65,10.123333333333333
2006-08-05,10.25,10.5,4.725,10.11
2006-08-06,10.083333333333334,10.5,4.8,10.056666666666667
2006-08-07,9.916666666666666,10.5,4.875,10.003333333333334
2006-08-08,9.75,10.5,4.95,9.95
2006-08-09,9.9,10.583333333333332,5.025,10.5
2006-08-10,10.05,10.666666666666668,5.1,10.0
2006-08-11,10.2,10.75,5.175,10.5
2006-08-12,10.204545454545457,10.795454545454543,5.25,11.5
2006-08-13,10.209090909090909,10.84090909090909,5.225,11.262
2006-08-14,10.213636363636363,10.886363636363637,5.2,11.024
2006-08-15,10.21818181818182,10.931818181818182,5.175,10.786
2006-08-16,10.222727272727274,10.977272727272727,5.15,10.548
2006-08-17,10.227272727272727,11.022727272727273,5.125,10.31
2006-08-18,10.23181818181818,11.068181818181818,5.1,10.7
2006-08-19,10.236363636363636,11.113636363636363,5.075,10.81
2006-08-20,10.24090909090909,11.15909090909091,5.05,10.806666666666667
2006-08-21,10.245454545454542,11.204545454545457,5.025,10.803333333333333
2006-08-22,10.25,11.25,5.0,10.8
2006-08-23,10.5,11.25,4.5,11.5
2006-08-24,10.75,11.25,4.5,11.5
2006-08-25,10.25,10.75,4.5,12.0
2006-08-26,10.6,10.45,4.5,11.25
2006-08-27,10.6375,10.7125,4.5,11.2
2006-08-28,10.675,10.975,4.5,11.15
2006-08-29,10.7125,11.2375,4.5,11.1
2006-08-30,10.75,11.5,4.5,11.05
2006-08-31,10.75,11.75,4.5,11.0
2006-09-01,10.25,10.5,4.5,11.5
2006-09-02,10.5,11.5,4.388888888888889,11.15
2006-09-03,10.5,11.333333333333332,4.277777777777779,11.1
2006-09-04,10.5,11.166666666666668,4.166666666666667,11.05
2006-09-05,10.5,11.0,4.055555555555555,11.0
2006-09-06,10.25,10.75,3.9444444444444446,11.083333333333332
2006-09-07,10.2,10.75,3.833333333333334,11.166666666666668
2006-09-08,10.4,10.8,3.7222222222222223,11.25
2006-09-09,10.25,11.1,3.611111111111111,11.0
2006-09-10,10.333333333333332,11.233333333333333,3.5,11.036666666666667
2006-09-11,10.416666666666668,11.366666666666667,3.3888888888888893,11.073333333333332
2006-09-12,10.5,11.5,3.2777777777777777,11.11
2006-09-13,10.75,11.3,3.166666666666667,12.0
2006-09-14,10.5,11.0,3.055555555555556,11.31
2006-09-15,10.25,10.75,2.9444444444444446,11.0
2006-09-16,10.25,10.5,2.833333333333334,11.5
2006-09-17,10.25,10.583333333333332,2.7222222222222223,11.333333333333332
2006-09-18,10.25,10.666666666666668,2.6111111111111107,11.166666666666668
2006-09-19,10.25,10.75,2.5,11.0
2006-09-20,10.5,10.75,2.5303030303030303,11.11
2006-09-21,10.75,11.0,2.560606060606061,11.0
2006-09-22,10.75,11.0,2.590909090909091,11.05
2006-09-23,10.5,11.5,2.621212121212121,11.1
2006-09-24,10.583333333333332,11.416666666666668,2.6515151515151514,11.15
2006-09-25,10.666666666666668,11.333333333333332,2.6818181818181817,11.2
2006-09-26,10.75,11.25,2.712121212121212,11.25
2006-09-27,11.0,11.25,2.7424242424242427,11.01
2006-09-28,10.5,11.25,2.7727272727272725,11.01
2006-09-29,11.25,11.75,2.803030303030303,10.943333333333333
2006-09-30,11.1,11.75,2.833333333333333,10.876666666666667
2006-10-01,10.95,11.75,2.863636363636364,10.81
2006-10-02,10.8,11.75,2.8939393939393936,10.743333333333332
2006-10-03,10.65,11.75,2.9242424242424243,10.676666666666668
2006-10-04,10.5,11.75,2.9545454545454546,10.61
2006-10-05,10.5,11.25,2.984848484848485,11.0
2006-10-06,10.75,11.0,3.015151515151515,11.41
2006-10-07,10.75,11.25,3.0454545454545454,11.01
2006-10-08,10.583333333333332,11.083333333333332,3.075757575757576,11.056666666666667
2006-10-09,10.416666666666668,10.916666666666668,3.1060606060606064,11.103333333333332
2006-10-10,10.25,10.75,3.136363636363636,11.15
2006-10-11,10.5,11.5,3.166666666666667,10.81
2006-10-12,10.5,11.5,3.196969696969697,13.5
2006-10-13,10.75,11.25,3.2272727272727275,11.0
2006-10-14,10.75,11.75,3.2575757575757573,11.041666666666668
2006-10-15,10.916666666666668,11.666666666666668,3.287878787878788,11.083333333333332
2006-10-16,11.083333333333332,11.583333333333332,3.3181818181818183,11.125
2006-10-17,11.25,11.5,3.3484848484848486,11.166666666666668
2006-10-18,11.25,12.0,3.378787878787879,11.208333333333332
2006-10-19,11.25,12.4,3.4090909090909087,11.25
2006-10-20,11.388888888888891,12.522222222222224,3.4393939393939394,11.34375
2006-10-21,11.527777777777779,12.644444444444444,3.46969696969697,11.4375
2006-10-22,11.666666666666668,12.766666666666667,3.5,11.53125
2006-10-23,11.805555555555555,12.888888888888891,3.5,11.625
2006-10-24,11.944444444444445,13.011111111111115,3.5,11.71875
2006-10-25,12.083333333333332,13.133333333333333,3.5,11.8125
2006-10-26,12.222222222222221,13.255555555555556,3.5,11.90625
2006-10-27,12.361111111111109,13.377777777777776,3.5,12.0
2006-10-28,12.5,13.5,3.5,11.5
2006-10-29,12.45,13.5,3.5,11.55
2006-10-30,12.4,13.5,3.5,11.6
2006-10-31,12.35,13.5,3.5,11.65
2006-11-01,12.3,13.5,3.5,11.7
2006-11-02,12.25,13.5,3.5,11.75
2006-11-03,12.35,13.25,3.6,13.0
2006-11-04,12.25,13.0,3.7,12.25
2006-11-05,12.333333333333332,12.916666666666668,3.8,12.483333333333333
2006-11-06,12.416666666666668,12.833333333333332,3.9,12.716666666666667
2006-11-07,12.5,12.75,4.0,12.95
2006-11-08,12.5,13.0,4.0,12.55
2006-11-09,11.75,12.75,4.0,12.7
2006-11-10,11.75,12.25,3.886363636363636,13.0
2006-11-11,12.0,12.25,3.772727272727273,13.0
2006-11-12,12.166666666666668,12.416666666666668,3.6590909090909087,13.1
2006-11-13,12.333333333333332,12.583333333333332,3.5454545454545454,13.2
2006-11-14,12.5,12.75,3.4318181818181817,13.3
2006-11-15,12.0,12.5,3.3181818181818183,14.0
2006-11-16,12.25,12.0,3.2045454545454546,14.4
2006-11-17,12.0,12.25,3.0909090909090917,13.35
2006-11-18,11.75,11.9,2.9772727272727275,13.272727272727273
2006-11-19,12.0,12.183333333333332,2.863636363636364,13.195454545454545
2006-11-20,12.25,12.466666666666667,2.75,13.118181818181816
2006-11-21,12.5,12.75,2.642857142857143,13.04090909090909
2006-11-22,11.6,12.3,2.5357142857142865,12.963636363636365
2006-11-23,12.0,12.35,2.4285714285714293,12.886363636363635
2006-11-24,11.75,12.25,2.3214285714285707,12.80909090909091
2006-11-25,11.5,13.0,2.2142857142857144,12.731818181818182
2006-11-26,11.666666666666668,12.833333333333332,2.107142857142857,12.654545454545454
2006-11-27,11.833333333333332,12.666666666666668,2.0,12.577272727272728
2006-11-28,12.0,12.5,2.5,12.5
2006-11-29,12.25,13.0,2.5,12.571428571428573
2006-11-30,12.75,12.25,2.6875,12.642857142857142
2006-12-01,12.6,12.25,2.875,12.714285714285715
2006-12-02,12.45,12.25,3.0625,12.785714285714285
2006-12-03,12.3,12.25,3.25,12.857142857142858
2006-12-04,12.15,12.25,3.4375,12.928571428571427
2006-12-05,12.0,12.25,3.625,13.0
2006-12-06,12.25,12.5,3.8125,12.5
2006-12-07,12.5,12.25,4.0,12.514705882352944
2006-12-08,12.25,12.75,4.1875,12.529411764705882
2006-12-09,12.5,12.75,4.375,12.544117647058822
2006-12-10,12.333333333333332,12.833333333333332,4.5625,12.558823529411766
2006-12-11,12.166666666666668,12.916666666666668,4.75,12.573529411764705
2006-12-12,12.0,13.0,4.9375,12.588235294117649
2006-12-13,12.5,12.25,5.125,12.602941176470587
2006-12-14,12.25,12.75,5.3125,12.617647058823529
2006-12-15,12.25,12.9,5.5,12.632352941176471
2006-12-16,12.0,12.5,5.6875,12.647058823529413
2006-12-17,12.0,12.666666666666668,5.875,12.661764705882351
2006-12-18,12.0,12.833333333333332,6.0625,12.676470588235295
2006-12-19,12.0,13.0,6.25,12.691176470588234
2006-12-20,11.75,12.75,6.4375,12.705882352941178
2006-12-21,11.785714285714285,12.714285714285715,6.625,12.720588235294118
2006-12-22,11.821428571428573,12.678571428571427,6.8125,12.735294117647056
2006-12-23,11.857142857142858,12.642857142857142,7.0,12.75
2006-12-24,11.892857142857142,12.607142857142858,7.1875,12.764705882352944
2006-12-25,11.928571428571427,12.571428571428573,7.375,12.779411764705882
2006-12-26,11.964285714285715,12.535714285714285,7.5625,12.794117647058822
2006-12-27,12.0,12.5,7.75,12.808823529411766
2006-12-28,12.083333333333332,12.65,7.9375,12.823529411764705
2006-12-29,12.166666666666668,12.8,8.125,12.838235294117649
2006-12-30,12.25,12.95,8.3125,12.852941176470587
2006-12-31,12.1875,12.8375,8.5,12.867647058823529
2007-01-01,12.125,12.725,8.6875,12.882352941176471
2007-01-02,12.0625,12.6125,8.875,12.897058823529413
2007-01-03,12.0,12.5,9.0625,12.911764705882351
2007-01-04,12.25,12.5,9.25,12.926470588235295
2007-01-05,12.25,12.5,9.4375,12.941176470588234
2007-01-06,12.25,12.5,9.625,12.955882352941178
2007-01-07,12.25,12.5,9.8125,12.970588235294118
2007-01-08,12.25,12.5,10.0,12.985294117647056
2007-01-09,12.25,12.5,9.0,13.0
2007-01-10,12.5,12.75,6.5,12.25
2007-01-11,11.8,13.3,10.0,12.5
2007-01-12,12.5,12.75,9.75,12.416666666666668
2007-01-13,12.25,13.0,9.5,12.333333333333332
2007-01-14,12.416666666666668,13.0,9.25,12.25
2007-01-15,12.583333333333332,13.0,9.0,12.166666666666668
2007-01-16,12.75,13.0,8.75,12.083333333333332
2007-01-17,12.5,13.4,8.5,12.0
2007-01-18,12.5,13.25,10.0,12.01
2007-01-19,12.0,12.25,10.0,12.108
2007-01-20,12.5,13.0,10.0,12.206
2007-01-21,12.333333333333332,12.583333333333332,10.0,12.304
2007-01-22,12.166666666666668,12.166666666666668,10.0,12.402
2007-01-23,12.0,11.75,7.5,12.5
2007-01-24,12.25,13.05,7.5,12.61
2007-01-25,11.5,12.0,7.590909090909091,12.565
2007-01-26,11.392857142857142,11.857142857142858,7.6818181818181825,12.52
2007-01-27,11.285714285714285,11.714285714285715,7.772727272727272,12.475
2007-01-28,11.178571428571427,11.571428571428573,7.863636363636362,12.43
2007-01-29,11.071428571428573,11.428571428571427,7.954545454545455,12.385
2007-01-30,10.964285714285712,11.285714285714285,8.045454545454545,12.34
2007-01-31,10.857142857142858,11.142857142857142,8.136363636363637,12.295
2007-02-01,10.75,11.0,8.227272727272727,12.25
2007-02-02,10.5,11.25,8.318181818181818,12.166666666666668
2007-02-03,10.75,11.25,8.409090909090908,12.083333333333332
2007-02-04,10.833333333333332,11.533333333333333,8.5,12.0
2007-02-05,10.916666666666668,11.816666666666668,8.5,11.916666666666668
2007-02-06,11.0,12.1,8.37037037037037,11.833333333333332
2007-02-07,11.0,11.25,8.24074074074074,11.75
2007-02-08,10.9,11.0,8.11111111111111,11.666666666666668
2007-02-09,10.85,10.95,7.981481481481483,11.583333333333332
2007-02-10,10.5,10.75,7.851851851851853,11.5
2007-02-11,10.5,10.75,7.722222222222222,11.416666666666668
2007-02-12,10.5,10.75,7.592592592592593,11.333333333333332
2007-02-13,10.5,10.75,7.462962962962963,11.25
2007-02-14,10.25,11.25,7.333333333333334,11.166666666666668
2007-02-15,10.5,11.0,7.203703703703702,11.083333333333332
2007-02-16,10.12,10.76,7.0740740740740735,11.0
2007-02-17,9.74,10.52,6.9444444444444455,10.916666666666668
2007-02-18,9.36,10.28,6.814814814814816,10.833333333333332
2007-02-19,8.98,10.04,6.685185185185184,10.75
2007-02-20,8.6,9.8,6.5555555555555545,10.666666666666668
2007-02-21,9.0,10.55,6.425925925925927,10.583333333333332
2007-02-22,9.0,10.25,6.296296296296296,10.5
2007-02-23,9.5,10.9,6.166666666666666,10.416666666666668
2007-02-24,9.75,10.5,6.037037037037037,10.333333333333332
2007-02-25,9.566666666666666,10.6,5.907407407407407,10.25
2007-02-26,9.383333333333333,10.7,5.777777777777778,10.166666666666666
2007-02-27,9.2,10.8,5.648148148148147,10.083333333333332
2007-02-28,9.0,10.8,5.518518518518518,10.0
2007-03-01,9.25,10.35,5.388888888888888,9.916666666666666
2007-03-02,9.0,11.0,5.259259259259259,9.833333333333332
2007-03-03,9.25,10.4,5.12962962962963,9.75
2007-03-04,9.05,10.55,5.0,9.666666666666666
2007-03-05,8.85,10.7,7.5,9.583333333333332
2007-03-06,8.65,10.85,5.0,9.5
2007-03-07,8.75,10.6,5.5,9.35
2007-03-08,9.0,10.9,6.0,9.71
2007-03-09,9.5,10.6,6.166666666666666,10.5
2007-03-10,9.25,10.3,6.333333333333334,10.51
2007-03-11,9.25,10.4,6.5,10.256666666666668
2007-03-12,9.25,10.5,8.0,10.003333333333334
2007-03-13,9.25,10.6,5.5,9.75
2007-03-14,9.75,11.25,6.5,10.21
2007-03-15,9.25,11.0,6.625,10.226666666666668
2007-03-16,9.5,11.25,6.75,10.243333333333332
2007-03-17,9.75,11.5,6.875,10.26
2007-03-18,9.583333333333334,11.416666666666668,7.0,10.276666666666667
2007-03-19,9.416666666666666,11.333333333333332,6.5,10.293333333333333
2007-03-20,9.25,11.25,8.5,10.31
2007-03-21,9.75,11.5,5.5,10.5
2007-03-22,9.75,12.0,7.0,10.71
2007-03-23,9.75,11.75,6.5,10.5
2007-03-24,9.5,12.0,6.0,10.565
2007-03-25,9.568181818181818,12.022727272727273,5.5,10.63
2007-03-26,9.636363636363637,12.045454545454545,5.0,10.695
2007-03-27,9.704545454545457,12.068181818181818,4.5,10.76
2007-03-28,9.772727272727273,12.09090909090909,5.0,11.0
2007-03-29,9.840909090909092,12.113636363636365,5.0,10.61
2007-03-30,9.909090909090908,12.136363636363635,5.0,10.658
2007-03-31,9.977272727272727,12.15909090909091,5.0,10.706
2007-04-01,10.045454545454543,12.181818181818182,5.0,10.754
2007-04-02,10.113636363636363,12.204545454545455,5.0,10.802
2007-04-03,10.181818181818182,12.227272727272727,5.0,10.85
2007-04-04,10.25,12.25,4.5,12.0
2007-04-05,9.75,12.0,5.25,11.606666666666667
2007-04-06,9.65,11.85,5.166666666666666,11.213333333333333
2007-04-07,9.55,11.7,5.083333333333333,10.82
2007-04-08,9.45,11.55,5.0,10.803333333333333
2007-04-09,9.35,11.4,4.5,10.786666666666667
2007-04-10,9.25,11.25,4.0,10.77
2007-04-11,9.0,11.25,4.5,11.1
2007-04-12,9.0,11.0,3.5,11.01
2007-04-13,9.25,11.0,4.0,11.3
2007-04-14,9.25,11.125,4.5,11.225
2007-04-15,9.25,11.25,5.0,11.15
2007-04-16,9.25,11.375,4.5,11.075
2007-04-17,9.25,11.5,4.333333333333333,11.0
2007-04-18,9.0,11.5,4.166666666666667,10.51
2007-04-19,9.0,11.25,4.0,10.8
2007-04-20,9.0,11.25,4.166666666666667,10.65
2007-04-21,9.0,10.5,4.333333333333333,10.75
2007-04-22,9.0,10.75,4.5,10.833333333333332
2007-04-23,9.0,11.0,3.5,10.916666666666668
2007-04-24,9.0,11.25,3.75,11.0
2007-04-25,9.25,11.0,3.5,10.75
2007-04-26,8.85,11.05,4.0,10.736666666666668
2007-04-27,8.75,10.5,3.833333333333333,10.723333333333333
2007-04-28,8.7,10.45,3.666666666666667,10.71
2007-04-29,8.716666666666667,10.383333333333333,3.5,10.71
2007-04-30,8.733333333333334,10.316666666666668,3.5,10.71
2007-05-01,8.75,10.25,3.5,10.71
2007-05-02,8.65,10.5,3.0,10.71
2007-05-03,8.75,10.1,4.5,10.71
2007-05-04,8.8,10.35,4.416666666666667,10.62
2007-05-05,8.75,10.5,4.333333333333333,10.81
2007-05-06,8.75,10.5,4.25,10.79
2007-05-07,8.75,10.5,4.5,10.77
2007-05-08,8.75,10.5,4.0,10.75
2007-05-09,8.65,10.5,4.0,10.666666666666668
2007-05-10,8.6,10.15,4.0,10.583333333333332
2007-05-11,8.6,9.8,4.0,10.5
2007-05-12,8.65,10.25,4.0,10.21
2007-05-13,8.566666666666666,9.933333333333334,4.0,10.39
2007-05-14,8.483333333333334,9.616666666666667,3.25,10.57
2007-05-15,8.4,9.3,3.25,10.75
2007-05-16,8.55,9.9,3.25,10.5
2007-05-17,8.55,10.2,3.25,10.583333333333332
2007-05-18,8.4,9.9,3.416666666666667,10.666666666666668
2007-05-19,8.5,9.8,3.583333333333333,10.75
2007-05-20,8.483333333333334,9.833333333333334,3.75,10.566666666666668
2007-05-21,8.466666666666667,9.866666666666667,4.0,10.383333333333333
2007-05-22,8.45,9.9,3.5,10.2
2007-05-23,8.5,9.75,3.5,13.5
2007-05-24,8.4,9.5,3.0,10.35
2007-05-25,8.25,9.3,3.166666666666667,10.07
2007-05-26,8.25,9.5,3.333333333333333,10.8
2007-05-27,8.333333333333334,9.416666666666666,3.5,10.593333333333332
2007-05-28,8.416666666666666,9.333333333333334,3.25,10.386666666666667
2007-05-29,8.5,9.25,3.0,10.18
2007-05-30,8.4,9.5,3.5,9.87
2007-05-31,8.7,9.15,3.875,10.0
2007-06-01,8.5,9.1,4.25,10.35
2007-06-02,8.65,9.25,4.625,10.2
2007-06-03,8.6,9.25,5.0,10.21
2007-06-04,8.55,9.25,5.5,10.22
2007-06-05,8.5,9.25,5.0,10.23
2007-06-06,8.7,9.0,4.4,10.5
2007-06-07,8.65,9.4,5.0,9.95
2007-06-08,8.5,9.0,5.0,10.2
2007-06-09,8.6,8.7,5.0,10.17
2007-06-10,8.6,8.8,5.0,10.163333333333334
2007-06-11,8.6,8.9,5.5,10.156666666666666
2007-06-12,8.6,9.0,6.0,10.15
2007-06-13,8.9,9.25,6.0,10.65
2007-06-14,9.0,9.15,6.75,10.46
2007-06-15,8.85,9.1,7.166666666666666,10.57
2007-06-16,9.0,9.2,7.583333333333334,10.32
2007-06-17,8.95,9.216666666666667,8.0,10.33
2007-06-18,8.9,9.233333333333334,7.5,10.34
2007-06-19,8.85,9.25,6.0,10.35
2007-06-20,9.0,9.75,8.0,10.58
2007-06-21,8.9,9.4,5.5,10.42
2007-06-22,9.15,9.5,6.166666666666666,10.86
2007-06-23,8.65,9.35,6.833333333333334,11.12
2007-06-24,8.74,9.34,7.5,10.98
2007-06-25,8.83,9.33,7.55,10.84
2007-06-26,8.92,9.32,6.5,10.7
2007-06-27,9.01,9.31,8.0,10.6
2007-06-28,9.1,9.3,8.0,10.85
2007-06-29,9.3,9.95,7.833333333333334,10.65
2007-06-30,9.25,9.75,7.666666666666666,10.63
2007-07-01,9.33,9.77,7.5,10.693333333333333
2007-07-02,9.41,9.79,7.0,10.756666666666668
2007-07-03,9.49,9.81,8.0,10.82
2007-07-04,9.57,9.83,7.0,10.78
2007-07-05,9.65,9.85,7.5,10.78
2007-07-06,9.75,10.1,7.666666666666666,10.83
2007-07-07,9.75,9.8,7.833333333333334,10.87
2007-07-08,9.75,9.966666666666667,8.0,10.913333333333332
2007-07-09,9.75,10.133333333333333,9.5,10.956666666666667
2007-07-10,9.75,10.3,6.5,11.0
2007-07-11,9.8,10.25,9.5,11.35
2007-07-12,10.1,10.2,8.0,11.31
2007-07-13,9.9,10.25,7.833333333333334,11.1
2007-07-14,9.95,10.3,7.666666666666666,11.21
2007-07-15,9.883333333333333,10.166666666666666,7.5,11.306666666666667
2007-07-16,9.816666666666666,10.033333333333333,7.5,11.403333333333332
2007-07-17,9.75,9.9,8.0,11.5
2007-07-18,9.6,9.9,7.5,11.25
2007-07-19,9.6,9.8,6.5,11.333333333333332
2007-07-20,9.65,9.9,7.666666666666666,11.416666666666668
2007-07-21,9.75,10.1,8.833333333333334,11.5
2007-07-22,9.7,10.016666666666666,10.0,11.37
2007-07-23,9.65,9.933333333333334,9.5,11.24
2007-07-24,9.6,9.85,7.25,11.11
2007-07-25,9.7,9.9,7.333333333333334,11.175555555555556
2007-07-26,9.75,10.0,7.416666666666666,11.241111111111113
2007-07-27,9.6,9.85,7.5,11.306666666666667
2007-07-28,9.7,9.75,7.583333333333334,11.372222222222224
2007-07-29,9.7,9.733333333333334,7.666666666666666,11.437777777777779
2007-07-30,9.7,9.716666666666667,7.75,11.503333333333332
2007-07-31,9.7,9.7,7.833333333333334,11.568888888888885
2007-08-01,9.65,9.7,7.916666666666666,11.634444444444444
2007-08-02,9.65,9.65,8.0,11.7
2007-08-03,9.5,9.6,7.666666666666666,11.1
2007-08-04,9.5,9.5,7.333333333333334,11.91
2007-08-05,9.48,9.54,7.0,11.606666666666667
2007-08-06,9.46,9.58,6.5,11.303333333333333
2007-08-07,9.44,9.62,6.5,11.0
2007-08-08,9.42,9.66,6.5,11.0
2007-08-09,9.4,9.7,7.75,11.0
2007-08-10,9.6,9.6,8.0,11.0
2007-08-11,9.6,9.5,8.25,11.0
2007-08-12,9.6,9.633333333333333,8.5,10.933333333333332
2007-08-13,9.6,9.766666666666666,8.25,10.866666666666667
2007-08-14,9.6,9.9,10.0,10.8
2007-08-15,9.683333333333334,9.9,9.0,10.866666666666667
2007-08-16,9.766666666666666,9.9,10.0,10.933333333333332
2007-08-17,9.85,9.9,10.0,11.0
2007-08-18,9.7,9.75,10.0,10.9
2007-08-19,9.716666666666667,9.8,10.0,10.866666666666667
2007-08-20,9.733333333333334,9.85,11.25,10.833333333333332
2007-08-21,9.75,9.9,11.75,10.8
2007-08-22,9.75,9.65,10.0,11.0
2007-08-23,9.7,9.6,9.5,11.0
2007-08-24,9.7,9.5,10.333333333333332,11.0
2007-08-25,9.65,9.6,11.166666666666668,10.9
2007-08-26,9.66,9.6,12.0,10.92
2007-08-27,9.67,9.6,12.0,10.94
2007-08-28,9.68,9.6,9.5,10.96
2007-08-29,9.69,9.6,12.0,10.98
2007-08-30,9.7,9.6,11.5,11.0
2007-08-31,9.5,9.65,11.166666666666668,11.0
2007-09-01,9.65,9.75,10.833333333333332,10.81
2007-09-02,9.655,9.76,10.5,10.806666666666667
2007-09-03,9.66,9.77,11.5,10.803333333333333
2007-09-04,9.665,9.78,9.0,10.8
2007-09-05,9.67,9.79,12.0,11.0
2007-09-06,9.675,9.8,9.0,11.0
2007-09-07,9.68,9.81,9.166666666666666,11.0
2007-09-08,9.685,9.82,9.333333333333334,11.0
2007-09-09,9.69,9.83,9.5,11.022
2007-09-10,9.695,9.84,10.0,11.044
2007-09-11,9.7,9.85,8.5,11.066
2007-09-12,9.8,9.9,10.0,11.088
2007-09-13,9.85,10.1,8.5,11.11
2007-09-14,9.75,10.1,8.5,11.25
2007-09-15,9.7625,10.0,8.5,11.21875
2007-09-16,9.775,9.9,8.5,11.1875
2007-09-17,9.7875,9.8,6.0,11.15625
2007-09-18,9.8,9.7,9.5,11.125
2007-09-19,9.65,9.6,8.0,11.09375
2007-09-20,9.75,9.75,9.0,11.0625
2007-09-21,9.45,9.6,9.666666666666666,11.03125
2007-09-22,9.75,9.6,10.333333333333332,11.0
2007-09-23,9.75,9.6,11.0,11.0175
2007-09-24,9.75,9.6,10.5,11.035
2007-09-25,9.75,9.6,10.166666666666666,11.0525
2007-09-26,9.75,9.6,9.833333333333334,11.07
2007-09-27,9.75,9.6,9.5,11.0875
2007-09-28,9.8,9.6,9.166666666666666,11.105
2007-09-29,9.816666666666666,9.733333333333334,8.833333333333332,11.1225
2007-09-30,9.833333333333334,9.866666666666667,8.5,11.14
2007-10-01,9.85,10.0,8.166666666666666,11.1575
2007-10-02,9.866666666666667,10.133333333333333,7.833333333333332,11.175
2007-10-03,9.883333333333333,10.266666666666667,7.5,11.1925
2007-10-04,9.9,10.4,10.0,11.21
2007-10-05,10.1,10.5,9.333333333333334,11.0
2007-10-06,10.25,10.5,8.666666666666666,10.9875
2007-10-07,10.2,10.466666666666667,8.0,10.975
2007-10-08,10.15,10.433333333333332,8.5,10.9625
